Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
CXCL13,C-X-C motif chemokine 13,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",Inverse variance weighted,2,1.39 [0.64-3.03],0.406176514314066
CXCL13,C-X-C motif chemokine 13,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,Inverse variance weighted,2,0.94 [0.76-1.15],0.523505663357002
CXCL13,C-X-C motif chemokine 13,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,Inverse variance weighted,2,0.80 [0.07-9.16],0.857627876200306
CXCL13,C-X-C motif chemokine 13,Chapter I Certain infectious and parasitic diseases,Other septicaemia,Inverse variance weighted,2,0.75 [0.52-1.08],0.122358349991613
CXCL13,C-X-C motif chemokine 13,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,Inverse variance weighted,2,0.99 [0.04-24.18],0.996217787753272
CXCL13,C-X-C motif chemokine 13,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",Inverse variance weighted,2,0.47 [0.13-1.74],0.260900979924156
CXCL13,C-X-C motif chemokine 13,Chapter XI Diseases of the digestive system,Crohn's disease NAS,Inverse variance weighted,2,1.32 [0.54-3.21],0.540834652188436
CXCL13,C-X-C motif chemokine 13,Chapter X Diseases of the respiratory system,Early onset COPD,Inverse variance weighted,2,0.56 [0.34-0.89],0.0156766922238372
CXCL13,C-X-C motif chemokine 13,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,Inverse variance weighted,2,0.98 [0.66-1.46],0.918299149967357
CXCL13,C-X-C motif chemokine 13,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,Inverse variance weighted,2,1.18 [0.83-1.67],0.354379977331243
CXCL13,C-X-C motif chemokine 13,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",Inverse variance weighted,2,1.36 [0.73-2.53],0.328626911694745
CXCL13,C-X-C motif chemokine 13,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,Inverse variance weighted,2,2.17 [0.44-10.57],0.339339138806038
CXCL13,C-X-C motif chemokine 13,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,Inverse variance weighted,2,1.90 [0.38-9.56],0.434654480999916
CXCL13,C-X-C motif chemokine 13,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,Inverse variance weighted,2,1.56 [0.54-4.53],0.410169669448827
CXCL13,C-X-C motif chemokine 13,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,Inverse variance weighted,2,0.79 [0.66-0.96],0.0157854765545362
CXCL13,C-X-C motif chemokine 13,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,Inverse variance weighted,2,1.45 [0.67-3.16],0.343417345643827
CXCL13,C-X-C motif chemokine 13,Chapter V Mental and behavioural disorders,Depression,Inverse variance weighted,2,1.10 [0.89-1.36],0.359798655823356
CXCL13,C-X-C motif chemokine 13,Chapter V Mental and behavioural disorders,Depression or dysthymia,Inverse variance weighted,2,1.07 [0.87-1.31],0.50692936012435
CXCL13,C-X-C motif chemokine 13,Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,Inverse variance weighted,2,1.00 [0.86-1.17],0.950708438581924
CXCL13,C-X-C motif chemokine 13,Chapter VI Diseases of the nervous system,Epilepsy,Inverse variance weighted,2,0.90 [0.62-1.31],0.597726469750235
CXCL13,C-X-C motif chemokine 13,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",Inverse variance weighted,2,1.49 [0.86-2.60],0.155166884246857
CXCL13,C-X-C motif chemokine 13,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,Inverse variance weighted,2,1.79 [0.55-5.83],0.334390656370842
CXCL13,C-X-C motif chemokine 13,Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,Inverse variance weighted,2,1.23 [0.57-2.66],0.592434376667225
CXCL13,C-X-C motif chemokine 13,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,Inverse variance weighted,2,3.21 [0.31-32.90],0.326001720961044
CXCL13,C-X-C motif chemokine 13,Chapter IX Diseases of the circulatory system,"Heart failure, strict",Inverse variance weighted,2,1.33 [0.87-2.04],0.191865676696793
CXCL13,C-X-C motif chemokine 13,Chapter IX Diseases of the circulatory system,"Hypertension, essential",Inverse variance weighted,2,1.24 [0.91-1.70],0.178363272855918
CXCL13,C-X-C motif chemokine 13,Chapter IX Diseases of the circulatory system,Hypertension,Inverse variance weighted,2,1.25 [1.01-1.54],0.0371639492546236
CXCL13,C-X-C motif chemokine 13,Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",Inverse variance weighted,2,0.95 [0.00-190.85],0.983854033647382
CXCL13,C-X-C motif chemokine 13,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,Inverse variance weighted,2,1.22 [0.23-6.49],0.81443361177674
CXCL13,C-X-C motif chemokine 13,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",Inverse variance weighted,2,2.50 [0.36-17.44],0.354712815577399
CXCL13,C-X-C motif chemokine 13,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,Inverse variance weighted,2,1.56 [0.87-2.81],0.137087187657515
CXCL13,C-X-C motif chemokine 13,Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,Inverse variance weighted,2,0.42 [0.15-1.16],0.0940004112980047
CXCL13,C-X-C motif chemokine 13,Chapter IX Diseases of the circulatory system,Other peripheral vascular diseases,Inverse variance weighted,2,1.04 [0.45-2.41],0.935752366917547
CXCL13,C-X-C motif chemokine 13,Chapter IX Diseases of the circulatory system,DVT of lower extremities,Inverse variance weighted,2,0.58 [0.38-0.88],0.0113478413220935
CXCL13,C-X-C motif chemokine 13,Chapter IX Diseases of the circulatory system,Phlebitis and thrombophlebitis (not including DVT),Inverse variance weighted,2,0.62 [0.39-1.01],0.052604164220614
CXCL13,C-X-C motif chemokine 13,Chapter IX Diseases of the circulatory system,Secondary right heart disease,Inverse variance weighted,2,0.36 [0.11-1.20],0.0963137304388874
CXCL13,C-X-C motif chemokine 13,Chapter IX Diseases of the circulatory system,Venous thromboembolism,Inverse variance weighted,2,0.79 [0.59-1.06],0.12126424097913
CXCL13,C-X-C motif chemokine 13,Chapter X Diseases of the respiratory system,Interstitial lung disease,Inverse variance weighted,2,1.21 [0.65-2.24],0.547263299929093
CXCL13,C-X-C motif chemokine 13,Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,Inverse variance weighted,2,0.97 [0.40-2.36],0.94875433943744
CXCL13,C-X-C motif chemokine 13,Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,Inverse variance weighted,2,0.63 [0.23-1.77],0.383663157561221
CXCL13,C-X-C motif chemokine 13,Chapter X Diseases of the respiratory system,Influenza and pneumonia,Inverse variance weighted,2,0.89 [0.74-1.06],0.186148180206827
CXCL13,C-X-C motif chemokine 13,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,Inverse variance weighted,2,0.73 [0.59-0.90],0.0028287011425199
CXCL13,C-X-C motif chemokine 13,Chapter X Diseases of the respiratory system,Other acute lower respiratory infections,Inverse variance weighted,2,1.07 [0.80-1.44],0.642770835851658
CXCL13,C-X-C motif chemokine 13,Chapter X Diseases of the respiratory system,Other diseases of pleura,Inverse variance weighted,2,0.98 [0.71-1.37],0.920806538265743
CXCL13,C-X-C motif chemokine 13,Chapter X Diseases of the respiratory system,Pleural effusion,Inverse variance weighted,2,1.35 [0.75-2.45],0.320757175640776
CXCL13,C-X-C motif chemokine 13,Chapter XI Diseases of the digestive system,"Crohn disease (strict definition, require KELA, min 2 HDR)",Inverse variance weighted,2,1.46 [0.55-3.87],0.448922115807382
CXCL13,C-X-C motif chemokine 13,Chapter XI Diseases of the digestive system,Diaphragmatic hernia,Inverse variance weighted,2,1.46 [1.01-2.13],0.0461558795797299
CXCL13,C-X-C motif chemokine 13,Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,Inverse variance weighted,2,1.33 [0.98-1.81],0.0713392366061314
CXCL13,C-X-C motif chemokine 13,Chapter XI Diseases of the digestive system,Other diseases of intestines,Inverse variance weighted,2,0.98 [0.83-1.15],0.781571437014774
CXCL13,C-X-C motif chemokine 13,Chapter XI Diseases of the digestive system,Diseases of liver,Inverse variance weighted,2,0.87 [0.57-1.33],0.523222371875423
CXCL13,C-X-C motif chemokine 13,Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",Inverse variance weighted,2,1.36 [1.13-1.63],0.0009655647152613
CXCL13,C-X-C motif chemokine 13,Chapter XI Diseases of the digestive system,Other noninfective gastroenteritis and colitis,Inverse variance weighted,2,1.51 [0.96-2.36],0.0723753344634789
CXCL13,C-X-C motif chemokine 13,Chapter V Mental and behavioural disorders,Any mental disorder,Inverse variance weighted,2,0.94 [0.80-1.09],0.390941832363296
CXCL13,C-X-C motif chemokine 13,Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",Inverse variance weighted,2,0.87 [0.65-1.16],0.337457677860568
