Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
VIT,Vitrin,Chapter I Certain infectious and parasitic diseases,Other septicaemia,Inverse variance weighted,38,1.00 [0.96-1.04],0.996797959474485
VIT,Vitrin,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,Inverse variance weighted,38,1.22 [0.88-1.69],0.227273980408907
VIT,Vitrin,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",Inverse variance weighted,38,0.97 [0.90-1.03],0.320560700578782
VIT,Vitrin,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",Inverse variance weighted,38,0.98 [0.94-1.02],0.420625860453658
VIT,Vitrin,Chapter IX Diseases of the circulatory system,"Heart failure, strict",Inverse variance weighted,38,0.99 [0.95-1.02],0.464383039719774
VIT,Vitrin,Chapter IX Diseases of the circulatory system,Hypertension,Inverse variance weighted,38,1.01 [0.99-1.03],0.228646811539779
VIT,Vitrin,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,Inverse variance weighted,38,1.03 [0.91-1.17],0.615494988224182
VIT,Vitrin,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,Inverse variance weighted,38,1.01 [0.99-1.03],0.408454233347607
VIT,Vitrin,Chapter XIV Diseases of the genitourinary system,Acute renal failure,Inverse variance weighted,38,1.03 [0.98-1.09],0.257674775753736
VIT,Vitrin,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,Inverse variance weighted,38,1.00 [0.95-1.04],0.863855272445403
VIT,Vitrin,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,Inverse variance weighted,38,0.99 [0.97-1.02],0.618576991204375
VIT,Vitrin,Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,Inverse variance weighted,38,0.95 [0.87-1.03],0.201074605530323
