Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
LAMB1,Laminin subunit beta-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,Inverse variance weighted,58,0.98 [0.95-1.02],0.385577651119748
LAMB1,Laminin subunit beta-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,Inverse variance weighted,58,1.00 [0.97-1.03],0.998410048939982
LAMB1,Laminin subunit beta-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,Inverse variance weighted,58,1.00 [0.98-1.02],0.981028258640767
LAMB1,Laminin subunit beta-1,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,Inverse variance weighted,58,1.03 [1.00-1.06],0.0917917047464421
LAMB1,Laminin subunit beta-1,Chapter IX Diseases of the circulatory system,"Heart failure, strict",Inverse variance weighted,58,0.98 [0.95-1.00],0.0916895739039571
LAMB1,Laminin subunit beta-1,Chapter IX Diseases of the circulatory system,"Hypertension, essential",Inverse variance weighted,58,1.02 [0.99-1.04],0.142439276806484
LAMB1,Laminin subunit beta-1,Chapter IX Diseases of the circulatory system,Hypertension,Inverse variance weighted,58,1.02 [0.99-1.04],0.126986323169862
LAMB1,Laminin subunit beta-1,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,Inverse variance weighted,58,0.96 [0.82-1.11],0.574864880294664
LAMB1,Laminin subunit beta-1,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,Inverse variance weighted,58,1.00 [0.96-1.03],0.787038949995116
LAMB1,Laminin subunit beta-1,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,Inverse variance weighted,58,1.01 [0.96-1.05],0.814161115430193
LAMB1,Laminin subunit beta-1,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,Inverse variance weighted,58,1.00 [0.98-1.03],0.67823324475497
LAMB1,Laminin subunit beta-1,Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,Inverse variance weighted,58,1.00 [0.92-1.09],0.981741484506078
