Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
REG1B,Lithostathine-1-beta,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",Inverse variance weighted,26,0.96 [0.82-1.13],0.615283336077161
REG1B,Lithostathine-1-beta,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,Inverse variance weighted,26,1.03 [0.99-1.07],0.178750382955445
REG1B,Lithostathine-1-beta,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,Inverse variance weighted,26,1.21 [0.82-1.77],0.340768631849177
REG1B,Lithostathine-1-beta,Chapter I Certain infectious and parasitic diseases,Other septicaemia,Inverse variance weighted,26,1.00 [0.93-1.08],0.907101806802856
REG1B,Lithostathine-1-beta,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,Inverse variance weighted,26,1.44 [0.85-2.45],0.179294665958068
REG1B,Lithostathine-1-beta,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",Inverse variance weighted,26,0.97 [0.93-1.02],0.301761254065486
REG1B,Lithostathine-1-beta,Chapter XI Diseases of the digestive system,Crohn's disease NAS,Inverse variance weighted,26,1.13 [0.97-1.31],0.107702687372804
REG1B,Lithostathine-1-beta,Chapter X Diseases of the respiratory system,Early onset COPD,Inverse variance weighted,26,0.96 [0.88-1.05],0.390209189083424
REG1B,Lithostathine-1-beta,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,Inverse variance weighted,26,0.99 [0.93-1.05],0.659481894317333
REG1B,Lithostathine-1-beta,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,Inverse variance weighted,26,0.99 [0.94-1.05],0.810667243963761
REG1B,Lithostathine-1-beta,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",Inverse variance weighted,26,1.04 [0.93-1.15],0.494046808214929
REG1B,Lithostathine-1-beta,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",Inverse variance weighted,26,1.05 [0.96-1.15],0.257033997320944
REG1B,Lithostathine-1-beta,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,Inverse variance weighted,26,1.02 [0.97-1.06],0.505418998863483
REG1B,Lithostathine-1-beta,"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",Inverse variance weighted,26,1.00 [0.95-1.06],0.923093515190689
REG1B,Lithostathine-1-beta,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,Inverse variance weighted,26,1.01 [0.97-1.04],0.720355684991593
REG1B,Lithostathine-1-beta,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,Inverse variance weighted,26,1.01 [0.98-1.04],0.669501256439167
REG1B,Lithostathine-1-beta,"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,Inverse variance weighted,26,0.95 [0.90-1.02],0.142634643514769
REG1B,Lithostathine-1-beta,"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",Inverse variance weighted,26,0.92 [0.86-0.99],0.0347144411606045
REG1B,Lithostathine-1-beta,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,Inverse variance weighted,26,1.01 [0.98-1.04],0.662653057875108
REG1B,Lithostathine-1-beta,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,Inverse variance weighted,26,0.92 [0.82-1.04],0.195878201038179
REG1B,Lithostathine-1-beta,Chapter V Mental and behavioural disorders,Depression,Inverse variance weighted,26,1.01 [0.98-1.05],0.436055690121676
REG1B,Lithostathine-1-beta,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,Inverse variance weighted,26,1.01 [0.97-1.05],0.640565108141974
REG1B,Lithostathine-1-beta,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,Inverse variance weighted,26,1.01 [0.96-1.05],0.780167510412677
REG1B,Lithostathine-1-beta,Chapter IX Diseases of the circulatory system,Angina pectoris,Inverse variance weighted,26,1.02 [0.98-1.06],0.258118419079084
REG1B,Lithostathine-1-beta,Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,Inverse variance weighted,26,0.96 [0.85-1.08],0.513019302409014
REG1B,Lithostathine-1-beta,Chapter IX Diseases of the circulatory system,Major coronary heart disease event,Inverse variance weighted,26,1.04 [1.00-1.09],0.0309699026575642
REG1B,Lithostathine-1-beta,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,Inverse variance weighted,26,1.02 [0.98-1.07],0.282684566868863
