Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
KLK10,Kallikrein-10,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",Inverse variance weighted,17,0.94 [0.82-1.07],0.322876741581838
KLK10,Kallikrein-10,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,Inverse variance weighted,17,0.98 [0.94-1.03],0.462647714974736
KLK10,Kallikrein-10,Chapter IX Diseases of the circulatory system,"Heart failure, strict",Inverse variance weighted,17,0.93 [0.89-0.97],0.0007177715012816
KLK10,Kallikrein-10,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,Inverse variance weighted,17,1.08 [0.89-1.31],0.428917150896138
KLK10,Kallikrein-10,Chapter X Diseases of the respiratory system,Influenza and pneumonia,Inverse variance weighted,17,0.98 [0.95-1.02],0.322552120248359
KLK10,Kallikrein-10,Chapter XI Diseases of the digestive system,Diseases of liver,Inverse variance weighted,17,0.92 [0.86-0.98],0.0099815192288586
KLK10,Kallikrein-10,Chapter V Mental and behavioural disorders,Any mental disorder,Inverse variance weighted,17,0.98 [0.96-1.00],0.0765589148698237
KLK10,Kallikrein-10,Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",Inverse variance weighted,17,1.00 [0.95-1.06],0.996208302959404
KLK10,Kallikrein-10,Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,Inverse variance weighted,17,1.04 [0.97-1.12],0.274578310147546
KLK10,Kallikrein-10,Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified psoriasis,Inverse variance weighted,17,0.88 [0.71-1.08],0.208986725504481
KLK10,Kallikrein-10,Chapter XIV Diseases of the genitourinary system,Acute renal failure,Inverse variance weighted,17,0.98 [0.91-1.07],0.700447386283234
KLK10,Kallikrein-10,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,Inverse variance weighted,17,0.92 [0.87-0.99],0.0189682236021327
KLK10,Kallikrein-10,Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,Inverse variance weighted,17,0.97 [0.87-1.08],0.600995220518172
KLK10,Kallikrein-10,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,Inverse variance weighted,17,1.00 [0.96-1.04],0.86597900283484
KLK10,Kallikrein-10,Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,Inverse variance weighted,17,0.96 [0.84-1.09],0.522186213509316
