Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
REG3A,Regenerating islet-derived protein 3-alpha,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",Inverse variance weighted,30,1.12 [0.98-1.27],0.0870777688741637
REG3A,Regenerating islet-derived protein 3-alpha,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,Inverse variance weighted,30,1.00 [0.97-1.04],0.925584745086267
REG3A,Regenerating islet-derived protein 3-alpha,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,Inverse variance weighted,30,1.05 [0.68-1.63],0.825326608203363
REG3A,Regenerating islet-derived protein 3-alpha,Chapter I Certain infectious and parasitic diseases,Other septicaemia,Inverse variance weighted,30,0.96 [0.90-1.03],0.247231842686144
REG3A,Regenerating islet-derived protein 3-alpha,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,Inverse variance weighted,30,1.29 [0.74-2.25],0.370398205010854
REG3A,Regenerating islet-derived protein 3-alpha,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",Inverse variance weighted,30,0.97 [0.92-1.01],0.160034513835231
REG3A,Regenerating islet-derived protein 3-alpha,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",Inverse variance weighted,30,0.81 [0.65-1.02],0.0723725620840624
REG3A,Regenerating islet-derived protein 3-alpha,Chapter XI Diseases of the digestive system,Crohn's disease NAS,Inverse variance weighted,30,1.14 [0.97-1.33],0.112825486105718
REG3A,Regenerating islet-derived protein 3-alpha,Chapter X Diseases of the respiratory system,Early onset COPD,Inverse variance weighted,30,1.00 [0.92-1.08],0.920424832156338
REG3A,Regenerating islet-derived protein 3-alpha,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,Inverse variance weighted,30,1.10 [0.98-1.23],0.11537023451479
REG3A,Regenerating islet-derived protein 3-alpha,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,Inverse variance weighted,30,1.07 [0.99-1.15],0.103072181680459
REG3A,Regenerating islet-derived protein 3-alpha,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,Inverse variance weighted,30,0.99 [0.93-1.06],0.742651219704762
REG3A,Regenerating islet-derived protein 3-alpha,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",Inverse variance weighted,30,1.02 [0.88-1.19],0.781559888926796
REG3A,Regenerating islet-derived protein 3-alpha,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",Inverse variance weighted,30,1.04 [0.95-1.14],0.395499403253165
REG3A,Regenerating islet-derived protein 3-alpha,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,Inverse variance weighted,30,1.01 [0.97-1.05],0.661624732808521
REG3A,Regenerating islet-derived protein 3-alpha,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,Inverse variance weighted,30,1.02 [0.98-1.06],0.372837060139933
REG3A,Regenerating islet-derived protein 3-alpha,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,Inverse variance weighted,30,1.01 [0.98-1.04],0.608750787056997
REG3A,Regenerating islet-derived protein 3-alpha,"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,Inverse variance weighted,30,0.99 [0.95-1.04],0.727492644401158
REG3A,Regenerating islet-derived protein 3-alpha,"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",Inverse variance weighted,30,1.01 [0.95-1.08],0.763447220977385
REG3A,Regenerating islet-derived protein 3-alpha,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,Inverse variance weighted,30,1.01 [0.98-1.04],0.697254333333868
REG3A,Regenerating islet-derived protein 3-alpha,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,Inverse variance weighted,30,0.86 [0.74-0.99],0.0343196002015331
REG3A,Regenerating islet-derived protein 3-alpha,Chapter V Mental and behavioural disorders,Depression,Inverse variance weighted,30,0.99 [0.95-1.03],0.50790937394323
REG3A,Regenerating islet-derived protein 3-alpha,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",Inverse variance weighted,30,1.05 [0.94-1.18],0.393022738625814
REG3A,Regenerating islet-derived protein 3-alpha,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,Inverse variance weighted,30,1.01 [0.96-1.05],0.795353206089195
REG3A,Regenerating islet-derived protein 3-alpha,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,Inverse variance weighted,30,1.00 [0.95-1.05],0.983242550792126
REG3A,Regenerating islet-derived protein 3-alpha,Chapter IX Diseases of the circulatory system,Angina pectoris,Inverse variance weighted,30,1.01 [0.96-1.06],0.781366897521019
REG3A,Regenerating islet-derived protein 3-alpha,Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,Inverse variance weighted,30,1.02 [0.89-1.18],0.738959479441136
REG3A,Regenerating islet-derived protein 3-alpha,Chapter IX Diseases of the circulatory system,Major coronary heart disease event,Inverse variance weighted,30,1.04 [1.00-1.09],0.0743318577594337
REG3A,Regenerating islet-derived protein 3-alpha,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,Inverse variance weighted,30,1.01 [0.98-1.05],0.498997690891793
REG3A,Regenerating islet-derived protein 3-alpha,Chapter IX Diseases of the circulatory system,"Heart failure, strict",Inverse variance weighted,30,0.95 [0.91-1.00],0.039751193136086
REG3A,Regenerating islet-derived protein 3-alpha,Chapter IX Diseases of the circulatory system,"Hypertension, essential",Inverse variance weighted,30,1.01 [0.97-1.05],0.761315382496314
REG3A,Regenerating islet-derived protein 3-alpha,Chapter IX Diseases of the circulatory system,Hypertension,Inverse variance weighted,30,1.01 [0.97-1.06],0.580241358049794
REG3A,Regenerating islet-derived protein 3-alpha,Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",Inverse variance weighted,30,0.91 [0.56-1.47],0.688371687690809
REG3A,Regenerating islet-derived protein 3-alpha,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,Inverse variance weighted,30,1.25 [1.02-1.54],0.0327974867593856
REG3A,Regenerating islet-derived protein 3-alpha,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",Inverse variance weighted,30,1.02 [0.98-1.05],0.328361557907467
REG3A,Regenerating islet-derived protein 3-alpha,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,Inverse variance weighted,30,1.01 [0.95-1.07],0.777546913150333
REG3A,Regenerating islet-derived protein 3-alpha,Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",Inverse variance weighted,30,1.04 [0.99-1.10],0.129012020960681
REG3A,Regenerating islet-derived protein 3-alpha,Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,Inverse variance weighted,30,1.00 [0.84-1.19],0.977957733472407
REG3A,Regenerating islet-derived protein 3-alpha,Chapter IX Diseases of the circulatory system,Other peripheral vascular diseases,Inverse variance weighted,30,1.05 [0.91-1.21],0.490836350569125
REG3A,Regenerating islet-derived protein 3-alpha,Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,Inverse variance weighted,30,0.89 [0.69-1.14],0.339570823678174
REG3A,Regenerating islet-derived protein 3-alpha,Chapter IX Diseases of the circulatory system,Secondary right heart disease,Inverse variance weighted,30,0.80 [0.62-1.03],0.0839888551911141
REG3A,Regenerating islet-derived protein 3-alpha,Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",Inverse variance weighted,30,1.03 [0.98-1.07],0.246699297753127
REG3A,Regenerating islet-derived protein 3-alpha,Chapter IX Diseases of the circulatory system,Unstable angina pectoris,Inverse variance weighted,30,1.01 [0.95-1.07],0.786788030026119
REG3A,Regenerating islet-derived protein 3-alpha,Chapter X Diseases of the respiratory system,Interstitial lung disease,Inverse variance weighted,30,0.91 [0.82-1.01],0.0755814642338557
REG3A,Regenerating islet-derived protein 3-alpha,Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,Inverse variance weighted,30,0.86 [0.73-1.00],0.0557850619480986
REG3A,Regenerating islet-derived protein 3-alpha,Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,Inverse variance weighted,30,0.98 [0.87-1.10],0.711711085073768
REG3A,Regenerating islet-derived protein 3-alpha,Chapter X Diseases of the respiratory system,"Asthma, excluding more controls",Inverse variance weighted,30,0.97 [0.93-1.01],0.163338222157213
REG3A,Regenerating islet-derived protein 3-alpha,Chapter X Diseases of the respiratory system,Influenza and pneumonia,Inverse variance weighted,30,0.98 [0.95-1.00],0.0900895938823657
REG3A,Regenerating islet-derived protein 3-alpha,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,Inverse variance weighted,30,0.97 [0.94-1.01],0.133421705826679
REG3A,Regenerating islet-derived protein 3-alpha,Chapter X Diseases of the respiratory system,Other acute lower respiratory infections,Inverse variance weighted,30,0.95 [0.90-1.01],0.0949263873426765
