Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
IDUA,Alpha-L-iduronidase,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,Inverse variance weighted,55,1.00 [0.97-1.04],0.838779198476295
IDUA,Alpha-L-iduronidase,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,Inverse variance weighted,55,1.01 [0.97-1.05],0.643981361786024
IDUA,Alpha-L-iduronidase,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,Inverse variance weighted,55,1.02 [0.99-1.04],0.263980221728815
IDUA,Alpha-L-iduronidase,Chapter IX Diseases of the circulatory system,"Hypertension, essential",Inverse variance weighted,55,1.00 [0.98-1.02],0.984255422842091
IDUA,Alpha-L-iduronidase,Chapter IX Diseases of the circulatory system,Hypertension,Inverse variance weighted,55,1.01 [0.99-1.03],0.449350516083328
IDUA,Alpha-L-iduronidase,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",Inverse variance weighted,55,0.99 [0.97-1.01],0.380187377370207
IDUA,Alpha-L-iduronidase,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,Inverse variance weighted,55,0.97 [0.95-1.00],0.0871589145760181
IDUA,Alpha-L-iduronidase,Chapter XI Diseases of the digestive system,Diseases of liver,Inverse variance weighted,55,1.00 [0.96-1.05],0.918895580516053
IDUA,Alpha-L-iduronidase,Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",Inverse variance weighted,55,1.00 [0.98-1.02],0.915866795623402
IDUA,Alpha-L-iduronidase,Chapter XI Diseases of the digestive system,Other gastritis (incl. Duodenitis),Inverse variance weighted,55,1.03 [0.99-1.07],0.208211723460562
