Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
VSIG2,V-set and immunoglobulin domain-containing protein 2,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",Inverse variance weighted,5,0.94 [0.62-1.42],0.7665253703716
VSIG2,V-set and immunoglobulin domain-containing protein 2,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,Inverse variance weighted,5,0.93 [0.79-1.10],0.403684701995915
VSIG2,V-set and immunoglobulin domain-containing protein 2,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,Inverse variance weighted,5,0.99 [0.93-1.06],0.858787035336692
VSIG2,V-set and immunoglobulin domain-containing protein 2,Chapter I Certain infectious and parasitic diseases,Mycoses,Inverse variance weighted,5,0.99 [0.86-1.13],0.842921303280658
VSIG2,V-set and immunoglobulin domain-containing protein 2,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,Inverse variance weighted,5,0.99 [0.93-1.06],0.827972763435603
VSIG2,V-set and immunoglobulin domain-containing protein 2,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,Inverse variance weighted,5,0.43 [0.20-0.93],0.0325042189014875
VSIG2,V-set and immunoglobulin domain-containing protein 2,Chapter I Certain infectious and parasitic diseases,Other septicaemia,Inverse variance weighted,5,0.97 [0.86-1.08],0.54148707945742
VSIG2,V-set and immunoglobulin domain-containing protein 2,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,Inverse variance weighted,5,0.48 [0.18-1.29],0.143941244555874
VSIG2,V-set and immunoglobulin domain-containing protein 2,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",Inverse variance weighted,5,1.07 [0.94-1.23],0.287504454986991
VSIG2,V-set and immunoglobulin domain-containing protein 2,Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",Inverse variance weighted,5,0.96 [0.87-1.07],0.477969374219071
VSIG2,V-set and immunoglobulin domain-containing protein 2,Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,Inverse variance weighted,5,0.97 [0.81-1.15],0.698507159607448
VSIG2,V-set and immunoglobulin domain-containing protein 2,Chapter II Neoplasms,Benign neoplasm: Stomach,Inverse variance weighted,5,1.15 [0.90-1.46],0.263439416485027
VSIG2,V-set and immunoglobulin domain-containing protein 2,Chapter XI Diseases of the digestive system,Crohn's disease NAS,Inverse variance weighted,5,0.91 [0.69-1.20],0.510959687962865
VSIG2,V-set and immunoglobulin domain-containing protein 2,Chapter X Diseases of the respiratory system,Early onset COPD,Inverse variance weighted,5,0.95 [0.82-1.10],0.488072297042279
VSIG2,V-set and immunoglobulin domain-containing protein 2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,Inverse variance weighted,5,1.03 [0.91-1.17],0.611157885432025
VSIG2,V-set and immunoglobulin domain-containing protein 2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,Inverse variance weighted,5,1.02 [0.92-1.14],0.668515992028379
VSIG2,V-set and immunoglobulin domain-containing protein 2,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",Inverse variance weighted,5,0.99 [0.74-1.32],0.941927774478248
VSIG2,V-set and immunoglobulin domain-containing protein 2,Chapter XI Diseases of the digestive system,"Duodenal ulcer - Unspecified as acute or chronic, without haemorrhage or perforation, drug-induced",Inverse variance weighted,5,1.16 [0.19-7.22],0.873392836253676
VSIG2,V-set and immunoglobulin domain-containing protein 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,Inverse variance weighted,5,0.98 [0.89-1.09],0.705174791385587
VSIG2,V-set and immunoglobulin domain-containing protein 2,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",Inverse variance weighted,5,1.11 [0.98-1.27],0.0985255998297656
VSIG2,V-set and immunoglobulin domain-containing protein 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,Inverse variance weighted,5,1.04 [0.96-1.13],0.36947804009069
VSIG2,V-set and immunoglobulin domain-containing protein 2,"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",Inverse variance weighted,5,0.93 [0.83-1.05],0.244586835114565
VSIG2,V-set and immunoglobulin domain-containing protein 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,Inverse variance weighted,5,1.02 [0.95-1.09],0.653948688424484
VSIG2,V-set and immunoglobulin domain-containing protein 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,Inverse variance weighted,5,1.03 [0.97-1.09],0.404153305451693
VSIG2,V-set and immunoglobulin domain-containing protein 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,Inverse variance weighted,5,0.95 [0.86-1.06],0.387132139071339
VSIG2,V-set and immunoglobulin domain-containing protein 2,"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",Inverse variance weighted,5,0.93 [0.82-1.07],0.317728980882045
VSIG2,V-set and immunoglobulin domain-containing protein 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,Inverse variance weighted,5,0.96 [0.90-1.01],0.139463663784273
VSIG2,V-set and immunoglobulin domain-containing protein 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,Inverse variance weighted,5,1.12 [0.88-1.42],0.357870561296757
VSIG2,V-set and immunoglobulin domain-containing protein 2,Chapter V Mental and behavioural disorders,Alcohol dependence,Inverse variance weighted,5,0.93 [0.81-1.05],0.245621104360085
VSIG2,V-set and immunoglobulin domain-containing protein 2,Chapter V Mental and behavioural disorders,Depression,Inverse variance weighted,5,0.98 [0.91-1.06],0.693974457963612
VSIG2,V-set and immunoglobulin domain-containing protein 2,Chapter V Mental and behavioural disorders,Depression or dysthymia,Inverse variance weighted,5,0.97 [0.91-1.03],0.296734939541258
VSIG2,V-set and immunoglobulin domain-containing protein 2,Chapter VI Diseases of the nervous system,Carpal tunnel syndrome,Inverse variance weighted,5,0.97 [0.89-1.05],0.422212458907156
VSIG2,V-set and immunoglobulin domain-containing protein 2,Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,Inverse variance weighted,5,0.97 [0.93-1.02],0.263909600682394
VSIG2,V-set and immunoglobulin domain-containing protein 2,Chapter VI Diseases of the nervous system,"Nerve, nerve root and plexus disorders",Inverse variance weighted,5,0.98 [0.92-1.04],0.566946623028446
VSIG2,V-set and immunoglobulin domain-containing protein 2,Chapter VI Diseases of the nervous system,Other neurological diseases,Inverse variance weighted,5,0.99 [0.91-1.07],0.749243388218712
VSIG2,V-set and immunoglobulin domain-containing protein 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",Inverse variance weighted,5,0.95 [0.80-1.13],0.580410588992557
VSIG2,V-set and immunoglobulin domain-containing protein 2,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other cataract,Inverse variance weighted,5,0.95 [0.86-1.05],0.346708340057767
VSIG2,V-set and immunoglobulin domain-containing protein 2,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,Inverse variance weighted,5,1.03 [0.94-1.12],0.570588222767607
VSIG2,V-set and immunoglobulin domain-containing protein 2,Chapter IX Diseases of the circulatory system,Angina pectoris,Inverse variance weighted,5,0.96 [0.89-1.04],0.375181741524081
VSIG2,V-set and immunoglobulin domain-containing protein 2,Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,Inverse variance weighted,5,0.98 [0.76-1.25],0.859406932324452
VSIG2,V-set and immunoglobulin domain-containing protein 2,Chapter IX Diseases of the circulatory system,Major coronary heart disease event,Inverse variance weighted,5,1.02 [0.95-1.09],0.6776857287271
VSIG2,V-set and immunoglobulin domain-containing protein 2,Chapter IX Diseases of the circulatory system,Conduction disorders,Inverse variance weighted,5,1.04 [0.91-1.18],0.555359097001483
VSIG2,V-set and immunoglobulin domain-containing protein 2,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,Inverse variance weighted,5,0.97 [0.90-1.04],0.321743988619754
VSIG2,V-set and immunoglobulin domain-containing protein 2,Chapter IX Diseases of the circulatory system,"Heart failure, strict",Inverse variance weighted,5,1.00 [0.90-1.12],0.96301817659717
VSIG2,V-set and immunoglobulin domain-containing protein 2,Chapter IX Diseases of the circulatory system,Hypotension,Inverse variance weighted,5,1.08 [0.88-1.32],0.473641129167357
VSIG2,V-set and immunoglobulin domain-containing protein 2,Chapter IX Diseases of the circulatory system,"Hypertension, essential",Inverse variance weighted,5,1.00 [0.95-1.06],0.871694426166298
VSIG2,V-set and immunoglobulin domain-containing protein 2,Chapter IX Diseases of the circulatory system,Hypertension,Inverse variance weighted,5,1.01 [0.96-1.06],0.781593106991328
VSIG2,V-set and immunoglobulin domain-containing protein 2,Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",Inverse variance weighted,5,0.70 [0.25-1.94],0.495175311866
