Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
GPR15L,Protein GPR15L,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",Inverse variance weighted,13,1.01 [0.94-1.09],0.787972996104061
GPR15L,Protein GPR15L,Chapter X Diseases of the respiratory system,Early onset COPD,Inverse variance weighted,13,0.97 [0.88-1.07],0.544603969181254
GPR15L,Protein GPR15L,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",Inverse variance weighted,13,0.98 [0.90-1.07],0.699801738631183
GPR15L,Protein GPR15L,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,Inverse variance weighted,13,1.01 [0.86-1.19],0.875640527066139
GPR15L,Protein GPR15L,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,Inverse variance weighted,13,0.99 [0.93-1.05],0.663204543041812
GPR15L,Protein GPR15L,Chapter IX Diseases of the circulatory system,"Heart failure, strict",Inverse variance weighted,13,0.95 [0.89-1.00],0.0553529254834698
GPR15L,Protein GPR15L,Chapter IX Diseases of the circulatory system,"Hypertension, essential",Inverse variance weighted,13,1.00 [0.96-1.05],0.86505731808866
GPR15L,Protein GPR15L,Chapter IX Diseases of the circulatory system,Hypertension,Inverse variance weighted,13,1.00 [0.96-1.05],0.893010584099551
GPR15L,Protein GPR15L,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,Inverse variance weighted,13,0.89 [0.68-1.17],0.416281101983057
GPR15L,Protein GPR15L,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,Inverse variance weighted,13,1.01 [0.95-1.09],0.689591200618409
GPR15L,Protein GPR15L,Chapter X Diseases of the respiratory system,"Asthma, excluding more controls",Inverse variance weighted,13,0.98 [0.93-1.03],0.456545585838196
GPR15L,Protein GPR15L,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,Inverse variance weighted,13,0.96 [0.92-1.00],0.0508783506706913
GPR15L,Protein GPR15L,Chapter XII Diseases of the skin and subcutaneous tissue,Papulosquamous disorders,Inverse variance weighted,13,1.01 [0.93-1.09],0.894105312332789
GPR15L,Protein GPR15L,Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,Inverse variance weighted,13,1.03 [0.94-1.13],0.47918771320171
GPR15L,Protein GPR15L,Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified psoriasis,Inverse variance weighted,13,1.09 [0.88-1.34],0.444054061908253
GPR15L,Protein GPR15L,Chapter XIV Diseases of the genitourinary system,Acute renal failure,Inverse variance weighted,13,0.95 [0.85-1.06],0.369151140713207
GPR15L,Protein GPR15L,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,Inverse variance weighted,13,1.00 [0.91-1.10],0.997495675592477
GPR15L,Protein GPR15L,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,Inverse variance weighted,13,0.96 [0.92-1.01],0.100733727464693
GPR15L,Protein GPR15L,Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,Inverse variance weighted,13,0.98 [0.83-1.16],0.801252832808723
