Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
ITGBL1,Integrin beta-like protein 1,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",Inverse variance weighted,27,0.93 [0.82-1.06],0.292611725479027
ITGBL1,Integrin beta-like protein 1,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,Inverse variance weighted,27,1.01 [0.98-1.05],0.421591861629743
ITGBL1,Integrin beta-like protein 1,Chapter I Certain infectious and parasitic diseases,Other septicaemia,Inverse variance weighted,27,1.02 [0.96-1.09],0.44697489647991
ITGBL1,Integrin beta-like protein 1,Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",Inverse variance weighted,27,1.00 [0.94-1.05],0.85707519522503
ITGBL1,Integrin beta-like protein 1,Chapter XI Diseases of the digestive system,Crohn's disease NAS,Inverse variance weighted,27,0.92 [0.80-1.06],0.240628604617675
ITGBL1,Integrin beta-like protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,Inverse variance weighted,27,1.01 [0.95-1.08],0.698787286781709
ITGBL1,Integrin beta-like protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,Inverse variance weighted,27,1.07 [1.00-1.13],0.0399227933045759
ITGBL1,Integrin beta-like protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",Inverse variance weighted,27,0.97 [0.91-1.04],0.454516193152663
ITGBL1,Integrin beta-like protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,Inverse variance weighted,27,1.01 [0.97-1.05],0.643688182785213
ITGBL1,Integrin beta-like protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,Inverse variance weighted,27,1.01 [0.98-1.06],0.455387793869494
ITGBL1,Integrin beta-like protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,Inverse variance weighted,27,1.00 [0.97-1.03],0.901468405262945
ITGBL1,Integrin beta-like protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",Inverse variance weighted,27,1.05 [0.98-1.11],0.153779808031109
ITGBL1,Integrin beta-like protein 1,Chapter V Mental and behavioural disorders,Alcohol dependence,Inverse variance weighted,27,1.01 [0.95-1.08],0.71227838772603
ITGBL1,Integrin beta-like protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",Inverse variance weighted,27,1.02 [0.93-1.12],0.67406922568263
ITGBL1,Integrin beta-like protein 1,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,Inverse variance weighted,27,1.03 [0.97-1.09],0.28625706717399
ITGBL1,Integrin beta-like protein 1,Chapter IX Diseases of the circulatory system,Angina pectoris,Inverse variance weighted,27,1.04 [0.98-1.09],0.178330879501472
ITGBL1,Integrin beta-like protein 1,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,Inverse variance weighted,27,1.00 [0.96-1.05],0.867620055564832
ITGBL1,Integrin beta-like protein 1,Chapter IX Diseases of the circulatory system,"Heart failure, strict",Inverse variance weighted,27,0.97 [0.93-1.02],0.228258449947977
ITGBL1,Integrin beta-like protein 1,Chapter IX Diseases of the circulatory system,"Hypertension, essential",Inverse variance weighted,27,1.01 [0.98-1.05],0.446597102072901
ITGBL1,Integrin beta-like protein 1,Chapter IX Diseases of the circulatory system,Hypertension,Inverse variance weighted,27,1.01 [0.98-1.04],0.458834695384264
ITGBL1,Integrin beta-like protein 1,Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",Inverse variance weighted,27,1.21 [0.77-1.89],0.404994542186984
ITGBL1,Integrin beta-like protein 1,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,Inverse variance weighted,27,1.12 [0.91-1.38],0.286823817939326
ITGBL1,Integrin beta-like protein 1,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",Inverse variance weighted,27,1.01 [0.98-1.05],0.46749696052205
ITGBL1,Integrin beta-like protein 1,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,Inverse variance weighted,27,0.98 [0.93-1.03],0.415289029151928
ITGBL1,Integrin beta-like protein 1,Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,Inverse variance weighted,27,1.03 [0.86-1.24],0.711382978120273
ITGBL1,Integrin beta-like protein 1,Chapter IX Diseases of the circulatory system,Other peripheral vascular diseases,Inverse variance weighted,27,0.98 [0.86-1.12],0.802014723317336
ITGBL1,Integrin beta-like protein 1,Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,Inverse variance weighted,27,1.01 [0.79-1.30],0.914045737217995
ITGBL1,Integrin beta-like protein 1,Chapter IX Diseases of the circulatory system,Secondary right heart disease,Inverse variance weighted,27,1.04 [0.83-1.30],0.756721685216553
ITGBL1,Integrin beta-like protein 1,Chapter X Diseases of the respiratory system,Influenza and pneumonia,Inverse variance weighted,27,0.99 [0.96-1.02],0.387255493287493
ITGBL1,Integrin beta-like protein 1,Chapter X Diseases of the respiratory system,Other diseases of pleura,Inverse variance weighted,27,1.03 [0.98-1.09],0.250252203354968
ITGBL1,Integrin beta-like protein 1,Chapter X Diseases of the respiratory system,Pleural effusion,Inverse variance weighted,27,1.04 [0.95-1.15],0.404944743028426
ITGBL1,Integrin beta-like protein 1,Chapter XI Diseases of the digestive system,"Crohn disease (strict definition, require KELA, min 2 HDR)",Inverse variance weighted,27,0.93 [0.80-1.09],0.374057660155095
ITGBL1,Integrin beta-like protein 1,Chapter XI Diseases of the digestive system,Other diseases of liver,Inverse variance weighted,27,1.06 [0.95-1.18],0.316395183203278
ITGBL1,Integrin beta-like protein 1,Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,Inverse variance weighted,27,0.95 [0.91-1.00],0.0488666662010031
ITGBL1,Integrin beta-like protein 1,Chapter XI Diseases of the digestive system,Other diseases of intestines,Inverse variance weighted,27,1.03 [1.01-1.06],0.0150014254194376
ITGBL1,Integrin beta-like protein 1,Chapter XI Diseases of the digestive system,Diseases of liver,Inverse variance weighted,27,1.00 [0.94-1.07],0.996400613437543
ITGBL1,Integrin beta-like protein 1,Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",Inverse variance weighted,27,1.00 [0.97-1.03],0.900197425836076
ITGBL1,Integrin beta-like protein 1,Chapter XI Diseases of the digestive system,Other noninfective gastroenteritis and colitis,Inverse variance weighted,27,0.94 [0.86-1.03],0.169425644999752
ITGBL1,Integrin beta-like protein 1,Chapter V Mental and behavioural disorders,Any mental disorder,Inverse variance weighted,27,1.00 [0.97-1.03],0.849566549237987
ITGBL1,Integrin beta-like protein 1,Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",Inverse variance weighted,27,1.00 [0.95-1.06],0.889739335973966
ITGBL1,Integrin beta-like protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,Inverse variance weighted,27,1.03 [0.95-1.10],0.501375437805071
ITGBL1,Integrin beta-like protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,Inverse variance weighted,27,1.00 [0.96-1.04],0.909436938595361
ITGBL1,Integrin beta-like protein 1,Chapter XIV Diseases of the genitourinary system,Acute renal failure,Inverse variance weighted,27,0.98 [0.89-1.08],0.703722341160149
ITGBL1,Integrin beta-like protein 1,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,Inverse variance weighted,27,0.98 [0.91-1.05],0.509255321839139
ITGBL1,Integrin beta-like protein 1,Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,Inverse variance weighted,27,1.07 [0.95-1.20],0.269796523744358
ITGBL1,Integrin beta-like protein 1,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,Inverse variance weighted,27,0.99 [0.96-1.03],0.583107861980484
ITGBL1,Integrin beta-like protein 1,Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,Inverse variance weighted,27,0.98 [0.87-1.12],0.80487045631004
