Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
CGA,Glycoprotein hormones alpha chain,Chapter I Certain infectious and parasitic diseases,Other septicaemia,Inverse variance weighted,3,1.09 [0.62-1.91],0.770397418765696
CGA,Glycoprotein hormones alpha chain,Chapter II Neoplasms,Leiomyoma of uterus,Inverse variance weighted,3,1.25 [0.80-1.95],0.326677134841026
CGA,Glycoprotein hormones alpha chain,Chapter X Diseases of the respiratory system,Early onset COPD,Inverse variance weighted,3,0.86 [0.39-1.86],0.694680097673275
CGA,Glycoprotein hormones alpha chain,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,Inverse variance weighted,3,1.09 [0.50-2.41],0.822807386678294
CGA,Glycoprotein hormones alpha chain,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",Inverse variance weighted,3,2.01 [0.90-4.48],0.0872579138588636
CGA,Glycoprotein hormones alpha chain,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",Inverse variance weighted,3,1.17 [0.73-1.86],0.516024026467979
CGA,Glycoprotein hormones alpha chain,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,Inverse variance weighted,3,1.06 [0.79-1.43],0.697250383028283
CGA,Glycoprotein hormones alpha chain,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,Inverse variance weighted,3,0.95 [0.74-1.23],0.704843707336596
CGA,Glycoprotein hormones alpha chain,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,Inverse variance weighted,3,1.01 [0.82-1.26],0.901626322154725
CGA,Glycoprotein hormones alpha chain,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,Inverse variance weighted,3,1.11 [0.46-2.65],0.814551016493891
CGA,Glycoprotein hormones alpha chain,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,Inverse variance weighted,3,1.29 [0.95-1.76],0.103749205723468
CGA,Glycoprotein hormones alpha chain,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,Inverse variance weighted,3,0.76 [0.52-1.13],0.173365854350165
CGA,Glycoprotein hormones alpha chain,Chapter IX Diseases of the circulatory system,"Heart failure, strict",Inverse variance weighted,3,0.98 [0.72-1.32],0.869677183910346
CGA,Glycoprotein hormones alpha chain,Chapter IX Diseases of the circulatory system,"Hypertension, essential",Inverse variance weighted,3,1.12 [0.75-1.68],0.579782599500646
CGA,Glycoprotein hormones alpha chain,Chapter IX Diseases of the circulatory system,Hypertension,Inverse variance weighted,3,1.18 [0.79-1.74],0.419547463081467
CGA,Glycoprotein hormones alpha chain,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,Inverse variance weighted,3,0.57 [0.14-2.33],0.430627300122077
CGA,Glycoprotein hormones alpha chain,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",Inverse variance weighted,3,0.87 [0.57-1.33],0.53362795180021
CGA,Glycoprotein hormones alpha chain,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,Inverse variance weighted,3,0.76 [0.48-1.19],0.227668621254798
CGA,Glycoprotein hormones alpha chain,Chapter X Diseases of the respiratory system,Influenza and pneumonia,Inverse variance weighted,3,1.10 [0.90-1.34],0.363787839773493
CGA,Glycoprotein hormones alpha chain,Chapter X Diseases of the respiratory system,Other diseases of pleura,Inverse variance weighted,3,0.90 [0.62-1.31],0.572504524669352
CGA,Glycoprotein hormones alpha chain,Chapter X Diseases of the respiratory system,Pleural effusion,Inverse variance weighted,3,0.67 [0.34-1.32],0.246331762595484
CGA,Glycoprotein hormones alpha chain,Chapter XI Diseases of the digestive system,Diaphragmatic hernia,Inverse variance weighted,3,1.76 [1.15-2.68],0.0092834811956932
CGA,Glycoprotein hormones alpha chain,Chapter XI Diseases of the digestive system,Functional dyspepsia,Inverse variance weighted,3,0.82 [0.51-1.33],0.423988906629619
CGA,Glycoprotein hormones alpha chain,Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,Inverse variance weighted,3,1.34 [0.78-2.29],0.287950335780844
CGA,Glycoprotein hormones alpha chain,Chapter XI Diseases of the digestive system,Hernia,Inverse variance weighted,3,1.53 [0.89-2.65],0.123477026897421
CGA,Glycoprotein hormones alpha chain,Chapter XI Diseases of the digestive system,Diseases of liver,Inverse variance weighted,3,1.26 [0.55-2.88],0.578615202491253
CGA,Glycoprotein hormones alpha chain,Chapter XI Diseases of the digestive system,Oesophagitis,Inverse variance weighted,3,1.67 [0.23-12.30],0.613145926378012
