Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
IGFBP3,Insulin-like growth factor-binding protein 3,Chapter V Mental and behavioural disorders,"Acute alcohol intoxication, ICD10",Inverse variance weighted,41,1.02 [0.95-1.10],0.599738483758593
IGFBP3,Insulin-like growth factor-binding protein 3,Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",Inverse variance weighted,41,1.04 [0.99-1.09],0.102383803472458
IGFBP3,Insulin-like growth factor-binding protein 3,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",Inverse variance weighted,41,1.06 [0.96-1.16],0.244942393300259
IGFBP3,Insulin-like growth factor-binding protein 3,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,Inverse variance weighted,41,1.02 [0.97-1.06],0.484664153004105
IGFBP3,Insulin-like growth factor-binding protein 3,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,Inverse variance weighted,41,1.00 [0.97-1.04],0.806504780738556
IGFBP3,Insulin-like growth factor-binding protein 3,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,Inverse variance weighted,41,1.00 [0.97-1.03],0.989969740726346
IGFBP3,Insulin-like growth factor-binding protein 3,Chapter V Mental and behavioural disorders,Acute alcohol intoxication,Inverse variance weighted,41,1.04 [0.98-1.10],0.164286508109087
IGFBP3,Insulin-like growth factor-binding protein 3,Chapter V Mental and behavioural disorders,Alcohol dependence,Inverse variance weighted,41,1.05 [1.00-1.12],0.0628261104615051
IGFBP3,Insulin-like growth factor-binding protein 3,Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,Inverse variance weighted,41,1.01 [0.99-1.04],0.199498415582208
IGFBP3,Insulin-like growth factor-binding protein 3,Chapter VI Diseases of the nervous system,Epilepsy,Inverse variance weighted,41,1.06 [1.00-1.13],0.0483598468785204
IGFBP3,Insulin-like growth factor-binding protein 3,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,Inverse variance weighted,41,0.96 [0.91-1.01],0.0814814053953293
IGFBP3,Insulin-like growth factor-binding protein 3,Chapter IX Diseases of the circulatory system,Angina pectoris,Inverse variance weighted,41,1.00 [0.95-1.04],0.921330806314777
IGFBP3,Insulin-like growth factor-binding protein 3,Chapter IX Diseases of the circulatory system,Major coronary heart disease event,Inverse variance weighted,41,1.02 [0.98-1.06],0.351990697768014
IGFBP3,Insulin-like growth factor-binding protein 3,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,Inverse variance weighted,41,1.02 [0.99-1.06],0.214104152010094
IGFBP3,Insulin-like growth factor-binding protein 3,Chapter IX Diseases of the circulatory system,"Hypertension, essential",Inverse variance weighted,41,0.96 [0.93-0.99],0.022436119090682
IGFBP3,Insulin-like growth factor-binding protein 3,Chapter IX Diseases of the circulatory system,Hypertension,Inverse variance weighted,41,0.96 [0.93-0.99],0.0213772678347553
IGFBP3,Insulin-like growth factor-binding protein 3,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",Inverse variance weighted,41,1.01 [0.97-1.04],0.622950225829467
IGFBP3,Insulin-like growth factor-binding protein 3,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,Inverse variance weighted,41,1.00 [0.96-1.05],0.889841970763545
IGFBP3,Insulin-like growth factor-binding protein 3,Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",Inverse variance weighted,41,1.01 [0.96-1.07],0.614436151634286
IGFBP3,Insulin-like growth factor-binding protein 3,Chapter IX Diseases of the circulatory system,Unstable angina pectoris,Inverse variance weighted,41,1.03 [0.97-1.09],0.350980678171209
IGFBP3,Insulin-like growth factor-binding protein 3,Chapter XI Diseases of the digestive system,Diseases of liver,Inverse variance weighted,41,1.03 [0.98-1.08],0.280762417874976
IGFBP3,Insulin-like growth factor-binding protein 3,Chapter V Mental and behavioural disorders,"Alcohol abuse, main dg, excluding more controls",Inverse variance weighted,41,1.03 [0.94-1.13],0.537346046533201
IGFBP3,Insulin-like growth factor-binding protein 3,Chapter V Mental and behavioural disorders,Any mental disorder,Inverse variance weighted,41,1.01 [0.99-1.03],0.377421844231509
IGFBP3,Insulin-like growth factor-binding protein 3,Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",Inverse variance weighted,41,1.01 [0.97-1.05],0.739060340518143
IGFBP3,Insulin-like growth factor-binding protein 3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Soft tissue disorders,Inverse variance weighted,41,1.02 [1.00-1.04],0.0959929418498745
IGFBP3,Insulin-like growth factor-binding protein 3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other soft tissue disorders, not elsewhere classified",Inverse variance weighted,41,1.02 [0.99-1.05],0.243583676711733
