Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",Inverse variance weighted,23,1.03 [0.88-1.21],0.696416187565959
TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,Chapter I Certain infectious and parasitic diseases,Mycoses,Inverse variance weighted,23,0.96 [0.88-1.05],0.419316103858051
TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,Inverse variance weighted,23,1.03 [0.98-1.07],0.236194665242415
TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,Inverse variance weighted,23,1.13 [0.70-1.82],0.624120270073786
TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,Chapter I Certain infectious and parasitic diseases,Other septicaemia,Inverse variance weighted,23,1.02 [0.94-1.11],0.605373513840248
TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,Chapter I Certain infectious and parasitic diseases,Other viral diseases,Inverse variance weighted,23,0.97 [0.88-1.06],0.458378277881413
TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,Inverse variance weighted,23,0.78 [0.38-1.60],0.497748224894039
TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",Inverse variance weighted,23,0.98 [0.92-1.03],0.422757657923826
TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",Inverse variance weighted,23,0.98 [0.91-1.05],0.510656035668626
TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,Chapter II Neoplasms,"Malignant neoplasm of breast, excluding all cancers (controls excluding all cancers)",Inverse variance weighted,23,0.97 [0.91-1.04],0.437202505357107
TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",Inverse variance weighted,23,0.84 [0.65-1.10],0.213032731953935
TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,Chapter X Diseases of the respiratory system,Early onset COPD,Inverse variance weighted,23,1.11 [1.01-1.22],0.0275274842891559
TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,Inverse variance weighted,23,1.06 [0.92-1.21],0.409038485173071
TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,Inverse variance weighted,23,1.06 [0.98-1.14],0.173752200788803
TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,Inverse variance weighted,23,1.02 [0.96-1.10],0.502848961158476
TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",Inverse variance weighted,23,1.03 [0.95-1.12],0.457137288761231
TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,Inverse variance weighted,23,1.00 [0.94-1.07],0.932426177208868
TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",Inverse variance weighted,23,0.92 [0.85-1.00],0.0460179996503075
TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,Inverse variance weighted,23,0.96 [0.92-1.01],0.132594682366129
TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,Inverse variance weighted,23,0.98 [0.94-1.02],0.299908072687689
TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,Inverse variance weighted,23,1.00 [0.96-1.04],0.964781211585575
TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,Chapter V Mental and behavioural disorders,Alcohol dependence,Inverse variance weighted,23,1.03 [0.94-1.12],0.541313405817391
TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,Chapter V Mental and behavioural disorders,Depression,Inverse variance weighted,23,1.01 [0.96-1.06],0.695423762080926
TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,Chapter V Mental and behavioural disorders,Depression or dysthymia,Inverse variance weighted,23,0.99 [0.94-1.03],0.546249208892183
TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,Inverse variance weighted,23,0.99 [0.95-1.03],0.645325865591189
TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,Chapter VI Diseases of the nervous system,Epilepsy,Inverse variance weighted,23,0.97 [0.89-1.05],0.402866062003301
TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,Inverse variance weighted,23,0.99 [0.92-1.06],0.75658027339125
TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,Chapter IX Diseases of the circulatory system,Angina pectoris,Inverse variance weighted,23,1.01 [0.95-1.08],0.663911384013465
TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,Inverse variance weighted,23,1.05 [0.87-1.25],0.625004344497849
TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,Chapter IX Diseases of the circulatory system,Major coronary heart disease event,Inverse variance weighted,23,1.03 [0.97-1.08],0.343726665754246
