Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",Inverse variance weighted,34,1.19 [1.01-1.39],0.0346013292683457
DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",Inverse variance weighted,34,0.95 [0.90-1.01],0.0877914737225667
DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",Chapter XI Diseases of the digestive system,Crohn's disease NAS,Inverse variance weighted,34,1.03 [0.86-1.24],0.741259523514619
DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,Inverse variance weighted,34,1.06 [0.99-1.13],0.120955006238701
DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2","Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",Inverse variance weighted,34,1.07 [0.94-1.21],0.293634986162604
DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2","Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",Inverse variance weighted,34,1.17 [1.08-1.26],5.35265023418739e-05
DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2","Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,Inverse variance weighted,34,1.00 [0.88-1.14],0.952970563087707
DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2","Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",Inverse variance weighted,34,1.17 [1.02-1.33],0.0216545059064229
DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2","Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,Inverse variance weighted,34,1.04 [0.92-1.17],0.505646555573176
DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2","Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,Inverse variance weighted,34,1.07 [0.98-1.16],0.147582826807164
DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2","Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,Inverse variance weighted,34,1.06 [1.01-1.11],0.0217887707571853
DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2","Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,Inverse variance weighted,34,1.03 [0.98-1.08],0.212849847945514
DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,Inverse variance weighted,34,1.03 [0.97-1.09],0.344299241259185
DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",Chapter IX Diseases of the circulatory system,Angina pectoris,Inverse variance weighted,34,1.06 [0.97-1.16],0.188746620042662
DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",Chapter IX Diseases of the circulatory system,Major coronary heart disease event,Inverse variance weighted,34,1.06 [0.99-1.15],0.107273879401271
DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,Inverse variance weighted,34,1.07 [0.99-1.16],0.0907152589854639
DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",Chapter IX Diseases of the circulatory system,"Heart failure, strict",Inverse variance weighted,34,1.02 [0.97-1.07],0.495974835410104
DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",Chapter IX Diseases of the circulatory system,Hypotension,Inverse variance weighted,34,1.17 [1.05-1.31],0.0057078273389204
DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",Chapter IX Diseases of the circulatory system,"Hypertension, essential",Inverse variance weighted,34,1.01 [0.97-1.06],0.483856954196882
DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",Chapter IX Diseases of the circulatory system,Hypertension,Inverse variance weighted,34,1.02 [0.98-1.06],0.405676626779549
DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",Inverse variance weighted,34,1.45 [0.91-2.32],0.119926709234239
DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,Inverse variance weighted,34,1.04 [0.82-1.31],0.754274942349305
DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",Inverse variance weighted,34,1.06 [0.99-1.14],0.113753318804704
DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",Chapter IX Diseases of the circulatory system,Death due to cardiac causes,Inverse variance weighted,34,1.00 [0.95-1.06],0.946842556145277
DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",Inverse variance weighted,34,1.07 [0.99-1.16],0.0787975642890335
DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,Inverse variance weighted,34,0.93 [0.77-1.12],0.451524114066294
