Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
SULT2A1,Bile salt sulfotransferase,Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",Inverse variance weighted,8,0.94 [0.84-1.06],0.303841952260055
SULT2A1,Bile salt sulfotransferase,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,Inverse variance weighted,8,0.98 [0.94-1.02],0.391923410624379
SULT2A1,Bile salt sulfotransferase,Chapter V Mental and behavioural disorders,Alcohol dependence,Inverse variance weighted,8,0.90 [0.81-1.00],0.041334912160456
SULT2A1,Bile salt sulfotransferase,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,Inverse variance weighted,8,0.97 [0.91-1.03],0.364099175095927
SULT2A1,Bile salt sulfotransferase,Chapter IX Diseases of the circulatory system,"Hypertension, essential",Inverse variance weighted,8,0.95 [0.92-0.99],0.011865047272235
SULT2A1,Bile salt sulfotransferase,Chapter IX Diseases of the circulatory system,Hypertension,Inverse variance weighted,8,0.95 [0.91-0.98],0.005581989006403
SULT2A1,Bile salt sulfotransferase,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,Inverse variance weighted,8,0.83 [0.62-1.10],0.183943379495848
SULT2A1,Bile salt sulfotransferase,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,Inverse variance weighted,8,1.00 [0.93-1.08],0.972756022545718
SULT2A1,Bile salt sulfotransferase,Chapter XI Diseases of the digestive system,Other diseases of liver,Inverse variance weighted,8,1.15 [0.97-1.37],0.112988813888257
SULT2A1,Bile salt sulfotransferase,Chapter XI Diseases of the digestive system,Diseases of liver,Inverse variance weighted,8,1.06 [0.94-1.20],0.330086838869106
SULT2A1,Bile salt sulfotransferase,Chapter V Mental and behavioural disorders,Any mental disorder,Inverse variance weighted,8,0.99 [0.94-1.05],0.784168758330291
SULT2A1,Bile salt sulfotransferase,Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",Inverse variance weighted,8,0.93 [0.84-1.02],0.107716908626024
SULT2A1,Bile salt sulfotransferase,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,Inverse variance weighted,8,1.01 [0.94-1.09],0.713172017144023
SULT2A1,Bile salt sulfotransferase,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,Inverse variance weighted,8,0.95 [0.86-1.04],0.254660661100402
SULT2A1,Bile salt sulfotransferase,Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,Inverse variance weighted,8,1.03 [0.85-1.24],0.793520385903906
