Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
EFNA1,Ephrin-A1,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",Inverse variance weighted,15,0.92 [0.79-1.07],0.283662839775162
EFNA1,Ephrin-A1,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,Inverse variance weighted,15,0.99 [0.94-1.03],0.569919580375445
EFNA1,Ephrin-A1,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,Inverse variance weighted,15,1.03 [0.99-1.07],0.100971044925829
EFNA1,Ephrin-A1,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,Inverse variance weighted,15,0.94 [0.59-1.52],0.810886788373972
EFNA1,Ephrin-A1,Chapter I Certain infectious and parasitic diseases,Other septicaemia,Inverse variance weighted,15,0.99 [0.91-1.09],0.881468530683812
EFNA1,Ephrin-A1,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,Inverse variance weighted,15,0.98 [0.53-1.82],0.952538977956169
EFNA1,Ephrin-A1,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",Inverse variance weighted,15,0.93 [0.88-0.99],0.0158440736854657
EFNA1,Ephrin-A1,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",Inverse variance weighted,15,0.84 [0.65-1.08],0.167278531082342
EFNA1,Ephrin-A1,Chapter XI Diseases of the digestive system,Crohn's disease NAS,Inverse variance weighted,15,0.89 [0.70-1.12],0.304686300344799
EFNA1,Ephrin-A1,Chapter X Diseases of the respiratory system,Early onset COPD,Inverse variance weighted,15,0.95 [0.86-1.04],0.24105245623962
EFNA1,Ephrin-A1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,Inverse variance weighted,15,1.13 [0.97-1.30],0.111628203057009
EFNA1,Ephrin-A1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,Inverse variance weighted,15,1.00 [0.93-1.08],0.966248315311379
EFNA1,Ephrin-A1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,Inverse variance weighted,15,0.96 [0.88-1.05],0.415585618122691
EFNA1,Ephrin-A1,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",Inverse variance weighted,15,1.14 [1.00-1.30],0.0418352549793306
EFNA1,Ephrin-A1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,Inverse variance weighted,15,1.11 [1.04-1.18],0.001470233463967
EFNA1,Ephrin-A1,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",Inverse variance weighted,15,1.23 [1.14-1.33],2.06109382035614e-07
EFNA1,Ephrin-A1,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,Inverse variance weighted,15,0.94 [0.86-1.01],0.107369531322479
EFNA1,Ephrin-A1,"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",Inverse variance weighted,15,0.98 [0.89-1.09],0.757209842920091
EFNA1,Ephrin-A1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,Inverse variance weighted,15,0.95 [0.88-1.03],0.185105371246104
EFNA1,Ephrin-A1,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,Inverse variance weighted,15,1.00 [0.94-1.06],0.979529747017511
EFNA1,Ephrin-A1,"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,Inverse variance weighted,15,1.07 [1.01-1.14],0.0181023185394178
EFNA1,Ephrin-A1,"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",Inverse variance weighted,15,1.11 [1.02-1.21],0.0142070641108626
EFNA1,Ephrin-A1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,Inverse variance weighted,15,0.96 [0.92-1.00],0.0810410839331036
EFNA1,Ephrin-A1,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,Inverse variance weighted,15,1.07 [0.90-1.27],0.429148566890445
EFNA1,Ephrin-A1,Chapter V Mental and behavioural disorders,Depression,Inverse variance weighted,15,1.03 [0.98-1.08],0.205111054992643
EFNA1,Ephrin-A1,Chapter V Mental and behavioural disorders,Depression or dysthymia,Inverse variance weighted,15,1.01 [0.96-1.05],0.83316685914525
EFNA1,Ephrin-A1,Chapter VI Diseases of the nervous system,Other neurological diseases,Inverse variance weighted,15,0.99 [0.94-1.03],0.553308951885467
EFNA1,Ephrin-A1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",Inverse variance weighted,15,1.25 [1.13-1.40],2.73371732822485e-05
EFNA1,Ephrin-A1,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other cataract,Inverse variance weighted,15,1.04 [0.97-1.12],0.301760098951557
EFNA1,Ephrin-A1,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,Inverse variance weighted,15,1.07 [1.02-1.12],0.0030848036133322
EFNA1,Ephrin-A1,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,Inverse variance weighted,15,1.05 [0.93-1.18],0.426867222453833
EFNA1,Ephrin-A1,Chapter IX Diseases of the circulatory system,Angina pectoris,Inverse variance weighted,15,1.01 [0.96-1.07],0.716411621862804
EFNA1,Ephrin-A1,Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,Inverse variance weighted,15,0.94 [0.81-1.09],0.448274932252097
EFNA1,Ephrin-A1,Chapter IX Diseases of the circulatory system,Cardiomyopathy,Inverse variance weighted,15,1.01 [0.91-1.12],0.861568766881699
EFNA1,Ephrin-A1,Chapter IX Diseases of the circulatory system,Major coronary heart disease event,Inverse variance weighted,15,1.05 [0.99-1.11],0.124618701745831
EFNA1,Ephrin-A1,Chapter IX Diseases of the circulatory system,Conduction disorders,Inverse variance weighted,15,0.98 [0.89-1.07],0.601034350129233
EFNA1,Ephrin-A1,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,Inverse variance weighted,15,1.02 [0.96-1.09],0.445092393172114
EFNA1,Ephrin-A1,Chapter IX Diseases of the circulatory system,"Heart failure, strict",Inverse variance weighted,15,1.04 [0.99-1.10],0.103630821054264
EFNA1,Ephrin-A1,Chapter IX Diseases of the circulatory system,Hypotension,Inverse variance weighted,15,1.00 [0.89-1.12],0.963825857821053
EFNA1,Ephrin-A1,Chapter IX Diseases of the circulatory system,"Hypertension, essential",Inverse variance weighted,15,1.06 [0.99-1.13],0.0863809308127817
EFNA1,Ephrin-A1,Chapter IX Diseases of the circulatory system,Hypertension,Inverse variance weighted,15,1.06 [0.99-1.12],0.0920128157172624
EFNA1,Ephrin-A1,Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",Inverse variance weighted,15,1.27 [0.67-2.40],0.463035453766799
EFNA1,Ephrin-A1,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,Inverse variance weighted,15,1.32 [0.97-1.79],0.0729436483235396
EFNA1,Ephrin-A1,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",Inverse variance weighted,15,1.00 [0.95-1.05],0.969576836777563
EFNA1,Ephrin-A1,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,Inverse variance weighted,15,1.01 [0.94-1.07],0.876060676621049
EFNA1,Ephrin-A1,Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",Inverse variance weighted,15,1.06 [0.98-1.16],0.152157189731324
