Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
DRAXIN,Draxin,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,Inverse variance weighted,38,1.01 [0.99-1.04],0.284167529625693
DRAXIN,Draxin,Chapter I Certain infectious and parasitic diseases,Other septicaemia,Inverse variance weighted,38,1.01 [0.96-1.07],0.584155988801166
DRAXIN,Draxin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,Inverse variance weighted,38,1.02 [0.96-1.08],0.479769022736035
DRAXIN,Draxin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,Inverse variance weighted,38,0.97 [0.91-1.04],0.449682257548548
DRAXIN,Draxin,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",Inverse variance weighted,38,0.97 [0.88-1.07],0.572466805668827
DRAXIN,Draxin,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",Inverse variance weighted,38,0.97 [0.92-1.02],0.204706228332648
DRAXIN,Draxin,Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,Inverse variance weighted,38,1.01 [0.99-1.04],0.413521898700065
DRAXIN,Draxin,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,Inverse variance weighted,38,1.01 [0.97-1.06],0.529324833079406
DRAXIN,Draxin,Chapter IX Diseases of the circulatory system,"Heart failure, strict",Inverse variance weighted,38,1.02 [0.98-1.06],0.410439422631786
DRAXIN,Draxin,Chapter IX Diseases of the circulatory system,"Hypertension, essential",Inverse variance weighted,38,1.00 [0.96-1.04],0.942996625210657
DRAXIN,Draxin,Chapter IX Diseases of the circulatory system,Hypertension,Inverse variance weighted,38,1.00 [0.96-1.03],0.887607385916037
DRAXIN,Draxin,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,Inverse variance weighted,38,1.07 [0.90-1.28],0.443969921803132
DRAXIN,Draxin,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,Inverse variance weighted,38,1.01 [0.97-1.06],0.497369897761722
DRAXIN,Draxin,Chapter IX Diseases of the circulatory system,Venous thromboembolism,Inverse variance weighted,38,1.04 [0.99-1.11],0.142131972301188
DRAXIN,Draxin,Chapter X Diseases of the respiratory system,Other diseases of pleura,Inverse variance weighted,38,1.03 [0.98-1.08],0.182208276376903
DRAXIN,Draxin,Chapter X Diseases of the respiratory system,Pleural effusion,Inverse variance weighted,38,1.03 [0.95-1.13],0.428712425151203
DRAXIN,Draxin,Chapter XI Diseases of the digestive system,Diseases of liver,Inverse variance weighted,38,1.00 [0.95-1.05],0.906788866273923
DRAXIN,Draxin,Chapter V Mental and behavioural disorders,Any mental disorder,Inverse variance weighted,38,1.00 [0.98-1.03],0.953652141906126
DRAXIN,Draxin,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,Inverse variance weighted,38,1.02 [0.99-1.04],0.266025446678635
DRAXIN,Draxin,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,Inverse variance weighted,38,1.00 [0.96-1.04],0.898079703530036
DRAXIN,Draxin,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rheumatoid arthritis,Inverse variance weighted,38,0.98 [0.91-1.05],0.526970127007994
DRAXIN,Draxin,Chapter XIV Diseases of the genitourinary system,Acute renal failure,Inverse variance weighted,38,1.02 [0.95-1.09],0.568207797860848
DRAXIN,Draxin,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,Inverse variance weighted,38,0.99 [0.93-1.04],0.633984421404052
DRAXIN,Draxin,Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,Inverse variance weighted,38,1.02 [0.92-1.14],0.650319791774527
DRAXIN,Draxin,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,Inverse variance weighted,38,0.99 [0.97-1.02],0.617256672388335
DRAXIN,Draxin,Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,Inverse variance weighted,38,1.00 [0.91-1.11],0.930005995455917
DRAXIN,Draxin,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified rheumatoid arthritis,Inverse variance weighted,38,1.02 [0.93-1.12],0.736509150185033
DRAXIN,Draxin,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",Inverse variance weighted,38,1.01 [0.93-1.08],0.882063596522257
