Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
GSN,Gelsolin,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",Inverse variance weighted,7,1.06 [0.92-1.23],0.385851806870412
GSN,Gelsolin,Chapter X Diseases of the respiratory system,Early onset COPD,Inverse variance weighted,7,0.97 [0.73-1.29],0.831634293787018
GSN,Gelsolin,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,Inverse variance weighted,7,0.99 [0.86-1.13],0.8722293965534
GSN,Gelsolin,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,Inverse variance weighted,7,1.00 [0.89-1.12],0.952534040377743
GSN,Gelsolin,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,Inverse variance weighted,7,1.17 [0.92-1.48],0.196476874890152
GSN,Gelsolin,Chapter IX Diseases of the circulatory system,"Hypertension, essential",Inverse variance weighted,7,1.01 [0.91-1.13],0.803024987513284
GSN,Gelsolin,Chapter IX Diseases of the circulatory system,Hypertension,Inverse variance weighted,7,1.04 [0.94-1.15],0.456057625452175
GSN,Gelsolin,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,Inverse variance weighted,7,1.00 [0.55-1.82],0.9897676890185
GSN,Gelsolin,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",Inverse variance weighted,7,1.16 [0.96-1.39],0.116113267378863
GSN,Gelsolin,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,Inverse variance weighted,7,1.14 [0.95-1.38],0.166350335807583
GSN,Gelsolin,Chapter X Diseases of the respiratory system,"Asthma, excluding more controls",Inverse variance weighted,7,1.01 [0.91-1.13],0.792695643759136
GSN,Gelsolin,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,Inverse variance weighted,7,0.96 [0.88-1.04],0.311452552035901
GSN,Gelsolin,Chapter V Mental and behavioural disorders,Any mental disorder,Inverse variance weighted,7,0.96 [0.89-1.03],0.244677288764478
GSN,Gelsolin,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,Inverse variance weighted,7,1.08 [0.87-1.34],0.512460660164026
GSN,Gelsolin,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,Inverse variance weighted,7,1.08 [0.97-1.20],0.171726744324107
GSN,Gelsolin,Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,Inverse variance weighted,7,1.16 [0.79-1.70],0.446061799097205
