Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
RTBDN,Retbindin,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",Inverse variance weighted,5,1.16 [0.87-1.53],0.315440495351157
RTBDN,Retbindin,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,Inverse variance weighted,5,1.01 [0.89-1.15],0.890626865828309
RTBDN,Retbindin,Chapter I Certain infectious and parasitic diseases,Other septicaemia,Inverse variance weighted,5,1.04 [0.87-1.25],0.63435336730929
RTBDN,Retbindin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,Inverse variance weighted,5,0.85 [0.72-1.01],0.0664369623260275
RTBDN,Retbindin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,Inverse variance weighted,5,0.91 [0.80-1.03],0.1371501886692
RTBDN,Retbindin,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",Inverse variance weighted,5,0.83 [0.57-1.21],0.328580502321443
RTBDN,Retbindin,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",Inverse variance weighted,5,0.94 [0.79-1.12],0.481100634116478
RTBDN,Retbindin,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,Inverse variance weighted,5,1.04 [0.93-1.17],0.482774127354214
RTBDN,Retbindin,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,Inverse variance weighted,5,0.96 [0.85-1.09],0.570990518315573
RTBDN,Retbindin,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,Inverse variance weighted,5,0.95 [0.84-1.08],0.460943257595075
RTBDN,Retbindin,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,Inverse variance weighted,5,0.89 [0.64-1.24],0.503947661131724
RTBDN,Retbindin,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,Inverse variance weighted,5,0.95 [0.80-1.13],0.572031729284556
RTBDN,Retbindin,Chapter IX Diseases of the circulatory system,Cardiomyopathy,Inverse variance weighted,5,1.02 [0.84-1.24],0.830544244062371
RTBDN,Retbindin,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,Inverse variance weighted,5,1.07 [0.85-1.35],0.557427174313851
RTBDN,Retbindin,Chapter IX Diseases of the circulatory system,"Heart failure, strict",Inverse variance weighted,5,0.97 [0.87-1.07],0.505856546645893
RTBDN,Retbindin,Chapter IX Diseases of the circulatory system,"Hypertension, essential",Inverse variance weighted,5,0.92 [0.86-0.97],0.0050594386351907
RTBDN,Retbindin,Chapter IX Diseases of the circulatory system,Hypertension,Inverse variance weighted,5,0.92 [0.86-0.98],0.0076403571800783
RTBDN,Retbindin,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,Inverse variance weighted,5,0.95 [0.59-1.51],0.819843866622814
RTBDN,Retbindin,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",Inverse variance weighted,5,1.04 [0.85-1.26],0.725860693927218
RTBDN,Retbindin,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,Inverse variance weighted,5,1.01 [0.90-1.13],0.900313907065932
RTBDN,Retbindin,Chapter X Diseases of the respiratory system,Influenza and pneumonia,Inverse variance weighted,5,1.02 [0.95-1.08],0.608861369986407
RTBDN,Retbindin,Chapter X Diseases of the respiratory system,Other diseases of pleura,Inverse variance weighted,5,1.16 [0.96-1.39],0.120768146474934
RTBDN,Retbindin,Chapter XI Diseases of the digestive system,Other diseases of intestines,Inverse variance weighted,5,1.01 [0.95-1.08],0.700405529147505
RTBDN,Retbindin,Chapter XI Diseases of the digestive system,Diseases of liver,Inverse variance weighted,5,0.99 [0.82-1.20],0.951859575439321
RTBDN,Retbindin,Chapter XI Diseases of the digestive system,Oesophagitis,Inverse variance weighted,5,1.11 [0.69-1.78],0.670133532271466
RTBDN,Retbindin,Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",Inverse variance weighted,5,1.01 [0.94-1.08],0.828965192998561
RTBDN,Retbindin,Chapter XI Diseases of the digestive system,Other gastritis (incl. Duodenitis),Inverse variance weighted,5,1.09 [0.92-1.29],0.314289201321495
RTBDN,Retbindin,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,Inverse variance weighted,5,0.98 [0.90-1.07],0.652204032112391
RTBDN,Retbindin,Chapter XIV Diseases of the genitourinary system,Acute renal failure,Inverse variance weighted,5,1.04 [0.85-1.29],0.680267097815727
RTBDN,Retbindin,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,Inverse variance weighted,5,1.04 [0.89-1.21],0.622437712637122
RTBDN,Retbindin,Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,Inverse variance weighted,5,1.01 [0.74-1.38],0.953169225115342
RTBDN,Retbindin,Chapter XIV Diseases of the genitourinary system,Other obstructive and reflux uropathy,Inverse variance weighted,5,1.09 [0.85-1.41],0.492199982229636
RTBDN,Retbindin,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,Inverse variance weighted,5,0.98 [0.90-1.06],0.57805197638352
RTBDN,Retbindin,Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,Inverse variance weighted,5,1.05 [0.76-1.44],0.762016717467647
