Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
CD300LG,CMRF35-like molecule 9,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",Inverse variance weighted,24,1.06 [0.94-1.20],0.337314715821813
CD300LG,CMRF35-like molecule 9,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,Inverse variance weighted,24,1.01 [0.98-1.04],0.562837067892398
CD300LG,CMRF35-like molecule 9,Chapter I Certain infectious and parasitic diseases,Other septicaemia,Inverse variance weighted,24,1.00 [0.95-1.06],0.897157943988797
CD300LG,CMRF35-like molecule 9,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,Inverse variance weighted,24,1.48 [0.75-2.92],0.264590646102121
CD300LG,CMRF35-like molecule 9,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,Inverse variance weighted,24,1.07 [1.01-1.13],0.0190303815512842
CD300LG,CMRF35-like molecule 9,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",Inverse variance weighted,24,1.08 [0.92-1.28],0.343412963245239
CD300LG,CMRF35-like molecule 9,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",Inverse variance weighted,24,1.00 [0.93-1.07],0.995628993253687
CD300LG,CMRF35-like molecule 9,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,Inverse variance weighted,24,1.12 [0.99-1.27],0.0818213829990587
CD300LG,CMRF35-like molecule 9,Chapter VI Diseases of the nervous system,Epilepsy,Inverse variance weighted,24,0.96 [0.90-1.02],0.170405239843559
CD300LG,CMRF35-like molecule 9,Chapter IX Diseases of the circulatory system,Angina pectoris,Inverse variance weighted,24,0.94 [0.87-1.02],0.154722430710322
CD300LG,CMRF35-like molecule 9,Chapter IX Diseases of the circulatory system,Major coronary heart disease event,Inverse variance weighted,24,0.95 [0.89-1.03],0.231716857643846
CD300LG,CMRF35-like molecule 9,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,Inverse variance weighted,24,0.96 [0.89-1.03],0.278916464344583
CD300LG,CMRF35-like molecule 9,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,Inverse variance weighted,24,1.09 [0.78-1.52],0.604383620824945
CD300LG,CMRF35-like molecule 9,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",Inverse variance weighted,24,0.95 [0.89-1.03],0.205916140519624
CD300LG,CMRF35-like molecule 9,Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",Inverse variance weighted,24,0.93 [0.85-1.01],0.0785479356468692
CD300LG,CMRF35-like molecule 9,Chapter IX Diseases of the circulatory system,DVT of lower extremities,Inverse variance weighted,24,0.99 [0.93-1.07],0.880751778359991
CD300LG,CMRF35-like molecule 9,Chapter IX Diseases of the circulatory system,Phlebitis and thrombophlebitis (not including DVT),Inverse variance weighted,24,0.98 [0.91-1.06],0.682602670013675
CD300LG,CMRF35-like molecule 9,Chapter IX Diseases of the circulatory system,Unstable angina pectoris,Inverse variance weighted,24,0.92 [0.84-1.01],0.0901264558834596
CD300LG,CMRF35-like molecule 9,Chapter IX Diseases of the circulatory system,Venous thromboembolism,Inverse variance weighted,24,1.00 [0.95-1.06],0.930630552229367
CD300LG,CMRF35-like molecule 9,Chapter X Diseases of the respiratory system,Influenza and pneumonia,Inverse variance weighted,24,1.04 [1.00-1.08],0.0378639292957468
CD300LG,CMRF35-like molecule 9,Chapter X Diseases of the respiratory system,Other diseases of pleura,Inverse variance weighted,24,1.05 [1.00-1.11],0.0666903968634309
CD300LG,CMRF35-like molecule 9,Chapter X Diseases of the respiratory system,Pleural effusion,Inverse variance weighted,24,1.10 [0.98-1.23],0.107675731499756
CD300LG,CMRF35-like molecule 9,Chapter XI Diseases of the digestive system,Diseases of liver,Inverse variance weighted,24,0.97 [0.89-1.05],0.42487119539882
CD300LG,CMRF35-like molecule 9,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,Inverse variance weighted,24,1.05 [1.03-1.07],2.96981256117017e-05
CD300LG,CMRF35-like molecule 9,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,Inverse variance weighted,24,1.08 [1.03-1.13],0.0021109617316715
CD300LG,CMRF35-like molecule 9,Chapter XIV Diseases of the genitourinary system,Acute renal failure,Inverse variance weighted,24,1.11 [1.01-1.22],0.0278933201698931
CD300LG,CMRF35-like molecule 9,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,Inverse variance weighted,24,1.10 [0.95-1.27],0.210919440824044
CD300LG,CMRF35-like molecule 9,Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,Inverse variance weighted,24,1.07 [0.94-1.22],0.28218096069431
CD300LG,CMRF35-like molecule 9,Chapter XIV Diseases of the genitourinary system,Other obstructive and reflux uropathy,Inverse variance weighted,24,1.04 [0.92-1.17],0.530175560793622
CD300LG,CMRF35-like molecule 9,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,Inverse variance weighted,24,1.05 [1.00-1.10],0.0410765332088601
CD300LG,CMRF35-like molecule 9,Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,Inverse variance weighted,24,1.08 [0.91-1.29],0.382188821517141
