Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
SERPINB8,Serpin B8,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,Inverse variance weighted,29,0.99 [0.97-1.01],0.17259173159489
SERPINB8,Serpin B8,Chapter I Certain infectious and parasitic diseases,Other septicaemia,Inverse variance weighted,29,0.99 [0.96-1.02],0.655510950989426
SERPINB8,Serpin B8,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",Inverse variance weighted,29,0.98 [0.96-1.00],0.0648612689056921
SERPINB8,Serpin B8,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,Inverse variance weighted,29,0.99 [0.96-1.03],0.701804356098662
SERPINB8,Serpin B8,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",Inverse variance weighted,29,0.97 [0.94-1.01],0.113323864974032
SERPINB8,Serpin B8,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,Inverse variance weighted,29,1.00 [0.97-1.02],0.669600224761077
SERPINB8,Serpin B8,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,Inverse variance weighted,29,1.00 [0.98-1.02],0.901799276590077
SERPINB8,Serpin B8,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,Inverse variance weighted,29,0.99 [0.98-1.01],0.369688577485271
SERPINB8,Serpin B8,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,Inverse variance weighted,29,0.98 [0.91-1.05],0.571127802868116
SERPINB8,Serpin B8,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,Inverse variance weighted,29,1.00 [0.98-1.02],0.957621648947023
SERPINB8,Serpin B8,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,Inverse variance weighted,29,1.01 [0.99-1.04],0.23122134366828
SERPINB8,Serpin B8,Chapter IX Diseases of the circulatory system,"Heart failure, strict",Inverse variance weighted,29,1.00 [0.98-1.03],0.744433529597319
SERPINB8,Serpin B8,Chapter IX Diseases of the circulatory system,"Hypertension, essential",Inverse variance weighted,29,1.00 [0.98-1.01],0.696080016564058
SERPINB8,Serpin B8,Chapter IX Diseases of the circulatory system,Hypertension,Inverse variance weighted,29,1.00 [0.98-1.01],0.653408443712477
SERPINB8,Serpin B8,Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",Inverse variance weighted,29,1.02 [0.82-1.27],0.884889820846616
SERPINB8,Serpin B8,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,Inverse variance weighted,29,1.03 [0.93-1.15],0.537122038940591
SERPINB8,Serpin B8,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",Inverse variance weighted,29,1.01 [0.99-1.03],0.275452666222436
SERPINB8,Serpin B8,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,Inverse variance weighted,29,1.01 [0.98-1.05],0.361663517602571
SERPINB8,Serpin B8,Chapter IX Diseases of the circulatory system,Other peripheral vascular diseases,Inverse variance weighted,29,1.02 [0.95-1.09],0.647263357523959
SERPINB8,Serpin B8,Chapter X Diseases of the respiratory system,Interstitial lung disease,Inverse variance weighted,29,0.96 [0.92-1.01],0.151898309147996
SERPINB8,Serpin B8,Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,Inverse variance weighted,29,0.94 [0.87-1.01],0.086997408995811
SERPINB8,Serpin B8,Chapter X Diseases of the respiratory system,"Asthma, excluding more controls",Inverse variance weighted,29,0.98 [0.96-1.00],0.015689376933362
SERPINB8,Serpin B8,Chapter X Diseases of the respiratory system,Influenza and pneumonia,Inverse variance weighted,29,0.98 [0.96-0.99],0.0047436213495165
SERPINB8,Serpin B8,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,Inverse variance weighted,29,0.98 [0.97-1.00],0.0104845246138505
SERPINB8,Serpin B8,Chapter X Diseases of the respiratory system,Other diseases of pleura,Inverse variance weighted,29,0.98 [0.95-1.01],0.16852112872125
SERPINB8,Serpin B8,Chapter X Diseases of the respiratory system,Pleural effusion,Inverse variance weighted,29,1.02 [0.97-1.07],0.369953134242643
SERPINB8,Serpin B8,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,Inverse variance weighted,29,0.99 [0.97-1.00],0.066915854994162
SERPINB8,Serpin B8,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",Inverse variance weighted,29,0.99 [0.98-1.01],0.352960629218416
SERPINB8,Serpin B8,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,Inverse variance weighted,29,0.99 [0.97-1.00],0.0863931811028749
SERPINB8,Serpin B8,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,Inverse variance weighted,29,0.99 [0.97-1.02],0.522304672740738
SERPINB8,Serpin B8,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rheumatoid arthritis,Inverse variance weighted,29,1.01 [0.97-1.05],0.677623260802068
SERPINB8,Serpin B8,Chapter XIV Diseases of the genitourinary system,Acute renal failure,Inverse variance weighted,29,1.01 [0.97-1.06],0.601648782436793
SERPINB8,Serpin B8,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,Inverse variance weighted,29,0.98 [0.95-1.02],0.295809320782186
SERPINB8,Serpin B8,Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,Inverse variance weighted,29,0.98 [0.93-1.03],0.432285046121667
SERPINB8,Serpin B8,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,Inverse variance weighted,29,1.00 [0.98-1.02],0.852348893699742
