Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
LRP11,Low-density lipoprotein receptor-related protein 11,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",Inverse variance weighted,42,1.01 [0.92-1.11],0.797527724981781
LRP11,Low-density lipoprotein receptor-related protein 11,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,Inverse variance weighted,42,1.00 [0.97-1.02],0.768354629205928
LRP11,Low-density lipoprotein receptor-related protein 11,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,Inverse variance weighted,42,1.25 [0.93-1.67],0.143243391420171
LRP11,Low-density lipoprotein receptor-related protein 11,Chapter I Certain infectious and parasitic diseases,Other septicaemia,Inverse variance weighted,42,0.98 [0.94-1.03],0.413637983279833
LRP11,Low-density lipoprotein receptor-related protein 11,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,Inverse variance weighted,42,1.17 [0.80-1.73],0.415725691355895
LRP11,Low-density lipoprotein receptor-related protein 11,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",Inverse variance weighted,42,1.02 [0.98-1.06],0.281835219055188
LRP11,Low-density lipoprotein receptor-related protein 11,Chapter XI Diseases of the digestive system,Crohn's disease NAS,Inverse variance weighted,42,0.94 [0.84-1.04],0.241422130124101
LRP11,Low-density lipoprotein receptor-related protein 11,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,Inverse variance weighted,42,0.96 [0.88-1.05],0.383412262653333
LRP11,Low-density lipoprotein receptor-related protein 11,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,Inverse variance weighted,42,0.99 [0.94-1.05],0.821326697165611
LRP11,Low-density lipoprotein receptor-related protein 11,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,Inverse variance weighted,42,1.01 [0.96-1.06],0.760419721472104
LRP11,Low-density lipoprotein receptor-related protein 11,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",Inverse variance weighted,42,0.91 [0.82-1.00],0.0622756669434937
