Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
CFH,Complement factor H,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",Inverse variance weighted,25,0.97 [0.91-1.04],0.433819819235487
CFH,Complement factor H,Chapter X Diseases of the respiratory system,Early onset COPD,Inverse variance weighted,25,1.10 [0.99-1.22],0.0635025283063925
CFH,Complement factor H,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,Inverse variance weighted,25,1.00 [0.95-1.05],0.955789912833307
CFH,Complement factor H,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,Inverse variance weighted,25,0.98 [0.94-1.02],0.278148159125628
CFH,Complement factor H,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,Inverse variance weighted,25,0.97 [0.93-1.00],0.058052573148536
CFH,Complement factor H,Chapter IX Diseases of the circulatory system,"Hypertension, essential",Inverse variance weighted,25,0.99 [0.96-1.03],0.731247569554086
CFH,Complement factor H,Chapter IX Diseases of the circulatory system,Hypertension,Inverse variance weighted,25,0.99 [0.96-1.02],0.640884294844354
CFH,Complement factor H,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,Inverse variance weighted,25,0.97 [0.92-1.03],0.349701469801011
CFH,Complement factor H,Chapter X Diseases of the respiratory system,"Asthma, excluding more controls",Inverse variance weighted,25,0.97 [0.92-1.03],0.310509685231736
CFH,Complement factor H,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,Inverse variance weighted,25,0.98 [0.94-1.02],0.366419779799657
CFH,Complement factor H,Chapter XI Diseases of the digestive system,Cholelithiasis,Inverse variance weighted,25,1.08 [1.01-1.16],0.0195738551834965
CFH,Complement factor H,Chapter XI Diseases of the digestive system,Diaphragmatic hernia,Inverse variance weighted,25,1.07 [1.00-1.14],0.0558367380546541
CFH,Complement factor H,Chapter XI Diseases of the digestive system,Diverticular disease of intestine,Inverse variance weighted,25,1.03 [0.97-1.09],0.322155601770601
CFH,Complement factor H,Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,Inverse variance weighted,25,1.01 [0.95-1.06],0.860309034583968
CFH,Complement factor H,Chapter XI Diseases of the digestive system,Other diseases of intestines,Inverse variance weighted,25,1.01 [0.97-1.06],0.510570701102409
CFH,Complement factor H,Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",Inverse variance weighted,25,1.00 [0.97-1.03],0.944854031195208
CFH,Complement factor H,Chapter XI Diseases of the digestive system,Other noninfective gastroenteritis and colitis,Inverse variance weighted,25,0.94 [0.86-1.03],0.185626182442762
CFH,Complement factor H,Chapter V Mental and behavioural disorders,Any mental disorder,Inverse variance weighted,25,0.98 [0.94-1.02],0.335981146145825
