Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
FSTL3,Follistatin-related protein 3,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",Inverse variance weighted,7,0.93 [0.67-1.28],0.650812885940642
FSTL3,Follistatin-related protein 3,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,Inverse variance weighted,7,1.00 [0.91-1.09],0.920744148236981
FSTL3,Follistatin-related protein 3,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,Inverse variance weighted,7,1.02 [0.94-1.11],0.671835658389591
FSTL3,Follistatin-related protein 3,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,Inverse variance weighted,7,0.60 [0.22-1.68],0.333980170426475
FSTL3,Follistatin-related protein 3,Chapter I Certain infectious and parasitic diseases,Other septicaemia,Inverse variance weighted,7,1.20 [1.03-1.39],0.021892563621683
FSTL3,Follistatin-related protein 3,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,Inverse variance weighted,7,0.53 [0.14-2.01],0.348276449331811
FSTL3,Follistatin-related protein 3,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",Inverse variance weighted,7,1.17 [1.02-1.35],0.0263590409270932
FSTL3,Follistatin-related protein 3,Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",Inverse variance weighted,7,1.12 [0.91-1.37],0.289970757629421
FSTL3,Follistatin-related protein 3,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",Inverse variance weighted,7,0.99 [0.57-1.70],0.959046462354603
FSTL3,Follistatin-related protein 3,Chapter XI Diseases of the digestive system,Crohn's disease NAS,Inverse variance weighted,7,0.93 [0.64-1.34],0.683891685560174
FSTL3,Follistatin-related protein 3,Chapter X Diseases of the respiratory system,Early onset COPD,Inverse variance weighted,7,1.14 [0.77-1.68],0.519030409019754
FSTL3,Follistatin-related protein 3,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,Inverse variance weighted,7,0.81 [0.61-1.09],0.166699855835111
FSTL3,Follistatin-related protein 3,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,Inverse variance weighted,7,1.14 [0.97-1.35],0.110569040159854
FSTL3,Follistatin-related protein 3,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,Inverse variance weighted,7,1.04 [0.90-1.21],0.554008080915094
FSTL3,Follistatin-related protein 3,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",Inverse variance weighted,7,0.99 [0.67-1.45],0.939772552064514
FSTL3,Follistatin-related protein 3,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,Inverse variance weighted,7,0.99 [0.86-1.13],0.852879437581698
FSTL3,Follistatin-related protein 3,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",Inverse variance weighted,7,1.08 [0.89-1.32],0.443161040218626
FSTL3,Follistatin-related protein 3,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,Inverse variance weighted,7,0.97 [0.87-1.08],0.579354815639076
FSTL3,Follistatin-related protein 3,"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",Inverse variance weighted,7,0.89 [0.76-1.04],0.14602163438357
FSTL3,Follistatin-related protein 3,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,Inverse variance weighted,7,0.97 [0.88-1.06],0.462999771529668
FSTL3,Follistatin-related protein 3,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,Inverse variance weighted,7,0.99 [0.89-1.09],0.776868809463223
FSTL3,Follistatin-related protein 3,"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,Inverse variance weighted,7,1.10 [0.97-1.26],0.140091061238528
FSTL3,Follistatin-related protein 3,"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",Inverse variance weighted,7,0.99 [0.82-1.18],0.878028695618792
FSTL3,Follistatin-related protein 3,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,Inverse variance weighted,7,1.04 [0.95-1.15],0.362740043839963
FSTL3,Follistatin-related protein 3,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,Inverse variance weighted,7,1.05 [0.76-1.44],0.786993149841946
FSTL3,Follistatin-related protein 3,Chapter V Mental and behavioural disorders,Alcohol dependence,Inverse variance weighted,7,1.07 [0.79-1.44],0.664446327611394
FSTL3,Follistatin-related protein 3,Chapter V Mental and behavioural disorders,Depression,Inverse variance weighted,7,0.99 [0.88-1.13],0.924824830615767
FSTL3,Follistatin-related protein 3,Chapter V Mental and behavioural disorders,Depression or dysthymia,Inverse variance weighted,7,0.97 [0.85-1.11],0.619932256662147
FSTL3,Follistatin-related protein 3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",Inverse variance weighted,7,1.12 [0.89-1.40],0.35108693886138
FSTL3,Follistatin-related protein 3,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other cataract,Inverse variance weighted,7,0.91 [0.76-1.08],0.266032227477696
FSTL3,Follistatin-related protein 3,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,Inverse variance weighted,7,1.06 [0.86-1.30],0.614143816600739
FSTL3,Follistatin-related protein 3,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,Inverse variance weighted,7,1.01 [0.84-1.22],0.892822178551671
FSTL3,Follistatin-related protein 3,Chapter IX Diseases of the circulatory system,Angina pectoris,Inverse variance weighted,7,0.93 [0.80-1.08],0.32630440644242
FSTL3,Follistatin-related protein 3,Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,Inverse variance weighted,7,0.94 [0.66-1.35],0.744335638028753
