Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
CLEC4M,C-type lectin domain family 4 member M,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,Inverse variance weighted,55,0.99 [0.96-1.03],0.679727961617983
CLEC4M,C-type lectin domain family 4 member M,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,Inverse variance weighted,55,0.98 [0.95-1.01],0.255350429481564
CLEC4M,C-type lectin domain family 4 member M,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,Inverse variance weighted,55,0.99 [0.97-1.01],0.377939079958887
CLEC4M,C-type lectin domain family 4 member M,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,Inverse variance weighted,55,0.97 [0.94-0.99],0.0101714198922412
CLEC4M,C-type lectin domain family 4 member M,Chapter IX Diseases of the circulatory system,Angina pectoris,Inverse variance weighted,55,0.98 [0.95-1.01],0.160395554889803
CLEC4M,C-type lectin domain family 4 member M,Chapter IX Diseases of the circulatory system,Major coronary heart disease event,Inverse variance weighted,55,1.01 [0.98-1.04],0.659628364194636
CLEC4M,C-type lectin domain family 4 member M,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,Inverse variance weighted,55,0.99 [0.96-1.01],0.304632620834437
CLEC4M,C-type lectin domain family 4 member M,Chapter IX Diseases of the circulatory system,"Hypertension, essential",Inverse variance weighted,55,0.98 [0.96-1.00],0.0218943606212731
CLEC4M,C-type lectin domain family 4 member M,Chapter IX Diseases of the circulatory system,Hypertension,Inverse variance weighted,55,0.98 [0.96-0.99],0.0028441298421897
CLEC4M,C-type lectin domain family 4 member M,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",Inverse variance weighted,55,0.98 [0.96-1.01],0.191195290911866
CLEC4M,C-type lectin domain family 4 member M,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,Inverse variance weighted,55,0.99 [0.96-1.01],0.321834650306295
CLEC4M,C-type lectin domain family 4 member M,Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",Inverse variance weighted,55,1.01 [0.97-1.04],0.738803869436761
CLEC4M,C-type lectin domain family 4 member M,Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",Inverse variance weighted,55,0.99 [0.97-1.01],0.369778731510843
