Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
REN,Renin,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",Inverse variance weighted,12,1.11 [0.89-1.38],0.375167941751061
REN,Renin,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,Inverse variance weighted,12,0.99 [0.93-1.07],0.854602850160956
REN,Renin,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,Inverse variance weighted,12,1.20 [0.52-2.76],0.673631369177654
REN,Renin,Chapter I Certain infectious and parasitic diseases,Other septicaemia,Inverse variance weighted,12,0.97 [0.89-1.06],0.508709805559333
REN,Renin,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,Inverse variance weighted,12,1.36 [0.64-2.92],0.426532592064503
REN,Renin,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",Inverse variance weighted,12,1.04 [0.96-1.12],0.350739454154793
REN,Renin,Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",Inverse variance weighted,12,0.96 [0.88-1.06],0.426540647280655
REN,Renin,Chapter X Diseases of the respiratory system,Early onset COPD,Inverse variance weighted,12,1.06 [0.95-1.18],0.267538593631918
REN,Renin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,Inverse variance weighted,12,1.03 [0.88-1.19],0.730030358669789
REN,Renin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,Inverse variance weighted,12,1.03 [0.95-1.12],0.488908365903985
REN,Renin,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",Inverse variance weighted,12,1.01 [0.80-1.27],0.933905885370609
REN,Renin,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",Inverse variance weighted,12,1.05 [0.95-1.16],0.347537531909415
REN,Renin,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,Inverse variance weighted,12,1.01 [0.93-1.09],0.865178601728601
REN,Renin,"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",Inverse variance weighted,12,1.02 [0.94-1.11],0.616860264431852
REN,Renin,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,Inverse variance weighted,12,0.99 [0.93-1.06],0.876994194308753
REN,Renin,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,Inverse variance weighted,12,1.01 [0.94-1.07],0.855302542118478
REN,Renin,"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,Inverse variance weighted,12,0.97 [0.90-1.06],0.538548475656196
REN,Renin,"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",Inverse variance weighted,12,1.01 [0.92-1.11],0.793773228607217
REN,Renin,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,Inverse variance weighted,12,0.99 [0.94-1.04],0.654702179681306
REN,Renin,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,Inverse variance weighted,12,1.02 [0.85-1.24],0.805051543148531
REN,Renin,Chapter V Mental and behavioural disorders,Depression,Inverse variance weighted,12,0.99 [0.95-1.04],0.831166375452182
REN,Renin,Chapter V Mental and behavioural disorders,Depression or dysthymia,Inverse variance weighted,12,1.01 [0.97-1.07],0.552110398114639
