Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
NUCB2,Nucleobindin-2,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",Inverse variance weighted,28,0.93 [0.81-1.06],0.273735200965545
NUCB2,Nucleobindin-2,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,Inverse variance weighted,28,0.98 [0.94-1.01],0.189523835371
NUCB2,Nucleobindin-2,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",Inverse variance weighted,28,1.08 [1.03-1.13],0.0015658260246124
NUCB2,Nucleobindin-2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,Inverse variance weighted,28,1.04 [0.97-1.11],0.280597496872993
NUCB2,Nucleobindin-2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,Inverse variance weighted,28,1.03 [0.97-1.09],0.306771917348236
NUCB2,Nucleobindin-2,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",Inverse variance weighted,28,0.92 [0.82-1.03],0.153165576006395
NUCB2,Nucleobindin-2,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,Inverse variance weighted,28,0.99 [0.95-1.04],0.764309449816736
NUCB2,Nucleobindin-2,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,Inverse variance weighted,28,1.01 [0.97-1.04],0.731687875292045
NUCB2,Nucleobindin-2,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,Inverse variance weighted,28,1.08 [0.95-1.22],0.26417434597731
NUCB2,Nucleobindin-2,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,Inverse variance weighted,28,1.00 [0.95-1.05],0.944000043589213
NUCB2,Nucleobindin-2,Chapter IX Diseases of the circulatory system,"Heart failure, strict",Inverse variance weighted,28,0.98 [0.94-1.03],0.496834905987753
NUCB2,Nucleobindin-2,Chapter IX Diseases of the circulatory system,"Hypertension, essential",Inverse variance weighted,28,0.97 [0.94-1.00],0.0279689808343935
NUCB2,Nucleobindin-2,Chapter IX Diseases of the circulatory system,Hypertension,Inverse variance weighted,28,0.96 [0.93-0.98],0.0008467851726915
NUCB2,Nucleobindin-2,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,Inverse variance weighted,28,0.92 [0.73-1.17],0.491806497766953
NUCB2,Nucleobindin-2,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,Inverse variance weighted,28,1.03 [0.97-1.09],0.308934577563661
NUCB2,Nucleobindin-2,Chapter IX Diseases of the circulatory system,Other peripheral vascular diseases,Inverse variance weighted,28,0.96 [0.83-1.10],0.52809098669759
NUCB2,Nucleobindin-2,Chapter X Diseases of the respiratory system,"Asthma, excluding more controls",Inverse variance weighted,28,1.04 [1.00-1.08],0.0296621342736419
NUCB2,Nucleobindin-2,Chapter X Diseases of the respiratory system,Influenza and pneumonia,Inverse variance weighted,28,0.99 [0.96-1.02],0.642491729127762
NUCB2,Nucleobindin-2,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,Inverse variance weighted,28,1.03 [1.00-1.06],0.0586709736552123
NUCB2,Nucleobindin-2,Chapter X Diseases of the respiratory system,Other diseases of pleura,Inverse variance weighted,28,1.06 [0.99-1.13],0.0832569129039772
NUCB2,Nucleobindin-2,Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,Inverse variance weighted,28,1.04 [0.98-1.11],0.197135575767372
NUCB2,Nucleobindin-2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,Inverse variance weighted,28,1.03 [1.00-1.06],0.0227883773020288
NUCB2,Nucleobindin-2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,Inverse variance weighted,28,1.00 [0.96-1.04],0.963335811906198
NUCB2,Nucleobindin-2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rheumatoid arthritis,Inverse variance weighted,28,1.01 [0.95-1.07],0.766415066264442
NUCB2,Nucleobindin-2,Chapter XIV Diseases of the genitourinary system,Acute renal failure,Inverse variance weighted,28,1.00 [0.92-1.09],0.998678351369731
NUCB2,Nucleobindin-2,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,Inverse variance weighted,28,0.99 [0.91-1.07],0.772312045184885
NUCB2,Nucleobindin-2,Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,Inverse variance weighted,28,0.92 [0.82-1.04],0.177882550053014
NUCB2,Nucleobindin-2,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,Inverse variance weighted,28,1.01 [0.97-1.05],0.634907507862843
NUCB2,Nucleobindin-2,Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,Inverse variance weighted,28,1.06 [0.90-1.24],0.504420377059458
NUCB2,Nucleobindin-2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified rheumatoid arthritis,Inverse variance weighted,28,1.05 [0.94-1.17],0.387602180294059
NUCB2,Nucleobindin-2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",Inverse variance weighted,28,1.07 [0.98-1.17],0.111182209557105
