Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",Inverse variance weighted,5,0.76 [0.35-1.64],0.487357146002162
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,Inverse variance weighted,5,0.99 [0.84-1.16],0.880211928399246
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,Inverse variance weighted,5,0.09 [0.01-0.61],0.0142055083124085
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter I Certain infectious and parasitic diseases,Other septicaemia,Inverse variance weighted,5,0.95 [0.70-1.28],0.718355419201146
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,Inverse variance weighted,5,0.92 [0.07-12.04],0.947869156537488
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",Inverse variance weighted,5,1.09 [0.82-1.45],0.556193534695854
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter II Neoplasms,"Malignant melanoma of skin, excluding all cancers (controls excluding all cancers)",Inverse variance weighted,5,1.55 [0.80-2.98],0.193524907327113
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",Inverse variance weighted,5,1.83 [0.65-5.18],0.25530356042753
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter XI Diseases of the digestive system,Crohn's disease NAS,Inverse variance weighted,5,1.55 [0.49-4.89],0.450777519949556
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter X Diseases of the respiratory system,Early onset COPD,Inverse variance weighted,5,0.92 [0.63-1.34],0.656304996181721
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,Inverse variance weighted,5,0.99 [0.57-1.72],0.96994010325913
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,Inverse variance weighted,5,0.68 [0.49-0.93],0.0152689323113908
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,Inverse variance weighted,5,1.02 [0.73-1.43],0.900857097542804
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",Inverse variance weighted,5,1.40 [0.63-3.10],0.407500214486428
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,Inverse variance weighted,5,0.93 [0.72-1.21],0.607357351830008
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",Inverse variance weighted,5,1.00 [0.72-1.39],0.987748339801564
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,Inverse variance weighted,5,1.05 [0.85-1.30],0.627703247060467
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",Inverse variance weighted,5,0.81 [0.56-1.17],0.255972648145211
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,Inverse variance weighted,5,0.91 [0.73-1.13],0.37854325500363
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,Inverse variance weighted,5,0.92 [0.77-1.09],0.323869716235478
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,Inverse variance weighted,5,0.90 [0.72-1.12],0.334212736742296
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",Inverse variance weighted,5,0.86 [0.56-1.31],0.486318963830266
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,Inverse variance weighted,5,0.82 [0.67-1.01],0.0574096323701309
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,Inverse variance weighted,5,0.86 [0.46-1.58],0.625138200601863
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter V Mental and behavioural disorders,Depression,Inverse variance weighted,5,0.79 [0.67-0.93],0.004779107826784
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter V Mental and behavioural disorders,Depression or dysthymia,Inverse variance weighted,5,0.80 [0.68-0.95],0.0095828084508843
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,Inverse variance weighted,5,1.02 [0.82-1.26],0.862568044547135
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",Inverse variance weighted,5,1.26 [0.76-2.07],0.369543003343398
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,Inverse variance weighted,5,1.06 [0.85-1.33],0.586569388060747
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,Inverse variance weighted,5,1.34 [1.08-1.67],0.0084721570800285
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter IX Diseases of the circulatory system,Angina pectoris,Inverse variance weighted,5,1.05 [0.78-1.41],0.759182024798705
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,Inverse variance weighted,5,0.77 [0.28-2.11],0.605613323092346
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter IX Diseases of the circulatory system,Major coronary heart disease event,Inverse variance weighted,5,0.93 [0.76-1.12],0.428211381138997
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,Inverse variance weighted,5,1.05 [0.78-1.41],0.758670793581582
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter IX Diseases of the circulatory system,"Heart failure, strict",Inverse variance weighted,5,1.20 [0.97-1.48],0.089340207626919
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter IX Diseases of the circulatory system,Hypotension,Inverse variance weighted,5,0.81 [0.39-1.70],0.584336152425512
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter IX Diseases of the circulatory system,"Hypertension, essential",Inverse variance weighted,5,1.11 [0.88-1.39],0.372989735658425
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter IX Diseases of the circulatory system,Hypertension,Inverse variance weighted,5,1.16 [0.95-1.43],0.142816720311382
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",Inverse variance weighted,5,1.48 [0.19-11.65],0.708045242674936
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,Inverse variance weighted,5,3.32 [1.14-9.72],0.0281536013631285
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",Inverse variance weighted,5,1.00 [0.80-1.27],0.972362223875183
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,Inverse variance weighted,5,1.32 [1.02-1.70],0.0348405656729189
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",Inverse variance weighted,5,0.93 [0.64-1.34],0.687659905566596
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,Inverse variance weighted,5,0.68 [0.30-1.54],0.35933202258418
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter IX Diseases of the circulatory system,Other peripheral vascular diseases,Inverse variance weighted,5,1.35 [0.69-2.64],0.374384624007045
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,Inverse variance weighted,5,0.92 [0.53-1.58],0.757991840355476
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter IX Diseases of the circulatory system,DVT of lower extremities,Inverse variance weighted,5,1.11 [0.76-1.62],0.578275628168769
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter IX Diseases of the circulatory system,Phlebitis and thrombophlebitis (not including DVT),Inverse variance weighted,5,0.88 [0.60-1.28],0.501528624078934
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter IX Diseases of the circulatory system,Pulmonary embolism,Inverse variance weighted,5,0.92 [0.66-1.28],0.608374997501165
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,Inverse variance weighted,5,1.06 [0.24-4.62],0.937359118713432
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter IX Diseases of the circulatory system,Secondary right heart disease,Inverse variance weighted,5,0.37 [0.14-0.97],0.0436232734684555
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",Inverse variance weighted,5,1.16 [0.94-1.44],0.162707942923161
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter IX Diseases of the circulatory system,Unstable angina pectoris,Inverse variance weighted,5,0.84 [0.61-1.18],0.3220719855955
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter IX Diseases of the circulatory system,Venous thromboembolism,Inverse variance weighted,5,1.05 [0.83-1.33],0.667685299645492
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter X Diseases of the respiratory system,Interstitial lung disease,Inverse variance weighted,5,1.38 [0.85-2.25],0.198617398202155
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,Inverse variance weighted,5,2.14 [1.03-4.45],0.0410608782338705
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,Inverse variance weighted,5,1.10 [0.69-1.76],0.679075866883066
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter X Diseases of the respiratory system,"Asthma, excluding more controls",Inverse variance weighted,5,1.19 [0.89-1.58],0.240862514291428
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter X Diseases of the respiratory system,Influenza and pneumonia,Inverse variance weighted,5,1.03 [0.85-1.25],0.747936241492936
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,Inverse variance weighted,5,1.15 [0.96-1.37],0.130620714966877
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter X Diseases of the respiratory system,Other acute lower respiratory infections,Inverse variance weighted,5,1.14 [0.91-1.43],0.25235650023687
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter X Diseases of the respiratory system,Other diseases of pleura,Inverse variance weighted,5,1.00 [0.70-1.43],0.994538540572801
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter X Diseases of the respiratory system,Pleural effusion,Inverse variance weighted,5,0.87 [0.43-1.76],0.695891507638903
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in joint,Inverse variance weighted,5,0.84 [0.62-1.13],0.254092637138395
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter XI Diseases of the digestive system,"Crohn disease (strict definition, require KELA, min 2 HDR)",Inverse variance weighted,5,2.06 [0.55-7.79],0.285731797721134
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter XI Diseases of the digestive system,Cholelithiasis,Inverse variance weighted,5,1.39 [1.16-1.66],0.0003268578405465
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter XI Diseases of the digestive system,Coeliac disease,Inverse variance weighted,5,1.49 [0.88-2.52],0.134727110347686
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter XI Diseases of the digestive system,Constipation,Inverse variance weighted,5,0.96 [0.76-1.23],0.769834655524228
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter XI Diseases of the digestive system,Other diseases of liver,Inverse variance weighted,5,1.32 [0.85-2.07],0.220293211653188
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter XI Diseases of the digestive system,Diverticular disease of intestine,Inverse variance weighted,5,1.11 [0.82-1.50],0.514040571781515
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter XI Diseases of the digestive system,Duodenal ulcer,Inverse variance weighted,5,0.96 [0.56-1.64],0.879904997706953
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,Inverse variance weighted,5,1.05 [0.72-1.53],0.801235070501232
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,Inverse variance weighted,5,0.82 [0.59-1.15],0.25771465174797
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter XI Diseases of the digestive system,Hernia,Inverse variance weighted,5,1.17 [0.95-1.44],0.137810172554887
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter XI Diseases of the digestive system,Other diseases of intestines,Inverse variance weighted,5,0.99 [0.83-1.18],0.892664751048551
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter XI Diseases of the digestive system,Diseases of liver,Inverse variance weighted,5,1.30 [0.96-1.77],0.095646743862407
TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Chapter XI Diseases of the digestive system,Intestinal malabsorption,Inverse variance weighted,5,0.63 [0.17-2.38],0.499326125457381
