Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
RNASE1,Ribonuclease pancreatic,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",Inverse variance weighted,6,0.99 [0.78-1.25],0.914779086981235
RNASE1,Ribonuclease pancreatic,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,Inverse variance weighted,6,1.04 [0.98-1.11],0.203972613031977
RNASE1,Ribonuclease pancreatic,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,Inverse variance weighted,6,1.00 [0.91-1.10],0.988310096512095
RNASE1,Ribonuclease pancreatic,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,Inverse variance weighted,6,0.43 [0.21-0.87],0.019689645325327
RNASE1,Ribonuclease pancreatic,Chapter I Certain infectious and parasitic diseases,Other septicaemia,Inverse variance weighted,6,0.93 [0.78-1.12],0.457985010858115
RNASE1,Ribonuclease pancreatic,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,Inverse variance weighted,6,0.67 [0.25-1.76],0.415245055157576
RNASE1,Ribonuclease pancreatic,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",Inverse variance weighted,6,1.00 [0.89-1.13],0.951233950468775
RNASE1,Ribonuclease pancreatic,Chapter X Diseases of the respiratory system,Early onset COPD,Inverse variance weighted,6,1.28 [1.11-1.48],0.000794308529902
RNASE1,Ribonuclease pancreatic,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,Inverse variance weighted,6,1.23 [1.09-1.39],0.0006316874560296
RNASE1,Ribonuclease pancreatic,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,Inverse variance weighted,6,1.14 [1.01-1.29],0.0414186204058394
RNASE1,Ribonuclease pancreatic,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",Inverse variance weighted,6,1.02 [0.71-1.47],0.916832333097266
RNASE1,Ribonuclease pancreatic,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,Inverse variance weighted,6,1.01 [0.91-1.11],0.878998016620272
