Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
CTSS,Cathepsin S,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",Inverse variance weighted,30,0.92 [0.83-1.03],0.143620819779053
CTSS,Cathepsin S,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,Inverse variance weighted,30,1.01 [0.98-1.04],0.513092577664188
CTSS,Cathepsin S,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,Inverse variance weighted,30,1.03 [0.73-1.44],0.881326728300343
CTSS,Cathepsin S,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",Inverse variance weighted,30,1.05 [1.00-1.10],0.0667544629516797
CTSS,Cathepsin S,Chapter X Diseases of the respiratory system,Early onset COPD,Inverse variance weighted,30,1.00 [0.94-1.07],0.985056497072007
CTSS,Cathepsin S,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,Inverse variance weighted,30,1.03 [0.98-1.08],0.181524855414084
CTSS,Cathepsin S,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",Inverse variance weighted,30,0.93 [0.84-1.02],0.101722167378315
CTSS,Cathepsin S,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,Inverse variance weighted,30,1.00 [0.96-1.04],0.929878186418176
CTSS,Cathepsin S,"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",Inverse variance weighted,30,1.03 [0.97-1.09],0.321223463685642
CTSS,Cathepsin S,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,Inverse variance weighted,30,1.01 [0.97-1.04],0.646198782460638
CTSS,Cathepsin S,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,Inverse variance weighted,30,1.00 [0.98-1.03],0.804205456676365
CTSS,Cathepsin S,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,Inverse variance weighted,30,1.04 [1.01-1.07],0.0126115100760037
CTSS,Cathepsin S,Chapter V Mental and behavioural disorders,Depression or dysthymia,Inverse variance weighted,30,1.04 [1.01-1.07],0.0142833085240057
CTSS,Cathepsin S,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,Inverse variance weighted,30,1.04 [1.00-1.08],0.0318119244538438
CTSS,Cathepsin S,Chapter IX Diseases of the circulatory system,Angina pectoris,Inverse variance weighted,30,1.04 [0.99-1.08],0.138079689571563
CTSS,Cathepsin S,Chapter IX Diseases of the circulatory system,Major coronary heart disease event,Inverse variance weighted,30,1.02 [0.98-1.07],0.305541096149237
CTSS,Cathepsin S,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,Inverse variance weighted,30,1.02 [0.98-1.07],0.380366538722117
CTSS,Cathepsin S,Chapter IX Diseases of the circulatory system,"Heart failure, strict",Inverse variance weighted,30,1.01 [0.97-1.05],0.571468646896506
CTSS,Cathepsin S,Chapter IX Diseases of the circulatory system,"Hypertension, essential",Inverse variance weighted,30,1.03 [1.00-1.06],0.038837194633838
CTSS,Cathepsin S,Chapter IX Diseases of the circulatory system,Hypertension,Inverse variance weighted,30,1.03 [1.00-1.06],0.043602708872469
CTSS,Cathepsin S,Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",Inverse variance weighted,30,1.73 [1.21-2.46],0.002419207204096
CTSS,Cathepsin S,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,Inverse variance weighted,30,1.21 [1.02-1.44],0.0313175521423829
CTSS,Cathepsin S,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",Inverse variance weighted,30,1.04 [1.00-1.08],0.0522701955317646
CTSS,Cathepsin S,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,Inverse variance weighted,30,0.98 [0.94-1.03],0.493264564678617
CTSS,Cathepsin S,Chapter IX Diseases of the circulatory system,Other peripheral vascular diseases,Inverse variance weighted,30,1.11 [0.96-1.28],0.17281849622513
CTSS,Cathepsin S,Chapter IX Diseases of the circulatory system,Secondary right heart disease,Inverse variance weighted,30,1.15 [0.97-1.36],0.105181681996553
CTSS,Cathepsin S,Chapter IX Diseases of the circulatory system,Unstable angina pectoris,Inverse variance weighted,30,1.05 [0.98-1.13],0.180893885241146
CTSS,Cathepsin S,Chapter X Diseases of the respiratory system,Interstitial lung disease,Inverse variance weighted,30,0.99 [0.90-1.09],0.849826294014336
CTSS,Cathepsin S,Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,Inverse variance weighted,30,1.17 [1.08-1.27],0.0001953427960789
CTSS,Cathepsin S,Chapter X Diseases of the respiratory system,"Asthma, excluding more controls",Inverse variance weighted,30,1.05 [1.00-1.10],0.0529835025289316
CTSS,Cathepsin S,Chapter X Diseases of the respiratory system,Influenza and pneumonia,Inverse variance weighted,30,1.02 [0.99-1.04],0.223143488122571
CTSS,Cathepsin S,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,Inverse variance weighted,30,1.02 [0.99-1.06],0.219400688883387
CTSS,Cathepsin S,Chapter X Diseases of the respiratory system,Other acute lower respiratory infections,Inverse variance weighted,30,1.02 [0.98-1.07],0.283597137575159
CTSS,Cathepsin S,Chapter X Diseases of the respiratory system,Other diseases of pleura,Inverse variance weighted,30,0.99 [0.94-1.04],0.679507168651376
CTSS,Cathepsin S,Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,Inverse variance weighted,30,1.02 [0.97-1.08],0.442815948247928
