Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
CCL18,C-C motif chemokine 18,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,Inverse variance weighted,19,1.00 [0.97-1.02],0.878543881176274
CCL18,C-C motif chemokine 18,Chapter I Certain infectious and parasitic diseases,Other septicaemia,Inverse variance weighted,19,0.99 [0.94-1.04],0.680807033168661
CCL18,C-C motif chemokine 18,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",Inverse variance weighted,19,1.01 [0.97-1.05],0.793476931962265
CCL18,C-C motif chemokine 18,Chapter X Diseases of the respiratory system,Early onset COPD,Inverse variance weighted,19,1.00 [0.94-1.06],0.912798556646803
CCL18,C-C motif chemokine 18,Chapter IX Diseases of the circulatory system,Hypertension,Inverse variance weighted,19,1.02 [1.00-1.04],0.0988751409644751
CCL18,C-C motif chemokine 18,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,Inverse variance weighted,19,0.97 [0.93-1.02],0.233153993032053
CCL18,C-C motif chemokine 18,Chapter X Diseases of the respiratory system,Interstitial lung disease,Inverse variance weighted,19,0.98 [0.90-1.06],0.605540578029122
CCL18,C-C motif chemokine 18,Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,Inverse variance weighted,19,0.97 [0.85-1.10],0.596085712567905
CCL18,C-C motif chemokine 18,Chapter X Diseases of the respiratory system,"Asthma, excluding more controls",Inverse variance weighted,19,1.01 [0.98-1.05],0.423639966877782
CCL18,C-C motif chemokine 18,Chapter X Diseases of the respiratory system,Influenza and pneumonia,Inverse variance weighted,19,0.99 [0.97-1.02],0.527017197554188
CCL18,C-C motif chemokine 18,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,Inverse variance weighted,19,1.00 [0.98-1.03],0.809047067366284
CCL18,C-C motif chemokine 18,Chapter X Diseases of the respiratory system,Other diseases of pleura,Inverse variance weighted,19,0.98 [0.94-1.02],0.400403894406787
CCL18,C-C motif chemokine 18,Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,Inverse variance weighted,19,1.04 [0.99-1.09],0.12972791715225
CCL18,C-C motif chemokine 18,Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",Inverse variance weighted,19,1.01 [0.98-1.04],0.407266170872725
CCL18,C-C motif chemokine 18,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,Inverse variance weighted,19,1.00 [0.98-1.03],0.665769768335544
CCL18,C-C motif chemokine 18,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,Inverse variance weighted,19,1.02 [0.99-1.05],0.257391318011093
CCL18,C-C motif chemokine 18,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rheumatoid arthritis,Inverse variance weighted,19,1.00 [0.95-1.06],0.87476439160313
CCL18,C-C motif chemokine 18,Chapter XIV Diseases of the genitourinary system,Acute renal failure,Inverse variance weighted,19,1.00 [0.94-1.07],0.939763618533908
CCL18,C-C motif chemokine 18,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,Inverse variance weighted,19,1.03 [0.96-1.10],0.418554284402768
CCL18,C-C motif chemokine 18,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,Inverse variance weighted,19,1.02 [0.99-1.05],0.177280499568672
CCL18,C-C motif chemokine 18,Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,Inverse variance weighted,19,0.96 [0.87-1.06],0.376861918367503
CCL18,C-C motif chemokine 18,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified rheumatoid arthritis,Inverse variance weighted,19,0.99 [0.91-1.07],0.783391306341773
CCL18,C-C motif chemokine 18,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",Inverse variance weighted,19,0.99 [0.92-1.07],0.810638875195952
