Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
PGA4,Pepsin A-4,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",Inverse variance weighted,9,0.92 [0.58-1.46],0.726460751190971
PGA4,Pepsin A-4,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,Inverse variance weighted,9,1.06 [0.74-1.51],0.758315951592105
PGA4,Pepsin A-4,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,Inverse variance weighted,9,1.05 [0.95-1.16],0.314038337906738
PGA4,Pepsin A-4,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,Inverse variance weighted,9,2.11 [0.65-6.89],0.216022528576522
PGA4,Pepsin A-4,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,Inverse variance weighted,9,0.72 [0.16-3.27],0.667307868372128
PGA4,Pepsin A-4,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",Inverse variance weighted,9,1.03 [0.90-1.18],0.68777771983601
PGA4,Pepsin A-4,Chapter X Diseases of the respiratory system,Early onset COPD,Inverse variance weighted,9,1.14 [0.90-1.45],0.268444785261384
PGA4,Pepsin A-4,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,Inverse variance weighted,9,1.06 [0.90-1.25],0.512622994890171
PGA4,Pepsin A-4,Chapter XI Diseases of the digestive system,"Duodenal ulcer - Unspecified as acute or chronic, without haemorrhage or perforation, drug-induced",Inverse variance weighted,9,1.02 [0.10-10.94],0.986680797656267
PGA4,Pepsin A-4,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",Inverse variance weighted,9,1.00 [0.82-1.21],0.972902558676683
PGA4,Pepsin A-4,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,Inverse variance weighted,9,0.91 [0.77-1.06],0.208501795090222
PGA4,Pepsin A-4,"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",Inverse variance weighted,9,0.91 [0.74-1.11],0.352575242113473
PGA4,Pepsin A-4,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,Inverse variance weighted,9,0.93 [0.80-1.09],0.36196513732087
PGA4,Pepsin A-4,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,Inverse variance weighted,9,0.95 [0.86-1.05],0.337911632198954
PGA4,Pepsin A-4,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,Inverse variance weighted,9,1.10 [0.76-1.58],0.618773823941696
PGA4,Pepsin A-4,Chapter V Mental and behavioural disorders,Depression or dysthymia,Inverse variance weighted,9,1.06 [0.92-1.23],0.398619963756797
