Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
FABP3,"Fatty acid-binding protein, heart",Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",Inverse variance weighted,10,0.95 [0.67-1.34],0.759398106317608
FABP3,"Fatty acid-binding protein, heart",Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,Inverse variance weighted,10,0.92 [0.83-1.01],0.0828196964776842
FABP3,"Fatty acid-binding protein, heart",Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,Inverse variance weighted,10,0.81 [0.26-2.59],0.728097283338478
FABP3,"Fatty acid-binding protein, heart",Chapter I Certain infectious and parasitic diseases,Other septicaemia,Inverse variance weighted,10,1.00 [0.84-1.18],0.96369332668434
FABP3,"Fatty acid-binding protein, heart",Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,Inverse variance weighted,10,1.33 [0.31-5.61],0.699413041748049
FABP3,"Fatty acid-binding protein, heart",Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",Inverse variance weighted,10,0.98 [0.82-1.16],0.816198168428643
FABP3,"Fatty acid-binding protein, heart",Chapter X Diseases of the respiratory system,Early onset COPD,Inverse variance weighted,10,0.96 [0.69-1.32],0.782700384806203
FABP3,"Fatty acid-binding protein, heart",Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,Inverse variance weighted,10,0.90 [0.72-1.11],0.31841238769786
FABP3,"Fatty acid-binding protein, heart",Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,Inverse variance weighted,10,1.00 [0.85-1.16],0.958457214662691
FABP3,"Fatty acid-binding protein, heart","Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",Inverse variance weighted,10,1.10 [0.77-1.58],0.591013201129252
FABP3,"Fatty acid-binding protein, heart","Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,Inverse variance weighted,10,0.88 [0.76-1.02],0.0859980482726861
FABP3,"Fatty acid-binding protein, heart","Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",Inverse variance weighted,10,1.14 [0.95-1.37],0.165992062006125
FABP3,"Fatty acid-binding protein, heart","Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,Inverse variance weighted,10,0.99 [0.85-1.14],0.847675070849045
FABP3,"Fatty acid-binding protein, heart","Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,Inverse variance weighted,10,1.00 [0.88-1.13],0.989955588608966
FABP3,"Fatty acid-binding protein, heart","Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,Inverse variance weighted,10,1.00 [0.90-1.11],0.988861334658568
FABP3,"Fatty acid-binding protein, heart","Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,Inverse variance weighted,10,0.99 [0.84-1.16],0.88223982280009
FABP3,"Fatty acid-binding protein, heart","Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,Inverse variance weighted,10,1.16 [0.83-1.64],0.385446317851369
FABP3,"Fatty acid-binding protein, heart",Chapter VI Diseases of the nervous system,"Nerve, nerve root and plexus disorders",Inverse variance weighted,10,0.98 [0.86-1.13],0.810271100487977
FABP3,"Fatty acid-binding protein, heart",Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",Inverse variance weighted,10,0.94 [0.73-1.20],0.606374369175361
FABP3,"Fatty acid-binding protein, heart","Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,Inverse variance weighted,10,0.90 [0.81-0.99],0.0389086736164772
FABP3,"Fatty acid-binding protein, heart",Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,Inverse variance weighted,10,1.04 [0.85-1.26],0.729993985952355
FABP3,"Fatty acid-binding protein, heart",Chapter IX Diseases of the circulatory system,Angina pectoris,Inverse variance weighted,10,0.97 [0.87-1.09],0.626429583226007
FABP3,"Fatty acid-binding protein, heart",Chapter IX Diseases of the circulatory system,Cardiomyopathy,Inverse variance weighted,10,0.75 [0.39-1.45],0.397294480849708
FABP3,"Fatty acid-binding protein, heart",Chapter IX Diseases of the circulatory system,Major coronary heart disease event,Inverse variance weighted,10,0.96 [0.87-1.06],0.409954779105547
FABP3,"Fatty acid-binding protein, heart",Chapter IX Diseases of the circulatory system,Conduction disorders,Inverse variance weighted,10,1.06 [0.80-1.41],0.680370372963708
FABP3,"Fatty acid-binding protein, heart",Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,Inverse variance weighted,10,0.97 [0.88-1.08],0.580897175757227
FABP3,"Fatty acid-binding protein, heart",Chapter IX Diseases of the circulatory system,"Heart failure, strict",Inverse variance weighted,10,0.94 [0.79-1.12],0.500184934071805
FABP3,"Fatty acid-binding protein, heart",Chapter IX Diseases of the circulatory system,"Hypertension, essential",Inverse variance weighted,10,1.02 [0.94-1.11],0.66722088990233
FABP3,"Fatty acid-binding protein, heart",Chapter IX Diseases of the circulatory system,Hypertension,Inverse variance weighted,10,1.01 [0.92-1.11],0.857728657841367
FABP3,"Fatty acid-binding protein, heart",Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",Inverse variance weighted,10,0.42 [0.11-1.56],0.193997153843818
FABP3,"Fatty acid-binding protein, heart",Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,Inverse variance weighted,10,0.62 [0.36-1.09],0.0963514120917401
FABP3,"Fatty acid-binding protein, heart",Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",Inverse variance weighted,10,0.95 [0.86-1.04],0.279403693202972
FABP3,"Fatty acid-binding protein, heart",Chapter IX Diseases of the circulatory system,Death due to cardiac causes,Inverse variance weighted,10,0.95 [0.82-1.10],0.492897525020547
FABP3,"Fatty acid-binding protein, heart",Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",Inverse variance weighted,10,0.92 [0.81-1.06],0.242781045760345
FABP3,"Fatty acid-binding protein, heart",Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,Inverse variance weighted,10,1.78 [1.00-3.17],0.0492723978788659
FABP3,"Fatty acid-binding protein, heart",Chapter IX Diseases of the circulatory system,Other peripheral vascular diseases,Inverse variance weighted,10,1.26 [0.83-1.92],0.273585415590038
FABP3,"Fatty acid-binding protein, heart",Chapter IX Diseases of the circulatory system,Secondary right heart disease,Inverse variance weighted,10,0.80 [0.46-1.38],0.418343016142061
FABP3,"Fatty acid-binding protein, heart",Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",Inverse variance weighted,10,1.07 [0.87-1.33],0.517155752419129
FABP3,"Fatty acid-binding protein, heart",Chapter IX Diseases of the circulatory system,Transient ischemic attack,Inverse variance weighted,10,1.15 [0.99-1.33],0.0588920909552725
FABP3,"Fatty acid-binding protein, heart",Chapter IX Diseases of the circulatory system,Venous thromboembolism,Inverse variance weighted,10,0.84 [0.66-1.07],0.169502618241909
FABP3,"Fatty acid-binding protein, heart",Chapter X Diseases of the respiratory system,Interstitial lung disease,Inverse variance weighted,10,1.17 [0.76-1.79],0.479783145343434
FABP3,"Fatty acid-binding protein, heart",Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,Inverse variance weighted,10,1.04 [0.59-1.85],0.889468047578813
FABP3,"Fatty acid-binding protein, heart",Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,Inverse variance weighted,10,1.02 [0.79-1.33],0.88006259240847
FABP3,"Fatty acid-binding protein, heart",Chapter X Diseases of the respiratory system,"Asthma, excluding more controls",Inverse variance weighted,10,1.03 [0.87-1.22],0.731363669382384
FABP3,"Fatty acid-binding protein, heart",Chapter X Diseases of the respiratory system,Influenza and pneumonia,Inverse variance weighted,10,1.06 [0.98-1.15],0.14560132348163
