Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
SPON1,Spondin-1,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",Inverse variance weighted,25,0.90 [0.78-1.02],0.105128268672566
SPON1,Spondin-1,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,Inverse variance weighted,25,0.98 [0.94-1.01],0.224451057793881
SPON1,Spondin-1,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,Inverse variance weighted,25,1.01 [0.97-1.04],0.687619732645881
SPON1,Spondin-1,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,Inverse variance weighted,25,1.04 [0.68-1.61],0.846040598341683
SPON1,Spondin-1,Chapter I Certain infectious and parasitic diseases,Other septicaemia,Inverse variance weighted,25,0.97 [0.91-1.03],0.352184414770706
SPON1,Spondin-1,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,Inverse variance weighted,25,0.82 [0.47-1.41],0.470256327397189
SPON1,Spondin-1,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",Inverse variance weighted,25,1.04 [0.99-1.09],0.129052099698247
SPON1,Spondin-1,Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",Inverse variance weighted,25,1.01 [0.95-1.07],0.776838158611607
SPON1,Spondin-1,Chapter II Neoplasms,"Malignant neoplasm of breast, excluding all cancers (controls excluding all cancers)",Inverse variance weighted,25,0.94 [0.89-1.00],0.0380551148947393
SPON1,Spondin-1,Chapter XI Diseases of the digestive system,Crohn's disease NAS,Inverse variance weighted,25,0.93 [0.80-1.08],0.31799430666059
SPON1,Spondin-1,Chapter X Diseases of the respiratory system,Early onset COPD,Inverse variance weighted,25,1.01 [0.94-1.10],0.725465033761893
SPON1,Spondin-1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,Inverse variance weighted,25,1.08 [0.96-1.22],0.21197750424024
SPON1,Spondin-1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,Inverse variance weighted,25,1.02 [0.95-1.10],0.557539002108464
SPON1,Spondin-1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,Inverse variance weighted,25,0.97 [0.92-1.03],0.381798604597526
SPON1,Spondin-1,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",Inverse variance weighted,25,0.95 [0.85-1.06],0.353801168765143
SPON1,Spondin-1,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",Inverse variance weighted,25,1.01 [0.94-1.08],0.788177983804878
SPON1,Spondin-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,Inverse variance weighted,25,0.99 [0.93-1.05],0.721675430027335
SPON1,Spondin-1,"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",Inverse variance weighted,25,1.02 [0.95-1.09],0.619219738688785
SPON1,Spondin-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,Inverse variance weighted,25,1.01 [0.96-1.06],0.809753275035618
SPON1,Spondin-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,Inverse variance weighted,25,0.99 [0.95-1.03],0.604832469214473
SPON1,Spondin-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,Inverse variance weighted,25,0.98 [0.92-1.03],0.396866521493565
SPON1,Spondin-1,"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",Inverse variance weighted,25,0.95 [0.89-1.02],0.190186455427797
SPON1,Spondin-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,Inverse variance weighted,25,0.99 [0.87-1.13],0.858459392286006
SPON1,Spondin-1,Chapter V Mental and behavioural disorders,Alcohol dependence,Inverse variance weighted,25,0.99 [0.93-1.07],0.86879110294512
SPON1,Spondin-1,Chapter V Mental and behavioural disorders,Depression or dysthymia,Inverse variance weighted,25,1.02 [0.98-1.07],0.250891814729405
SPON1,Spondin-1,Chapter VI Diseases of the nervous system,Falls/tendency to fall,Inverse variance weighted,25,1.00 [0.98-1.03],0.75143236602033
SPON1,Spondin-1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",Inverse variance weighted,25,1.05 [0.95-1.15],0.337963400874796
SPON1,Spondin-1,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,Inverse variance weighted,25,1.00 [0.96-1.04],0.981773003854991
SPON1,Spondin-1,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,Inverse variance weighted,25,1.07 [1.02-1.13],0.0033724340603403
SPON1,Spondin-1,Chapter IX Diseases of the circulatory system,Angina pectoris,Inverse variance weighted,25,1.00 [0.96-1.05],0.872217929388693
SPON1,Spondin-1,Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,Inverse variance weighted,25,1.04 [0.91-1.18],0.584818133465395
SPON1,Spondin-1,Chapter IX Diseases of the circulatory system,Cardiomyopathy,Inverse variance weighted,25,1.03 [0.92-1.15],0.664942982981543
SPON1,Spondin-1,Chapter IX Diseases of the circulatory system,Major coronary heart disease event,Inverse variance weighted,25,1.03 [0.99-1.07],0.0948328304535053
SPON1,Spondin-1,Chapter IX Diseases of the circulatory system,Conduction disorders,Inverse variance weighted,25,1.00 [0.94-1.08],0.918090633049675
SPON1,Spondin-1,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,Inverse variance weighted,25,1.02 [0.98-1.06],0.369186398788711
SPON1,Spondin-1,Chapter IX Diseases of the circulatory system,"Heart failure, strict",Inverse variance weighted,25,0.99 [0.95-1.04],0.647835499687016
SPON1,Spondin-1,Chapter IX Diseases of the circulatory system,"Hypertension, essential",Inverse variance weighted,25,1.01 [0.96-1.06],0.656946375972127
SPON1,Spondin-1,Chapter IX Diseases of the circulatory system,Hypertension,Inverse variance weighted,25,1.01 [0.96-1.05],0.806682140695256
SPON1,Spondin-1,Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",Inverse variance weighted,25,1.06 [0.69-1.65],0.781315647953334
SPON1,Spondin-1,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,Inverse variance weighted,25,1.19 [0.96-1.47],0.112843857143907
SPON1,Spondin-1,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",Inverse variance weighted,25,1.02 [0.98-1.05],0.290076484023835
SPON1,Spondin-1,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,Inverse variance weighted,25,0.93 [0.87-1.00],0.0382651344270266
SPON1,Spondin-1,Chapter IX Diseases of the circulatory system,Other arrhythmias,Inverse variance weighted,25,1.00 [0.96-1.05],0.868858409018477
SPON1,Spondin-1,Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,Inverse variance weighted,25,0.93 [0.78-1.11],0.413933608551048
SPON1,Spondin-1,Chapter IX Diseases of the circulatory system,Other peripheral vascular diseases,Inverse variance weighted,25,0.92 [0.80-1.07],0.283652422370031
SPON1,Spondin-1,Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,Inverse variance weighted,25,1.08 [1.00-1.16],0.0507811047668417
SPON1,Spondin-1,Chapter IX Diseases of the circulatory system,DVT of lower extremities,Inverse variance weighted,25,0.98 [0.90-1.06],0.563062323336204
SPON1,Spondin-1,Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,Inverse variance weighted,25,1.08 [0.84-1.39],0.554423063169644
SPON1,Spondin-1,Chapter IX Diseases of the circulatory system,Secondary right heart disease,Inverse variance weighted,25,0.94 [0.76-1.17],0.59095452976418
SPON1,Spondin-1,Chapter IX Diseases of the circulatory system,Venous thromboembolism,Inverse variance weighted,25,0.94 [0.89-1.00],0.0489206474699077
SPON1,Spondin-1,Chapter X Diseases of the respiratory system,Interstitial lung disease,Inverse variance weighted,25,0.88 [0.76-1.02],0.0840067926630414
SPON1,Spondin-1,Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,Inverse variance weighted,25,0.96 [0.80-1.15],0.662925409361358
SPON1,Spondin-1,Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,Inverse variance weighted,25,0.90 [0.82-1.00],0.0444873162412976
SPON1,Spondin-1,Chapter X Diseases of the respiratory system,"Asthma, excluding more controls",Inverse variance weighted,25,1.01 [0.98-1.05],0.471448162329885
SPON1,Spondin-1,Chapter X Diseases of the respiratory system,Influenza and pneumonia,Inverse variance weighted,25,0.96 [0.93-1.00],0.0305300172810051
SPON1,Spondin-1,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,Inverse variance weighted,25,0.99 [0.96-1.02],0.653321521716294
SPON1,Spondin-1,Chapter X Diseases of the respiratory system,Other acute lower respiratory infections,Inverse variance weighted,25,0.97 [0.93-1.02],0.272359796217118
SPON1,Spondin-1,Chapter X Diseases of the respiratory system,Other diseases of pleura,Inverse variance weighted,25,0.94 [0.88-1.00],0.0502445179495181
SPON1,Spondin-1,Chapter X Diseases of the respiratory system,Pleural effusion,Inverse variance weighted,25,0.90 [0.82-1.00],0.0498643662931666
SPON1,Spondin-1,Chapter XI Diseases of the digestive system,Other diseases of biliary tract,Inverse variance weighted,25,0.88 [0.76-1.01],0.0737296768354153
SPON1,Spondin-1,Chapter XI Diseases of the digestive system,"Crohn disease (strict definition, require KELA, min 2 HDR)",Inverse variance weighted,25,1.00 [0.84-1.19],0.997162122267358
SPON1,Spondin-1,Chapter XI Diseases of the digestive system,Constipation,Inverse variance weighted,25,0.93 [0.90-0.97],0.0004799467648285
SPON1,Spondin-1,Chapter XI Diseases of the digestive system,Other diseases of liver,Inverse variance weighted,25,1.01 [0.89-1.14],0.911168939307323
SPON1,Spondin-1,Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,Inverse variance weighted,25,1.00 [0.93-1.08],0.966258060682412
SPON1,Spondin-1,Chapter XI Diseases of the digestive system,Other diseases of intestines,Inverse variance weighted,25,1.00 [0.97-1.03],0.8322620682755
SPON1,Spondin-1,Chapter XI Diseases of the digestive system,Diseases of liver,Inverse variance weighted,25,0.95 [0.88-1.02],0.135213300240844
SPON1,Spondin-1,Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",Inverse variance weighted,25,1.03 [1.00-1.06],0.0940340730635776
SPON1,Spondin-1,Chapter XI Diseases of the digestive system,Other noninfective gastroenteritis and colitis,Inverse variance weighted,25,0.99 [0.91-1.07],0.732034590139205
SPON1,Spondin-1,Chapter XI Diseases of the digestive system,Other functional intestinal disorders,Inverse variance weighted,25,1.01 [0.96-1.07],0.683942554709987
SPON1,Spondin-1,Chapter XI Diseases of the digestive system,"Ulcerative colitis (strict definition, require KELA, min 2 HDR)",Inverse variance weighted,25,1.07 [0.95-1.20],0.24020826813689
SPON1,Spondin-1,Chapter V Mental and behavioural disorders,Any mental disorder,Inverse variance weighted,25,0.99 [0.96-1.01],0.332902526930067
SPON1,Spondin-1,Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",Inverse variance weighted,25,1.01 [0.96-1.06],0.804649699846709
SPON1,Spondin-1,Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,Inverse variance weighted,25,0.98 [0.89-1.07],0.645211366914161
SPON1,Spondin-1,Chapter XII Diseases of the skin and subcutaneous tissue,Infections of the skin and subcutaneous tissue,Inverse variance weighted,25,0.96 [0.92-1.01],0.126483631054966
SPON1,Spondin-1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,Inverse variance weighted,25,1.01 [0.98-1.04],0.638729986817452
SPON1,Spondin-1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",Inverse variance weighted,25,1.00 [0.97-1.03],0.926223405273837
SPON1,Spondin-1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,Inverse variance weighted,25,1.01 [0.98-1.04],0.581475402886406
SPON1,Spondin-1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other arthrosis,Inverse variance weighted,25,1.00 [0.95-1.05],0.979813495736006
SPON1,Spondin-1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,Inverse variance weighted,25,0.98 [0.95-1.01],0.113242640846707
SPON1,Spondin-1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,Inverse variance weighted,25,1.03 [0.95-1.11],0.505719789361893
