Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
C2,Complement C2,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,19021,918,1.45 [1.10-1.92],0.0082059178900248
C2,Complement C2,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,18273,296,2.40 [1.44-3.99],0.0007406310498327
C2,Complement C2,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,21562,179,1.02 [0.58-1.80],0.9362996932770492
C2,Complement C2,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,13356,1085,1.77 [1.34-2.33],4.953383299366326e-05
C2,Complement C2,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,21516,133,0.80 [0.45-1.45],0.4695725559368464
C2,Complement C2,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,19077,97,2.28 [0.96-5.40],0.0606093596340271
C2,Complement C2,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",22977,132,0.80 [0.44-1.43],0.4505131657161391
C2,Complement C2,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,22963,89,0.75 [0.38-1.47],0.3993529137575322
C2,Complement C2,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,18578,70,2.65 [0.93-7.54],0.0684996679227216
C2,Complement C2,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,21818,134,2.21 [1.06-4.62],0.0352263353088024
C2,Complement C2,Chapter I Certain infectious and parasitic diseases,Other septicaemia,21772,88,2.59 [1.04-6.42],0.0398749006331194
C2,Complement C2,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,23084,70,1.04 [0.41-2.60],0.9349276637632128
C2,Complement C2,Chapter I Certain infectious and parasitic diseases,Other viral diseases,23117,65,1.19 [0.44-3.18],0.7315461326061734
C2,Complement C2,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",23114,62,1.08 [0.40-2.89],0.8781180725464887
C2,Complement C2,Chapter I Certain infectious and parasitic diseases,Mycoses,22610,61,0.71 [0.34-1.47],0.3555001458807441
C2,Complement C2,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",21500,440,1.85 [1.23-2.77],0.0029751314635866
C2,Complement C2,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,21198,138,1.39 [0.70-2.77],0.3470429243389213
C2,Complement C2,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,21381,321,2.04 [1.27-3.29],0.0033782109020746
C2,Complement C2,Chapter II Neoplasms,"Malignant neoplasm of colon, excluding all cancers (controls excluding all cancers)",16628,103,0.89 [0.43-1.87],0.7618651568786143
C2,Complement C2,Chapter II Neoplasms,"Malignant melanoma of skin, excluding all cancers (controls excluding all cancers)",16588,63,0.88 [0.34-2.27],0.788172041194209
C2,Complement C2,Chapter II Neoplasms,"Other malignant neoplasms of skin (=non-melanoma skin cancer), excluding all cancers (controls excluding all cancers)",16927,402,0.77 [0.53-1.11],0.1662961868791823
C2,Complement C2,Chapter II Neoplasms,"Squamous cell neoplasms and carcinomas of the skin, excluding all cancers (controls excluding all cancers)",16938,413,0.79 [0.55-1.13],0.1989621563712004
C2,Complement C2,Chapter II Neoplasms,"Malignant neoplasm of breast, excluding all cancers (controls excluding all cancers)",9501,381,1.74 [1.12-2.72],0.0146383587486189
C2,Complement C2,Chapter II Neoplasms,"Malignant neoplasm of prostate, excluding all cancers (controls excluding all cancers)",7611,206,2.96 [1.55-5.64],0.0009882486961724
C2,Complement C2,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",16583,58,0.65 [0.27-1.57],0.3399121757921193
C2,Complement C2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,19739,775,1.25 [0.93-1.67],0.1429755790796823
C2,Complement C2,Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",21573,470,1.08 [0.76-1.54],0.6645437628980198
C2,Complement C2,Chapter II Neoplasms,Benign neoplasm: Sigmoid colon,22585,159,0.86 [0.49-1.48],0.577922185114826
C2,Complement C2,Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",23172,150,0.88 [0.50-1.56],0.6724589870514412
C2,Complement C2,Chapter II Neoplasms,Benign neoplasm: Rectum,22850,85,0.98 [0.44-2.17],0.9534559525929824
C2,Complement C2,Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,23179,96,1.59 [0.68-3.73],0.2834020768796175
C2,Complement C2,Chapter II Neoplasms,Benign neoplasm: Stomach,23235,71,1.20 [0.47-3.07],0.6981751765279354
C2,Complement C2,Chapter II Neoplasms,Benign lipomatous neoplasm,22990,292,0.85 [0.57-1.29],0.4527769467594227
C2,Complement C2,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,23215,101,0.86 [0.44-1.69],0.6611902478409407
C2,Complement C2,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs,23218,83,0.91 [0.41-2.01],0.8093783179196141
C2,Complement C2,Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",23133,58,0.70 [0.34-1.43],0.3228324271031892
C2,Complement C2,Chapter II Neoplasms,"Haemangioma, any site",23136,57,0.70 [0.33-1.48],0.3514150861074447
C2,Complement C2,Chapter II Neoplasms,Melanocytic naevi,23074,150,1.08 [0.57-2.05],0.8050279874719716
C2,Complement C2,Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,23212,65,1.25 [0.46-3.39],0.6631870556767542
C2,Complement C2,Chapter II Neoplasms,Other benign neoplasms of skin,23091,174,1.56 [0.83-2.93],0.1694807781720886
C2,Complement C2,Chapter II Neoplasms,Benign neoplasm of breast,12117,45,2.06 [0.57-7.43],0.2715410047562711
C2,Complement C2,Chapter II Neoplasms,Leiomyoma of uterus,11972,312,0.75 [0.50-1.12],0.1588426845107085
C2,Complement C2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,21638,198,1.31 [0.74-2.33],0.3496199930752115
C2,Complement C2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,21125,359,1.29 [0.84-1.97],0.2457912905730414
C2,Complement C2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,21125,359,1.29 [0.84-1.97],0.2457912905730414
C2,Complement C2,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),18547,570,1.12 [0.81-1.56],0.4910448220527056
C2,Complement C2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,22608,58,3.24 [1.01-10.35],0.0472811664517611
C2,Complement C2,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,22885,58,0.69 [0.32-1.47],0.3393766022620016
C2,Complement C2,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,16798,1656,1.30 [1.06-1.61],0.0124531249425192
C2,Complement C2,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,21494,644,1.44 [1.04-2.00],0.0289703697198355
C2,Complement C2,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,20428,157,,
C2,Complement C2,Chapter IX Diseases of the circulatory system,Peripheral artery disease,21619,170,1.86 [0.97-3.59],0.0626611452882866
C2,Complement C2,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes without complications,20413,142,9.82 [4.74-20.36],8.198948492943862e-10
C2,Complement C2,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,21047,776,2.95 [2.12-4.12],1.8646392010310208e-10
C2,Complement C2,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,21020,749,2.76 [1.97-3.87],3.2224132228407687e-09
C2,Complement C2,"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,21342,181,1.51 [0.81-2.82],0.1931096105210294
C2,Complement C2,"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",21341,180,1.51 [0.81-2.82],0.192747099485431
C2,Complement C2,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,16615,1473,1.30 [1.05-1.62],0.0181319314407598
C2,Complement C2,"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",15333,191,0.84 [0.53-1.32],0.4435536591940878
C2,Complement C2,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,16506,1364,1.30 [1.03-1.63],0.02596354470352
C2,Complement C2,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,15200,58,2.43 [0.78-7.55],0.1250841816881739
