Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
GMPR2,GMP reductase 2,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,16288,769,1.02 [0.92-1.14],0.700766608146695
GMPR2,GMP reductase 2,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,15671,236,0.95 [0.78-1.15],0.6029351828799809
GMPR2,GMP reductase 2,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,18366,153,1.00 [0.79-1.26],0.9772147398467176
GMPR2,GMP reductase 2,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,11419,864,0.98 [0.88-1.09],0.6513806435737736
GMPR2,GMP reductase 2,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,18326,113,0.97 [0.74-1.28],0.8398526023092328
GMPR2,GMP reductase 2,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,16355,76,1.12 [0.80-1.55],0.5098421993914621
GMPR2,GMP reductase 2,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",19512,112,0.97 [0.74-1.28],0.8480618076704007
GMPR2,GMP reductase 2,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,19497,74,1.06 [0.76-1.48],0.7370792638410113
GMPR2,GMP reductase 2,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,15945,58,1.02 [0.70-1.49],0.9063848908912469
GMPR2,GMP reductase 2,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,18605,109,1.06 [0.81-1.40],0.6626350907281493
GMPR2,GMP reductase 2,Chapter I Certain infectious and parasitic diseases,Other septicaemia,18566,70,1.05 [0.75-1.48],0.7766689980749036
GMPR2,GMP reductase 2,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,19592,61,1.27 [0.88-1.82],0.1973146132665065
GMPR2,GMP reductase 2,Chapter I Certain infectious and parasitic diseases,Other viral diseases,19626,55,0.99 [0.67-1.47],0.9757043508755832
GMPR2,GMP reductase 2,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",19623,52,0.99 [0.66-1.47],0.9420747383669204
GMPR2,GMP reductase 2,Chapter I Certain infectious and parasitic diseases,Mycoses,19224,51,1.04 [0.69-1.55],0.8509928893952394
GMPR2,GMP reductase 2,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",18327,362,1.01 [0.87-1.18],0.8643911829953367
GMPR2,GMP reductase 2,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,18083,118,1.03 [0.79-1.34],0.8388941071810319
GMPR2,GMP reductase 2,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,18227,262,1.01 [0.85-1.21],0.8835242076208114
GMPR2,GMP reductase 2,Chapter II Neoplasms,"Malignant neoplasm of colon, excluding all cancers (controls excluding all cancers)",14170,84,0.98 [0.71-1.35],0.903614968930939
GMPR2,GMP reductase 2,Chapter II Neoplasms,"Malignant melanoma of skin, excluding all cancers (controls excluding all cancers)",14134,48,1.02 [0.68-1.55],0.9092002349481912
GMPR2,GMP reductase 2,Chapter II Neoplasms,"Other malignant neoplasms of skin (=non-melanoma skin cancer), excluding all cancers (controls excluding all cancers)",14424,338,0.91 [0.77-1.06],0.233740634300648
GMPR2,GMP reductase 2,Chapter II Neoplasms,"Squamous cell neoplasms and carcinomas of the skin, excluding all cancers (controls excluding all cancers)",14432,346,0.91 [0.77-1.06],0.2162141860574301
GMPR2,GMP reductase 2,Chapter II Neoplasms,"Malignant neoplasm of breast, excluding all cancers (controls excluding all cancers)",8141,317,1.09 [0.93-1.28],0.2920058345496165
GMPR2,GMP reductase 2,Chapter II Neoplasms,"Malignant neoplasm of prostate, excluding all cancers (controls excluding all cancers)",6435,173,0.86 [0.69-1.08],0.2033401396727137
GMPR2,GMP reductase 2,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",14132,46,0.66 [0.44-1.00],0.0517907733622014
GMPR2,GMP reductase 2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,16857,614,0.96 [0.85-1.08],0.5248936635048995
GMPR2,GMP reductase 2,Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",18325,389,1.01 [0.87-1.17],0.9384010993874436
GMPR2,GMP reductase 2,Chapter II Neoplasms,Benign neoplasm: Sigmoid colon,19144,129,0.96 [0.75-1.25],0.7785140457497571
GMPR2,GMP reductase 2,Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",19662,126,0.99 [0.76-1.28],0.9170008578367784
GMPR2,GMP reductase 2,Chapter II Neoplasms,Benign neoplasm: Rectum,19397,79,0.92 [0.66-1.27],0.6026782785958726
