Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
TPPP3,Tubulin polymerization-promoting protein family member 3,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,18511,887,1.11 [0.96-1.28],0.1564404716369676
TPPP3,Tubulin polymerization-promoting protein family member 3,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,17787,283,1.15 [0.90-1.47],0.2589156074179416
TPPP3,Tubulin polymerization-promoting protein family member 3,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,20996,174,1.23 [0.91-1.65],0.1796291082096076
TPPP3,Tubulin polymerization-promoting protein family member 3,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,12999,1053,1.07 [0.93-1.23],0.3265303195353285
TPPP3,Tubulin polymerization-promoting protein family member 3,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,20951,129,1.11 [0.76-1.62],0.5845032180823044
TPPP3,Tubulin polymerization-promoting protein family member 3,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,18570,93,1.10 [0.70-1.71],0.6829015611789426
TPPP3,Tubulin polymerization-promoting protein family member 3,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",22380,128,1.12 [0.77-1.62],0.5494071037256083
TPPP3,Tubulin polymerization-promoting protein family member 3,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,22362,84,0.92 [0.55-1.55],0.761718560352616
TPPP3,Tubulin polymerization-promoting protein family member 3,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,18087,69,1.24 [0.78-1.95],0.3618912940431512
TPPP3,Tubulin polymerization-promoting protein family member 3,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,21246,127,1.17 [0.82-1.67],0.3995164866274551
TPPP3,Tubulin polymerization-promoting protein family member 3,Chapter I Certain infectious and parasitic diseases,Other septicaemia,21204,85,1.16 [0.75-1.80],0.5018875959816518
TPPP3,Tubulin polymerization-promoting protein family member 3,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,22480,68,1.27 [0.81-1.99],0.2945171377796878
TPPP3,Tubulin polymerization-promoting protein family member 3,Chapter I Certain infectious and parasitic diseases,Other viral diseases,22515,64,0.84 [0.45-1.56],0.5857964148707651
TPPP3,Tubulin polymerization-promoting protein family member 3,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",22512,61,0.88 [0.47-1.64],0.6852568458437859
TPPP3,Tubulin polymerization-promoting protein family member 3,Chapter I Certain infectious and parasitic diseases,Mycoses,22022,58,1.08 [0.61-1.88],0.7978911459420018
TPPP3,Tubulin polymerization-promoting protein family member 3,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",20927,429,1.17 [0.96-1.42],0.12588995228864
TPPP3,Tubulin polymerization-promoting protein family member 3,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,20632,134,1.41 [1.06-1.88],0.0166633376112597
TPPP3,Tubulin polymerization-promoting protein family member 3,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,20811,313,0.98 [0.76-1.27],0.8915516296113062
TPPP3,Tubulin polymerization-promoting protein family member 3,Chapter II Neoplasms,"Malignant neoplasm of colon, excluding all cancers (controls excluding all cancers)",16181,97,0.96 [0.60-1.54],0.8755589493070399
TPPP3,Tubulin polymerization-promoting protein family member 3,Chapter II Neoplasms,"Malignant melanoma of skin, excluding all cancers (controls excluding all cancers)",16147,63,0.53 [0.26-1.07],0.0754748848216047
TPPP3,Tubulin polymerization-promoting protein family member 3,Chapter II Neoplasms,"Other malignant neoplasms of skin (=non-melanoma skin cancer), excluding all cancers (controls excluding all cancers)",16474,390,0.98 [0.78-1.24],0.8599534795099174
TPPP3,Tubulin polymerization-promoting protein family member 3,Chapter II Neoplasms,"Squamous cell neoplasms and carcinomas of the skin, excluding all cancers (controls excluding all cancers)",16486,402,0.97 [0.77-1.22],0.7920572044700616
TPPP3,Tubulin polymerization-promoting protein family member 3,Chapter II Neoplasms,"Malignant neoplasm of breast, excluding all cancers (controls excluding all cancers)",9240,374,1.19 [0.98-1.45],0.0867584207271442
TPPP3,Tubulin polymerization-promoting protein family member 3,Chapter II Neoplasms,"Malignant neoplasm of prostate, excluding all cancers (controls excluding all cancers)",7422,204,1.01 [0.73-1.39],0.9625527167780764
TPPP3,Tubulin polymerization-promoting protein family member 3,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",16142,58,1.00 [0.55-1.79],0.9890176921786692
TPPP3,Tubulin polymerization-promoting protein family member 3,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,19232,750,0.98 [0.83-1.16],0.8173357307506218
TPPP3,Tubulin polymerization-promoting protein family member 3,Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",21014,452,0.94 [0.75-1.17],0.5699848022341134
TPPP3,Tubulin polymerization-promoting protein family member 3,Chapter II Neoplasms,Benign neoplasm: Sigmoid colon,21987,150,1.03 [0.72-1.48],0.8719075567319412
TPPP3,Tubulin polymerization-promoting protein family member 3,Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",22566,145,0.96 [0.66-1.42],0.8546504578190572
TPPP3,Tubulin polymerization-promoting protein family member 3,Chapter II Neoplasms,Benign neoplasm: Rectum,22251,81,1.10 [0.69-1.77],0.6858944851534219
TPPP3,Tubulin polymerization-promoting protein family member 3,Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,22570,94,1.17 [0.78-1.77],0.4420189967358969
TPPP3,Tubulin polymerization-promoting protein family member 3,Chapter II Neoplasms,Benign neoplasm: Stomach,22625,68,1.27 [0.81-1.98],0.3034122213580462
TPPP3,Tubulin polymerization-promoting protein family member 3,Chapter II Neoplasms,Benign lipomatous neoplasm,22392,288,0.99 [0.75-1.29],0.9157559742028218
TPPP3,Tubulin polymerization-promoting protein family member 3,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,22606,98,0.70 [0.41-1.19],0.1900288145630981
TPPP3,Tubulin polymerization-promoting protein family member 3,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs,22611,83,0.98 [0.59-1.61],0.9276860289104646
TPPP3,Tubulin polymerization-promoting protein family member 3,Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",22525,56,0.90 [0.48-1.71],0.7556383889026522
TPPP3,Tubulin polymerization-promoting protein family member 3,Chapter II Neoplasms,"Haemangioma, any site",22528,55,0.92 [0.48-1.74],0.7926808286565344
TPPP3,Tubulin polymerization-promoting protein family member 3,Chapter II Neoplasms,Melanocytic naevi,22467,143,0.80 [0.52-1.22],0.2979519778863031
TPPP3,Tubulin polymerization-promoting protein family member 3,Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,22603,63,0.67 [0.34-1.30],0.2353762040214633
TPPP3,Tubulin polymerization-promoting protein family member 3,Chapter II Neoplasms,Other benign neoplasms of skin,22489,174,1.05 [0.75-1.46],0.7725229639829299
TPPP3,Tubulin polymerization-promoting protein family member 3,Chapter II Neoplasms,Benign neoplasm of breast,11793,43,1.01 [0.51-1.99],0.9856387126038568
TPPP3,Tubulin polymerization-promoting protein family member 3,Chapter II Neoplasms,Leiomyoma of uterus,11654,305,1.15 [0.92-1.45],0.21977198169138
TPPP3,Tubulin polymerization-promoting protein family member 3,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,21079,189,0.98 [0.71-1.37],0.9252961365592834
TPPP3,Tubulin polymerization-promoting protein family member 3,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,20569,342,0.93 [0.72-1.20],0.5883562943540201
TPPP3,Tubulin polymerization-promoting protein family member 3,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,20569,342,0.93 [0.72-1.20],0.5883562943540201
TPPP3,Tubulin polymerization-promoting protein family member 3,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),18061,557,1.30 [1.11-1.52],0.0013468000805546
TPPP3,Tubulin polymerization-promoting protein family member 3,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,22027,58,0.78 [0.40-1.52],0.4703121692953272
TPPP3,Tubulin polymerization-promoting protein family member 3,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,22289,61,1.25 [0.77-2.03],0.3740116677500823
TPPP3,Tubulin polymerization-promoting protein family member 3,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,16375,1608,0.98 [0.87-1.11],0.7580821160742546
TPPP3,Tubulin polymerization-promoting protein family member 3,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,20936,624,1.04 [0.87-1.25],0.6304847345057752
TPPP3,Tubulin polymerization-promoting protein family member 3,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,19894,151,0.67 [0.43-1.03],0.069136360252423
TPPP3,Tubulin polymerization-promoting protein family member 3,Chapter IX Diseases of the circulatory system,Peripheral artery disease,21038,164,1.02 [0.71-1.47],0.901623452930906
TPPP3,Tubulin polymerization-promoting protein family member 3,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes without complications,19882,139,0.63 [0.40-0.99],0.0468093351783245
TPPP3,Tubulin polymerization-promoting protein family member 3,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,20494,751,0.77 [0.63-0.93],0.0070817124144727
TPPP3,Tubulin polymerization-promoting protein family member 3,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,20471,728,0.78 [0.65-0.95],0.0141348328613318
TPPP3,Tubulin polymerization-promoting protein family member 3,"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,20778,181,1.10 [0.78-1.55],0.5817334787034568
TPPP3,Tubulin polymerization-promoting protein family member 3,"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",20777,180,1.10 [0.78-1.55],0.5833318964147565
TPPP3,Tubulin polymerization-promoting protein family member 3,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,16196,1429,0.96 [0.84-1.10],0.54781021900895
TPPP3,Tubulin polymerization-promoting protein family member 3,"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",14954,187,1.03 [0.73-1.44],0.8774574472348889
TPPP3,Tubulin polymerization-promoting protein family member 3,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,16088,1321,0.95 [0.83-1.09],0.5027679934482263
TPPP3,Tubulin polymerization-promoting protein family member 3,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,14823,56,1.40 [0.86-2.27],0.1783250180815095
TPPP3,Tubulin polymerization-promoting protein family member 3,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",14858,91,0.85 [0.50-1.43],0.5400274034490402
TPPP3,Tubulin polymerization-promoting protein family member 3,Chapter V Mental and behavioural disorders,Any mental disorder,18516,521,1.04 [0.86-1.27],0.6845466992954625
TPPP3,Tubulin polymerization-promoting protein family member 3,Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",18150,155,0.86 [0.57-1.30],0.4766927796637346
TPPP3,Tubulin polymerization-promoting protein family member 3,Chapter V Mental and behavioural disorders,"Mental and behavioural disorders due to alcohol, excluding acute intoxication",22263,107,0.70 [0.42-1.18],0.1849018476948781
TPPP3,Tubulin polymerization-promoting protein family member 3,Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",22324,79,0.59 [0.31-1.11],0.100240753853953
TPPP3,Tubulin polymerization-promoting protein family member 3,Chapter V Mental and behavioural disorders,Acute alcohol intoxication,21094,32,0.98 [0.42-2.26],0.9551377520875908
TPPP3,Tubulin polymerization-promoting protein family member 3,Chapter V Mental and behavioural disorders,"Acute alcohol intoxication, ICD10",22546,32,0.95 [0.41-2.19],0.8954018437128337
TPPP3,Tubulin polymerization-promoting protein family member 3,Chapter V Mental and behavioural disorders,"Alcohol abuse, main dg, excluding more controls",18027,32,0.96 [0.41-2.22],0.9176845695699788
TPPP3,Tubulin polymerization-promoting protein family member 3,Chapter V Mental and behavioural disorders,Alcohol dependence,21103,41,0.60 [0.25-1.43],0.2459908900014262
TPPP3,Tubulin polymerization-promoting protein family member 3,Chapter V Mental and behavioural disorders,Smoking dependency,21031,50,1.25 [0.70-2.23],0.4524133247172877
TPPP3,Tubulin polymerization-promoting protein family member 3,Chapter V Mental and behavioural disorders,"Schizophrenia or delusion, excluding more controls",18027,32,0.80 [0.33-1.94],0.625826358328549
