Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
CYTL1,Cytokine-like protein 1,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,16634,776,1.61 [1.23-2.10],0.000453281035959
CYTL1,Cytokine-like protein 1,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,16021,239,5.21 [3.35-8.10],2.230818416438027e-13
CYTL1,Cytokine-like protein 1,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,18769,156,1.04 [0.58-1.85],0.903933988658936
CYTL1,Cytokine-like protein 1,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,11670,872,2.80 [2.17-3.60],1.2308229719576564e-15
CYTL1,Cytokine-like protein 1,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,18727,114,0.90 [0.46-1.78],0.7647524486864604
CYTL1,Cytokine-like protein 1,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,16719,77,7.44 [3.60-15.35],5.7178570984727524e-08
CYTL1,Cytokine-like protein 1,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",19950,113,0.88 [0.45-1.74],0.721177348924847
CYTL1,Cytokine-like protein 1,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,19935,76,0.50 [0.21-1.14],0.0989362481356284
CYTL1,Cytokine-like protein 1,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,16300,59,2.84 [1.12-7.24],0.0283414490755504
CYTL1,Cytokine-like protein 1,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,19018,109,3.99 [2.17-7.32],8.002545065926746e-06
CYTL1,Cytokine-like protein 1,Chapter I Certain infectious and parasitic diseases,Other septicaemia,18979,70,5.98 [3.03-11.83],2.7016760257375537e-07
CYTL1,Cytokine-like protein 1,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,20023,61,1.19 [0.48-2.99],0.703735813473046
CYTL1,Cytokine-like protein 1,Chapter I Certain infectious and parasitic diseases,Other viral diseases,20063,54,0.83 [0.31-2.23],0.7100226935349956
CYTL1,Cytokine-like protein 1,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",20060,51,0.92 [0.33-2.53],0.8696924318436388
CYTL1,Cytokine-like protein 1,Chapter I Certain infectious and parasitic diseases,Mycoses,19644,51,2.31 [0.93-5.70],0.0705113168597518
CYTL1,Cytokine-like protein 1,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",18736,370,2.46 [1.71-3.54],1.1161294828527805e-06
CYTL1,Cytokine-like protein 1,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,18485,119,4.01 [2.20-7.31],5.503971732051366e-06
CYTL1,Cytokine-like protein 1,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,18634,268,1.96 [1.27-3.03],0.0022279440223559
CYTL1,Cytokine-like protein 1,Chapter II Neoplasms,"Malignant neoplasm of colon, excluding all cancers (controls excluding all cancers)",14466,85,1.61 [0.74-3.49],0.2260095719803149
CYTL1,Cytokine-like protein 1,Chapter II Neoplasms,"Malignant melanoma of skin, excluding all cancers (controls excluding all cancers)",14431,50,0.75 [0.26-2.10],0.5786016678020397
CYTL1,Cytokine-like protein 1,Chapter II Neoplasms,"Other malignant neoplasms of skin (=non-melanoma skin cancer), excluding all cancers (controls excluding all cancers)",14724,343,1.15 [0.77-1.72],0.489502246902567
CYTL1,Cytokine-like protein 1,Chapter II Neoplasms,"Squamous cell neoplasms and carcinomas of the skin, excluding all cancers (controls excluding all cancers)",14732,351,1.16 [0.78-1.73],0.4541689997216571
CYTL1,Cytokine-like protein 1,Chapter II Neoplasms,"Malignant neoplasm of breast, excluding all cancers (controls excluding all cancers)",8307,325,0.94 [0.60-1.48],0.8017460097843248
CYTL1,Cytokine-like protein 1,Chapter II Neoplasms,"Malignant neoplasm of prostate, excluding all cancers (controls excluding all cancers)",6573,174,0.88 [0.50-1.57],0.6730153086728056
CYTL1,Cytokine-like protein 1,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",14431,50,2.02 [0.76-5.39],0.1592841285819491
CYTL1,Cytokine-like protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,17219,623,2.16 [1.62-2.88],1.462139324179401e-07
CYTL1,Cytokine-like protein 1,Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",18728,403,1.50 [1.05-2.13],0.0239991695577858
CYTL1,Cytokine-like protein 1,Chapter II Neoplasms,Benign neoplasm: Sigmoid colon,19576,138,1.07 [0.58-1.96],0.8385523053434378
CYTL1,Cytokine-like protein 1,Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",20102,130,1.94 [1.07-3.50],0.028778270256984
CYTL1,Cytokine-like protein 1,Chapter II Neoplasms,Benign neoplasm: Rectum,19820,80,0.98 [0.44-2.18],0.962627734791754
CYTL1,Cytokine-like protein 1,Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,20107,81,1.46 [0.67-3.21],0.3411152291667981
CYTL1,Cytokine-like protein 1,Chapter II Neoplasms,Benign neoplasm: Stomach,20155,58,1.51 [0.60-3.82],0.3800748971016457
CYTL1,Cytokine-like protein 1,Chapter II Neoplasms,Benign lipomatous neoplasm,19951,252,1.64 [1.06-2.55],0.027012936046561
CYTL1,Cytokine-like protein 1,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,20137,91,1.05 [0.50-2.23],0.8948810833295094
CYTL1,Cytokine-like protein 1,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs,20141,76,2.01 [0.93-4.34],0.0754957860479076
CYTL1,Cytokine-like protein 1,Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",20067,53,0.70 [0.26-1.92],0.4918074772131957
CYTL1,Cytokine-like protein 1,Chapter II Neoplasms,"Haemangioma, any site",20070,52,0.82 [0.30-2.25],0.6955489750237742
CYTL1,Cytokine-like protein 1,Chapter II Neoplasms,Melanocytic naevi,20016,127,0.81 [0.42-1.54],0.5133935012052433
CYTL1,Cytokine-like protein 1,Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,20136,58,0.90 [0.35-2.34],0.8307323888710655
CYTL1,Cytokine-like protein 1,Chapter II Neoplasms,Other benign neoplasms of skin,20030,152,0.94 [0.52-1.69],0.8368517370315255
CYTL1,Cytokine-like protein 1,Chapter II Neoplasms,Benign neoplasm of breast,10598,40,1.00 [0.29-3.46],0.9996330199526672
CYTL1,Cytokine-like protein 1,Chapter II Neoplasms,Leiomyoma of uterus,10470,272,0.89 [0.55-1.45],0.6451245638525007
CYTL1,Cytokine-like protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,18845,161,2.45 [1.45-4.11],0.0007413635971749
CYTL1,Cytokine-like protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,18394,276,2.32 [1.54-3.50],6.292612669990534e-05
CYTL1,Cytokine-like protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,18394,276,2.32 [1.54-3.50],6.292612669990534e-05
CYTL1,Cytokine-like protein 1,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),16239,453,3.99 [2.88-5.53],8.980431391904587e-17
CYTL1,Cytokine-like protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,19633,50,1.75 [0.66-4.64],0.2644173993492756
CYTL1,Cytokine-like protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,19868,48,1.83 [0.69-4.84],0.2231013075075696
CYTL1,Cytokine-like protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,14647,1344,2.12 [1.73-2.61],9.618679133853846e-13
CYTL1,Cytokine-like protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,18693,549,0.76 [0.55-1.04],0.0880797140426061
CYTL1,Cytokine-like protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,17734,115,1.83 [0.94-3.53],0.0738132770938888
