Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
CINP,Cyclin-dependent kinase 2-interacting protein,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,16316,771,1.09 [0.94-1.27],0.2663664322378816
CINP,Cyclin-dependent kinase 2-interacting protein,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,15714,239,1.14 [0.89-1.48],0.300193446222223
CINP,Cyclin-dependent kinase 2-interacting protein,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,18426,152,1.07 [0.76-1.50],0.7118314858160314
CINP,Cyclin-dependent kinase 2-interacting protein,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,11457,866,1.01 [0.86-1.18],0.9037732969536432
CINP,Cyclin-dependent kinase 2-interacting protein,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,18387,113,1.17 [0.81-1.68],0.4069507631217682
CINP,Cyclin-dependent kinase 2-interacting protein,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,16399,77,1.27 [0.86-1.89],0.2347573622713574
CINP,Cyclin-dependent kinase 2-interacting protein,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",19576,112,1.17 [0.81-1.69],0.3939630683482455
CINP,Cyclin-dependent kinase 2-interacting protein,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,19562,75,1.18 [0.76-1.84],0.4610941114683782
CINP,Cyclin-dependent kinase 2-interacting protein,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,15981,58,0.67 [0.34-1.34],0.2600577582450371
CINP,Cyclin-dependent kinase 2-interacting protein,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,18656,108,1.11 [0.76-1.63],0.5936329633483517
CINP,Cyclin-dependent kinase 2-interacting protein,Chapter I Certain infectious and parasitic diseases,Other septicaemia,18618,70,1.29 [0.86-1.94],0.2131053523349184
CINP,Cyclin-dependent kinase 2-interacting protein,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,19653,61,1.34 [0.87-2.07],0.1902035146283675
CINP,Cyclin-dependent kinase 2-interacting protein,Chapter I Certain infectious and parasitic diseases,Other viral diseases,19691,57,1.30 [0.82-2.08],0.2636727577660822
CINP,Cyclin-dependent kinase 2-interacting protein,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",19688,54,1.30 [0.80-2.10],0.2880849019124063
CINP,Cyclin-dependent kinase 2-interacting protein,Chapter I Certain infectious and parasitic diseases,Mycoses,19275,50,0.96 [0.51-1.79],0.8900567382507787
CINP,Cyclin-dependent kinase 2-interacting protein,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",18380,366,1.03 [0.83-1.29],0.7758085419830445
CINP,Cyclin-dependent kinase 2-interacting protein,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,18133,119,0.80 [0.51-1.27],0.3471579161481173
CINP,Cyclin-dependent kinase 2-interacting protein,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,18279,265,1.11 [0.87-1.42],0.4034822506182288
CINP,Cyclin-dependent kinase 2-interacting protein,Chapter II Neoplasms,"Malignant neoplasm of colon, excluding all cancers (controls excluding all cancers)",14197,83,0.94 [0.57-1.55],0.8156846128630971
CINP,Cyclin-dependent kinase 2-interacting protein,Chapter II Neoplasms,"Malignant melanoma of skin, excluding all cancers (controls excluding all cancers)",14165,51,1.55 [1.02-2.37],0.0405585505786265
CINP,Cyclin-dependent kinase 2-interacting protein,Chapter II Neoplasms,"Other malignant neoplasms of skin (=non-melanoma skin cancer), excluding all cancers (controls excluding all cancers)",14449,335,0.92 [0.71-1.19],0.5170944778243405
CINP,Cyclin-dependent kinase 2-interacting protein,Chapter II Neoplasms,"Squamous cell neoplasms and carcinomas of the skin, excluding all cancers (controls excluding all cancers)",14457,343,0.92 [0.71-1.18],0.5054596025024901
CINP,Cyclin-dependent kinase 2-interacting protein,Chapter II Neoplasms,"Malignant neoplasm of breast, excluding all cancers (controls excluding all cancers)",8162,321,1.15 [0.92-1.43],0.2337125068920906
CINP,Cyclin-dependent kinase 2-interacting protein,Chapter II Neoplasms,"Malignant neoplasm of prostate, excluding all cancers (controls excluding all cancers)",6448,175,1.01 [0.72-1.41],0.9581329663095364
CINP,Cyclin-dependent kinase 2-interacting protein,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",14162,48,0.96 [0.51-1.83],0.9109421308644784
