Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
MELTF,Melanotransferrin,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,16625,771,0.96 [0.76-1.21],0.7239592739309606
MELTF,Melanotransferrin,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,16007,234,1.15 [0.77-1.73],0.4915204177031492
MELTF,Melanotransferrin,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,18753,154,1.61 [1.01-2.57],0.0465930686777687
MELTF,Melanotransferrin,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,11676,873,0.88 [0.70-1.11],0.2790077393352183
MELTF,Melanotransferrin,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,18713,114,1.54 [0.89-2.66],0.1239483852945242
MELTF,Melanotransferrin,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,16703,73,0.82 [0.39-1.71],0.5899076050559873
MELTF,Melanotransferrin,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",19933,113,1.56 [0.90-2.70],0.1150245982174976
MELTF,Melanotransferrin,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,19919,76,1.48 [0.76-2.88],0.2500039313235861
MELTF,Melanotransferrin,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,16289,59,1.01 [0.45-2.28],0.9801059225135784
MELTF,Melanotransferrin,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,18997,104,1.10 [0.60-2.02],0.7622547558005107
MELTF,Melanotransferrin,Chapter I Certain infectious and parasitic diseases,Other septicaemia,18959,66,0.72 [0.33-1.55],0.3967154321771799
MELTF,Melanotransferrin,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,20009,60,1.51 [0.71-3.23],0.2857203313341266
MELTF,Melanotransferrin,Chapter I Certain infectious and parasitic diseases,Other viral diseases,20048,55,0.81 [0.35-1.89],0.6307675356102806
MELTF,Melanotransferrin,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",20045,52,0.97 [0.41-2.29],0.9400847382115772
MELTF,Melanotransferrin,Chapter I Certain infectious and parasitic diseases,Mycoses,19632,51,0.61 [0.25-1.47],0.2667007614159725
MELTF,Melanotransferrin,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",18720,368,0.97 [0.70-1.35],0.8783175512600085
MELTF,Melanotransferrin,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,18471,119,1.26 [0.72-2.18],0.4171088133885245
MELTF,Melanotransferrin,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,18616,264,0.84 [0.57-1.23],0.3608795255674527
MELTF,Melanotransferrin,Chapter II Neoplasms,"Malignant neoplasm of colon, excluding all cancers (controls excluding all cancers)",14452,84,0.98 [0.50-1.95],0.9617850105405328
MELTF,Melanotransferrin,Chapter II Neoplasms,"Malignant melanoma of skin, excluding all cancers (controls excluding all cancers)",14419,51,1.05 [0.43-2.56],0.9101149274331016
MELTF,Melanotransferrin,Chapter II Neoplasms,"Other malignant neoplasms of skin (=non-melanoma skin cancer), excluding all cancers (controls excluding all cancers)",14708,340,1.41 [1.00-1.97],0.0480774379772943
MELTF,Melanotransferrin,Chapter II Neoplasms,"Squamous cell neoplasms and carcinomas of the skin, excluding all cancers (controls excluding all cancers)",14716,348,1.42 [1.02-1.98],0.0402824092293927
MELTF,Melanotransferrin,Chapter II Neoplasms,"Malignant neoplasm of breast, excluding all cancers (controls excluding all cancers)",8289,324,1.42 [0.98-2.06],0.062583536410256
MELTF,Melanotransferrin,Chapter II Neoplasms,"Malignant neoplasm of prostate, excluding all cancers (controls excluding all cancers)",6580,177,1.18 [0.74-1.89],0.4858802144986868
MELTF,Melanotransferrin,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",14416,48,1.29 [0.53-3.17],0.5722842945452911
MELTF,Melanotransferrin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,17215,618,1.09 [0.85-1.40],0.5071259216358273
