Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
DARS1,"Aspartate--tRNA ligase, cytoplasmic",Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,18757,900,0.97 [0.89-1.06],0.5092163902534095
DARS1,"Aspartate--tRNA ligase, cytoplasmic",Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,18013,290,0.88 [0.76-1.01],0.0724877168366281
DARS1,"Aspartate--tRNA ligase, cytoplasmic",Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,21266,178,0.91 [0.76-1.10],0.3270725508855457
DARS1,"Aspartate--tRNA ligase, cytoplasmic",Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,13172,1076,0.92 [0.85-1.00],0.054654928339614
DARS1,"Aspartate--tRNA ligase, cytoplasmic",Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,21221,133,0.91 [0.73-1.12],0.3616777776822747
DARS1,"Aspartate--tRNA ligase, cytoplasmic",Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,18803,95,1.00 [0.78-1.28],0.98606323213666
DARS1,"Aspartate--tRNA ligase, cytoplasmic",Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",22665,132,0.92 [0.74-1.14],0.4320937005211177
DARS1,"Aspartate--tRNA ligase, cytoplasmic",Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,22652,89,1.02 [0.78-1.32],0.8991162125533355
DARS1,"Aspartate--tRNA ligase, cytoplasmic",Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,18316,71,1.00 [0.75-1.33],0.982223245834998
DARS1,"Aspartate--tRNA ligase, cytoplasmic",Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,21517,129,0.92 [0.74-1.14],0.4598816448914192
DARS1,"Aspartate--tRNA ligase, cytoplasmic",Chapter I Certain infectious and parasitic diseases,Other septicaemia,21474,86,0.96 [0.73-1.25],0.7452960661501424
DARS1,"Aspartate--tRNA ligase, cytoplasmic",Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,22771,66,1.09 [0.80-1.47],0.5971580620904791
DARS1,"Aspartate--tRNA ligase, cytoplasmic",Chapter I Certain infectious and parasitic diseases,Other viral diseases,22801,67,0.85 [0.63-1.14],0.2788606503122555
