Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
PTN,Pleiotrophin,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,18613,894,1.54 [1.38-1.73],9.443974391326432e-14
PTN,Pleiotrophin,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,17875,286,1.77 [1.46-2.14],7.762378624972525e-09
PTN,Pleiotrophin,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,21092,174,1.78 [1.42-2.24],8.845247118325258e-07
PTN,Pleiotrophin,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,13084,1066,1.53 [1.36-1.71],2.027444407543657e-13
PTN,Pleiotrophin,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,21047,129,1.62 [1.23-2.13],0.0005625590041299
PTN,Pleiotrophin,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,18657,94,2.25 [1.67-3.04],1.2807062236740638e-07
PTN,Pleiotrophin,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",22475,128,1.61 [1.22-2.13],0.0007514686118447
PTN,Pleiotrophin,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,22458,84,1.34 [0.93-1.92],0.1125648913164481
PTN,Pleiotrophin,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,18178,72,2.18 [1.54-3.07],9.10408839277512e-06
PTN,Pleiotrophin,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,21346,131,1.65 [1.25-2.18],0.0003617838730666
PTN,Pleiotrophin,Chapter I Certain infectious and parasitic diseases,Other septicaemia,21301,86,2.22 [1.64-3.01],2.2637742998804573e-07
PTN,Pleiotrophin,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,22577,70,1.03 [0.68-1.56],0.8825238528964356
PTN,Pleiotrophin,Chapter I Certain infectious and parasitic diseases,Other viral diseases,22609,64,1.49 [1.00-2.23],0.0500622064324634
PTN,Pleiotrophin,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",22606,61,1.57 [1.05-2.35],0.026980675794946
PTN,Pleiotrophin,Chapter I Certain infectious and parasitic diseases,Mycoses,22125,59,1.72 [1.16-2.56],0.0070915294301672
PTN,Pleiotrophin,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",21023,429,1.49 [1.28-1.75],6.101259336744197e-07
PTN,Pleiotrophin,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,20729,135,1.72 [1.32-2.22],4.80433746211148e-05
PTN,Pleiotrophin,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,20906,312,1.43 [1.19-1.72],0.0001441338217076
PTN,Pleiotrophin,Chapter II Neoplasms,"Malignant neoplasm of colon, excluding all cancers (controls excluding all cancers)",16262,96,1.25 [0.89-1.76],0.1951567347447507
PTN,Pleiotrophin,Chapter II Neoplasms,"Malignant melanoma of skin, excluding all cancers (controls excluding all cancers)",16228,62,0.93 [0.56-1.54],0.7736680500472954
PTN,Pleiotrophin,Chapter II Neoplasms,"Other malignant neoplasms of skin (=non-melanoma skin cancer), excluding all cancers (controls excluding all cancers)",16553,387,1.06 [0.89-1.27],0.4927842515830716
PTN,Pleiotrophin,Chapter II Neoplasms,"Squamous cell neoplasms and carcinomas of the skin, excluding all cancers (controls excluding all cancers)",16564,398,1.08 [0.90-1.28],0.4157411056099918
PTN,Pleiotrophin,Chapter II Neoplasms,"Malignant neoplasm of breast, excluding all cancers (controls excluding all cancers)",9286,373,1.15 [0.95-1.39],0.142458189434563
PTN,Pleiotrophin,Chapter II Neoplasms,"Malignant neoplasm of prostate, excluding all cancers (controls excluding all cancers)",7455,202,1.10 [0.86-1.42],0.4457726097945244
PTN,Pleiotrophin,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",16223,57,1.84 [1.23-2.76],0.0030941086243976
PTN,Pleiotrophin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,19318,756,1.90 [1.69-2.14],2.9691615146322156e-26
PTN,Pleiotrophin,Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",21110,450,1.00 [0.85-1.18],0.9755695987398032
PTN,Pleiotrophin,Chapter II Neoplasms,Benign neoplasm: Sigmoid colon,22093,148,0.91 [0.68-1.22],0.5287912533465993
PTN,Pleiotrophin,Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",22660,143,1.07 [0.81-1.43],0.6289654271272863
PTN,Pleiotrophin,Chapter II Neoplasms,Benign neoplasm: Rectum,22343,83,1.03 [0.71-1.51],0.865371538988742
PTN,Pleiotrophin,Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,22666,97,1.56 [1.14-2.15],0.0061792555828284
PTN,Pleiotrophin,Chapter II Neoplasms,Benign neoplasm: Stomach,22721,71,1.47 [1.00-2.15],0.048600536062501
PTN,Pleiotrophin,Chapter II Neoplasms,Benign lipomatous neoplasm,22484,291,0.72 [0.58-0.89],0.0020257911445581
PTN,Pleiotrophin,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,22701,100,0.76 [0.53-1.08],0.126025116870572
PTN,Pleiotrophin,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs,22705,83,0.74 [0.50-1.10],0.1410015982241951
PTN,Pleiotrophin,Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",22621,57,1.05 [0.66-1.66],0.8415792197057078
PTN,Pleiotrophin,Chapter II Neoplasms,"Haemangioma, any site",22624,56,1.04 [0.65-1.66],0.8601105718851217
PTN,Pleiotrophin,Chapter II Neoplasms,Melanocytic naevi,22566,144,1.04 [0.78-1.40],0.7726205940438136
PTN,Pleiotrophin,Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,22698,62,1.22 [0.79-1.88],0.3597011772938943
PTN,Pleiotrophin,Chapter II Neoplasms,Other benign neoplasms of skin,22584,171,0.95 [0.73-1.25],0.7156461328101911
PTN,Pleiotrophin,Chapter II Neoplasms,Benign neoplasm of breast,11839,43,1.44 [0.86-2.42],0.1678590788643112
PTN,Pleiotrophin,Chapter II Neoplasms,Leiomyoma of uterus,11698,303,1.15 [0.93-1.41],0.1983122134029279
PTN,Pleiotrophin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,21167,187,1.83 [1.46-2.29],1.716541694827158e-07
PTN,Pleiotrophin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,20655,349,1.92 [1.63-2.27],2.0363245642132263e-14
PTN,Pleiotrophin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,20655,349,1.92 [1.63-2.27],2.0363245642132263e-14
PTN,Pleiotrophin,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),18135,555,1.61 [1.39-1.86],8.485267522370042e-11
PTN,Pleiotrophin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,22111,56,1.71 [1.13-2.59],0.0118127752360834
PTN,Pleiotrophin,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,22380,58,1.13 [0.72-1.77],0.5866438580603827
