Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
STX1B,Syntaxin-1B,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,16176,764,1.23 [1.06-1.43],0.0066197334889693
STX1B,Syntaxin-1B,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,15583,236,1.47 [1.17-1.84],0.000792600473313
STX1B,Syntaxin-1B,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,18264,155,1.47 [1.14-1.90],0.0030393336493952
STX1B,Syntaxin-1B,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,11352,857,1.27 [1.10-1.48],0.0013320274078101
STX1B,Syntaxin-1B,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,18224,115,1.48 [1.10-1.98],0.0089649678404996
STX1B,Syntaxin-1B,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,16263,75,1.48 [1.02-2.14],0.0372777361077701
STX1B,Syntaxin-1B,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",19400,114,1.48 [1.10-1.98],0.0090408225892578
STX1B,Syntaxin-1B,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,19385,76,1.51 [1.06-2.15],0.0229408362553159
STX1B,Syntaxin-1B,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,15858,60,1.42 [0.92-2.18],0.1118126397537679
STX1B,Syntaxin-1B,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,18494,108,1.40 [1.01-1.95],0.0445698323556907
STX1B,Syntaxin-1B,Chapter I Certain infectious and parasitic diseases,Other septicaemia,18454,68,1.52 [1.06-2.18],0.0220841859846355
STX1B,Syntaxin-1B,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,19472,60,1.59 [1.12-2.26],0.0099392098205615
STX1B,Syntaxin-1B,Chapter I Certain infectious and parasitic diseases,Other viral diseases,19514,57,1.52 [1.00-2.29],0.0473246165959495
STX1B,Syntaxin-1B,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",19511,54,1.57 [1.05-2.35],0.0284527286732505
STX1B,Syntaxin-1B,Chapter I Certain infectious and parasitic diseases,Mycoses,19107,49,0.70 [0.31-1.59],0.3874863148983543
STX1B,Syntaxin-1B,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",18216,359,1.12 [0.89-1.41],0.3352893701487662
STX1B,Syntaxin-1B,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,17973,116,1.29 [0.90-1.83],0.1620978213852206
STX1B,Syntaxin-1B,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,18115,258,1.07 [0.81-1.42],0.6344768208373173
STX1B,Syntaxin-1B,Chapter II Neoplasms,"Malignant neoplasm of colon, excluding all cancers (controls excluding all cancers)",14081,80,0.67 [0.35-1.29],0.2327769815167557
STX1B,Syntaxin-1B,Chapter II Neoplasms,"Malignant melanoma of skin, excluding all cancers (controls excluding all cancers)",14049,48,1.09 [0.57-2.07],0.7921717034362755
STX1B,Syntaxin-1B,Chapter II Neoplasms,"Other malignant neoplasms of skin (=non-melanoma skin cancer), excluding all cancers (controls excluding all cancers)",14335,334,1.16 [0.92-1.47],0.2123500255315128
STX1B,Syntaxin-1B,Chapter II Neoplasms,"Squamous cell neoplasms and carcinomas of the skin, excluding all cancers (controls excluding all cancers)",14343,342,1.14 [0.90-1.44],0.2807044811005965
STX1B,Syntaxin-1B,Chapter II Neoplasms,"Malignant neoplasm of breast, excluding all cancers (controls excluding all cancers)",8076,316,1.13 [0.88-1.45],0.336072458576765
STX1B,Syntaxin-1B,Chapter II Neoplasms,"Malignant neoplasm of prostate, excluding all cancers (controls excluding all cancers)",6413,172,1.10 [0.76-1.58],0.6146356215678097
STX1B,Syntaxin-1B,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",14049,48,1.29 [0.75-2.22],0.3575801205306922
STX1B,Syntaxin-1B,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,16752,597,1.30 [1.11-1.52],0.0012261902708791
STX1B,Syntaxin-1B,Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",18214,385,0.96 [0.75-1.24],0.7630409694527884
STX1B,Syntaxin-1B,Chapter II Neoplasms,Benign neoplasm: Sigmoid colon,19033,130,0.91 [0.58-1.42],0.6672946081792244
STX1B,Syntaxin-1B,Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",19550,124,0.62 [0.36-1.06],0.0787403024430842
STX1B,Syntaxin-1B,Chapter II Neoplasms,Benign neoplasm: Rectum,19280,78,0.89 [0.50-1.58],0.6862514020670509
STX1B,Syntaxin-1B,Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,19557,81,1.06 [0.64-1.76],0.8137519174651378
STX1B,Syntaxin-1B,Chapter II Neoplasms,Benign neoplasm: Stomach,19603,57,1.16 [0.67-2.02],0.585516714228933
STX1B,Syntaxin-1B,Chapter II Neoplasms,Benign lipomatous neoplasm,19400,246,0.91 [0.65-1.25],0.5512465077849591
STX1B,Syntaxin-1B,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,19583,87,0.79 [0.44-1.41],0.4202590087338221
STX1B,Syntaxin-1B,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs,19587,73,1.04 [0.61-1.78],0.8918068311027321
STX1B,Syntaxin-1B,Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",19516,52,0.99 [0.51-1.93],0.9802692461992514
STX1B,Syntaxin-1B,Chapter II Neoplasms,"Haemangioma, any site",19519,51,0.98 [0.50-1.93],0.9565222973532076
STX1B,Syntaxin-1B,Chapter II Neoplasms,Melanocytic naevi,19469,124,1.18 [0.82-1.71],0.3706254098037934
STX1B,Syntaxin-1B,Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,19584,55,1.01 [0.53-1.91],0.974530886139114
STX1B,Syntaxin-1B,Chapter II Neoplasms,Other benign neoplasms of skin,19478,147,1.09 [0.76-1.58],0.629956715310942
STX1B,Syntaxin-1B,Chapter II Neoplasms,Benign neoplasm of breast,10297,36,0.48 [0.17-1.39],0.1761801657081588
STX1B,Syntaxin-1B,Chapter II Neoplasms,Leiomyoma of uterus,10174,262,1.11 [0.85-1.47],0.4451360692451348
STX1B,Syntaxin-1B,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,18338,160,1.56 [1.23-1.98],0.0002299072585337
STX1B,Syntaxin-1B,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,17883,265,1.22 [0.95-1.56],0.1116726920288998
STX1B,Syntaxin-1B,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,17883,265,1.22 [0.95-1.56],0.1116726920288998
STX1B,Syntaxin-1B,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),15792,442,1.06 [0.85-1.33],0.580125475615578
STX1B,Syntaxin-1B,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,19101,45,1.20 [0.67-2.18],0.537859417437844
STX1B,Syntaxin-1B,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,19324,46,1.09 [0.58-2.06],0.7877448479593229
STX1B,Syntaxin-1B,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,14241,1304,1.20 [1.06-1.36],0.0044033174058148
STX1B,Syntaxin-1B,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,18190,533,1.23 [1.03-1.47],0.02186758184084
STX1B,Syntaxin-1B,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,17234,114,1.35 [0.96-1.90],0.0879619088563693
