Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
RANGAP1,Ran GTPase-activating protein 1,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,18542,897,1.02 [0.90-1.17],0.7267610325173179
RANGAP1,Ran GTPase-activating protein 1,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,17810,292,0.87 [0.68-1.12],0.2830124459076422
RANGAP1,Ran GTPase-activating protein 1,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,21010,174,1.26 [0.98-1.62],0.0751449789020644
RANGAP1,Ran GTPase-activating protein 1,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,13037,1068,0.99 [0.87-1.13],0.913861325897417
RANGAP1,Ran GTPase-activating protein 1,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,20963,127,1.26 [0.94-1.70],0.127678056435073
RANGAP1,Ran GTPase-activating protein 1,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,18573,95,0.89 [0.58-1.36],0.5838075155637009
RANGAP1,Ran GTPase-activating protein 1,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",22395,126,1.24 [0.92-1.67],0.1535839663543516
RANGAP1,Ran GTPase-activating protein 1,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,22381,83,1.08 [0.72-1.62],0.7117190849145816
RANGAP1,Ran GTPase-activating protein 1,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,18094,70,1.16 [0.76-1.78],0.4952449491919386
RANGAP1,Ran GTPase-activating protein 1,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,21272,131,0.98 [0.69-1.38],0.9095361475223472
RANGAP1,Ran GTPase-activating protein 1,Chapter I Certain infectious and parasitic diseases,Other septicaemia,21227,86,0.89 [0.57-1.39],0.6160313501177239
RANGAP1,Ran GTPase-activating protein 1,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,22498,66,1.00 [0.63-1.60],0.9865138244931548
RANGAP1,Ran GTPase-activating protein 1,Chapter I Certain infectious and parasitic diseases,Other viral diseases,22527,65,0.68 [0.39-1.19],0.1779564070884715
RANGAP1,Ran GTPase-activating protein 1,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",22524,62,0.72 [0.41-1.26],0.249338852430741
RANGAP1,Ran GTPase-activating protein 1,Chapter I Certain infectious and parasitic diseases,Mycoses,22042,60,1.05 [0.65-1.70],0.8351664566190511
RANGAP1,Ran GTPase-activating protein 1,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",20949,432,1.02 [0.85-1.23],0.8011591011659743
RANGAP1,Ran GTPase-activating protein 1,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,20653,136,0.90 [0.63-1.28],0.5432769337112897
RANGAP1,Ran GTPase-activating protein 1,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,20829,312,1.14 [0.92-1.40],0.2252454634467535
RANGAP1,Ran GTPase-activating protein 1,Chapter II Neoplasms,"Malignant neoplasm of colon, excluding all cancers (controls excluding all cancers)",16218,100,1.14 [0.80-1.62],0.4648595941878628
RANGAP1,Ran GTPase-activating protein 1,Chapter II Neoplasms,"Malignant melanoma of skin, excluding all cancers (controls excluding all cancers)",16182,64,0.71 [0.41-1.21],0.2078358412323875
RANGAP1,Ran GTPase-activating protein 1,Chapter II Neoplasms,"Other malignant neoplasms of skin (=non-melanoma skin cancer), excluding all cancers (controls excluding all cancers)",16504,386,1.06 [0.88-1.28],0.5440961726399309
RANGAP1,Ran GTPase-activating protein 1,Chapter II Neoplasms,"Squamous cell neoplasms and carcinomas of the skin, excluding all cancers (controls excluding all cancers)",16516,398,1.04 [0.86-1.26],0.6546364513289571
RANGAP1,Ran GTPase-activating protein 1,Chapter II Neoplasms,"Malignant neoplasm of breast, excluding all cancers (controls excluding all cancers)",9260,374,1.07 [0.88-1.30],0.5074023933346361
RANGAP1,Ran GTPase-activating protein 1,Chapter II Neoplasms,"Malignant neoplasm of prostate, excluding all cancers (controls excluding all cancers)",7437,205,0.99 [0.75-1.30],0.9365831977310164
RANGAP1,Ran GTPase-activating protein 1,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",16172,54,1.20 [0.75-1.90],0.4453866365144591
