Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
LYPD1,Ly6/PLAUR domain-containing protein 1,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,18511,887,0.96 [0.87-1.06],0.4243160928184211
LYPD1,Ly6/PLAUR domain-containing protein 1,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,17787,283,1.12 [0.97-1.30],0.130825840769632
LYPD1,Ly6/PLAUR domain-containing protein 1,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,20996,174,0.91 [0.72-1.17],0.4719811077046567
LYPD1,Ly6/PLAUR domain-containing protein 1,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,12999,1053,1.02 [0.93-1.13],0.6349238611633166
LYPD1,Ly6/PLAUR domain-containing protein 1,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,20951,129,0.92 [0.70-1.22],0.5584593725793188
LYPD1,Ly6/PLAUR domain-containing protein 1,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,18570,93,0.82 [0.57-1.19],0.2910220697774849
LYPD1,Ly6/PLAUR domain-containing protein 1,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",22380,128,0.92 [0.69-1.22],0.5584258560400406
LYPD1,Ly6/PLAUR domain-containing protein 1,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,22362,84,0.67 [0.42-1.07],0.0907200697200154
LYPD1,Ly6/PLAUR domain-containing protein 1,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,18087,69,1.22 [0.94-1.58],0.139735977613963
LYPD1,Ly6/PLAUR domain-containing protein 1,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,21246,127,0.96 [0.73-1.25],0.7456034199940045
LYPD1,Ly6/PLAUR domain-containing protein 1,Chapter I Certain infectious and parasitic diseases,Other septicaemia,21204,85,0.83 [0.57-1.22],0.348196567631732
LYPD1,Ly6/PLAUR domain-containing protein 1,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,22480,68,0.91 [0.62-1.34],0.6261122630700444
LYPD1,Ly6/PLAUR domain-containing protein 1,Chapter I Certain infectious and parasitic diseases,Other viral diseases,22515,64,0.77 [0.48-1.24],0.2866199097981345
LYPD1,Ly6/PLAUR domain-containing protein 1,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",22512,61,0.82 [0.51-1.29],0.3864172446148304
LYPD1,Ly6/PLAUR domain-containing protein 1,Chapter I Certain infectious and parasitic diseases,Mycoses,22022,58,1.16 [0.85-1.57],0.3496551105333203
LYPD1,Ly6/PLAUR domain-containing protein 1,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",20927,429,0.98 [0.85-1.13],0.8112500467939122
LYPD1,Ly6/PLAUR domain-containing protein 1,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,20632,134,1.12 [0.90-1.39],0.3004284437759968
LYPD1,Ly6/PLAUR domain-containing protein 1,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,20811,313,0.94 [0.79-1.12],0.4973527939613625
LYPD1,Ly6/PLAUR domain-containing protein 1,Chapter II Neoplasms,"Malignant neoplasm of colon, excluding all cancers (controls excluding all cancers)",16181,97,1.12 [0.88-1.43],0.3483500087969829
LYPD1,Ly6/PLAUR domain-containing protein 1,Chapter II Neoplasms,"Malignant melanoma of skin, excluding all cancers (controls excluding all cancers)",16147,63,0.83 [0.54-1.29],0.4103627679700889
LYPD1,Ly6/PLAUR domain-containing protein 1,Chapter II Neoplasms,"Other malignant neoplasms of skin (=non-melanoma skin cancer), excluding all cancers (controls excluding all cancers)",16474,390,0.92 [0.79-1.08],0.3127170536895108
LYPD1,Ly6/PLAUR domain-containing protein 1,Chapter II Neoplasms,"Squamous cell neoplasms and carcinomas of the skin, excluding all cancers (controls excluding all cancers)",16486,402,0.90 [0.76-1.05],0.1877381808768721
LYPD1,Ly6/PLAUR domain-containing protein 1,Chapter II Neoplasms,"Malignant neoplasm of breast, excluding all cancers (controls excluding all cancers)",9240,374,0.91 [0.77-1.08],0.2796032646988144
LYPD1,Ly6/PLAUR domain-containing protein 1,Chapter II Neoplasms,"Malignant neoplasm of prostate, excluding all cancers (controls excluding all cancers)",7422,204,1.04 [0.86-1.26],0.6888081946121978
LYPD1,Ly6/PLAUR domain-containing protein 1,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",16142,58,1.03 [0.72-1.47],0.8649486300635139
LYPD1,Ly6/PLAUR domain-containing protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,19232,750,0.92 [0.82-1.03],0.159159688601811
LYPD1,Ly6/PLAUR domain-containing protein 1,Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",21014,452,1.14 [1.02-1.28],0.022181979012971
LYPD1,Ly6/PLAUR domain-containing protein 1,Chapter II Neoplasms,Benign neoplasm: Sigmoid colon,21987,150,1.20 [1.00-1.44],0.0532085039003404
LYPD1,Ly6/PLAUR domain-containing protein 1,Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",22566,145,1.20 [0.99-1.44],0.0591418510584808
LYPD1,Ly6/PLAUR domain-containing protein 1,Chapter II Neoplasms,Benign neoplasm: Rectum,22251,81,1.15 [0.89-1.50],0.2905262129403437
LYPD1,Ly6/PLAUR domain-containing protein 1,Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,22570,94,1.11 [0.85-1.43],0.4407551056077524
LYPD1,Ly6/PLAUR domain-containing protein 1,Chapter II Neoplasms,Benign neoplasm: Stomach,22625,68,1.23 [0.95-1.59],0.113337469562786
LYPD1,Ly6/PLAUR domain-containing protein 1,Chapter II Neoplasms,Benign lipomatous neoplasm,22392,288,1.00 [0.85-1.19],0.979556574645428
LYPD1,Ly6/PLAUR domain-containing protein 1,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,22606,98,1.05 [0.79-1.38],0.7529473101106356
LYPD1,Ly6/PLAUR domain-containing protein 1,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs,22611,83,0.89 [0.62-1.28],0.5270863592230952
LYPD1,Ly6/PLAUR domain-containing protein 1,Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",22525,56,0.85 [0.54-1.35],0.4946748371810446
LYPD1,Ly6/PLAUR domain-containing protein 1,Chapter II Neoplasms,"Haemangioma, any site",22528,55,0.84 [0.52-1.34],0.4562072136689376
LYPD1,Ly6/PLAUR domain-containing protein 1,Chapter II Neoplasms,Melanocytic naevi,22467,143,0.78 [0.57-1.06],0.1113451664347452
LYPD1,Ly6/PLAUR domain-containing protein 1,Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,22603,63,0.86 [0.56-1.31],0.4774682860726271
LYPD1,Ly6/PLAUR domain-containing protein 1,Chapter II Neoplasms,Other benign neoplasms of skin,22489,174,1.06 [0.86-1.29],0.6032173838960909
LYPD1,Ly6/PLAUR domain-containing protein 1,Chapter II Neoplasms,Benign neoplasm of breast,11793,43,1.07 [0.71-1.60],0.7470325400195736
LYPD1,Ly6/PLAUR domain-containing protein 1,Chapter II Neoplasms,Leiomyoma of uterus,11654,305,0.94 [0.79-1.12],0.4848969856306088
LYPD1,Ly6/PLAUR domain-containing protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,21079,189,0.96 [0.77-1.19],0.690078367215514
LYPD1,Ly6/PLAUR domain-containing protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,20569,342,0.86 [0.72-1.04],0.1128027793350088
LYPD1,Ly6/PLAUR domain-containing protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,20569,342,0.86 [0.72-1.04],0.1128027793350088
LYPD1,Ly6/PLAUR domain-containing protein 1,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),18061,557,1.04 [0.92-1.17],0.5473783135780382
LYPD1,Ly6/PLAUR domain-containing protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,22027,58,0.85 [0.55-1.33],0.487031267589098
LYPD1,Ly6/PLAUR domain-containing protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,22289,61,1.18 [0.88-1.57],0.2697300999842674
LYPD1,Ly6/PLAUR domain-containing protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,16375,1608,0.93 [0.86-1.02],0.114237039117389
LYPD1,Ly6/PLAUR domain-containing protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,20936,624,0.99 [0.88-1.12],0.9048558256309048
LYPD1,Ly6/PLAUR domain-containing protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,19894,151,0.87 [0.66-1.14],0.3047500683549321
LYPD1,Ly6/PLAUR domain-containing protein 1,Chapter IX Diseases of the circulatory system,Peripheral artery disease,21038,164,1.05 [0.85-1.31],0.6520876920801686
LYPD1,Ly6/PLAUR domain-containing protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes without complications,19882,139,0.93 [0.71-1.21],0.5817689099135804
LYPD1,Ly6/PLAUR domain-containing protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,20494,751,0.93 [0.83-1.05],0.2438361470802656
LYPD1,Ly6/PLAUR domain-containing protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,20471,728,0.93 [0.83-1.05],0.2680737709987499
LYPD1,Ly6/PLAUR domain-containing protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,20778,181,1.03 [0.81-1.31],0.8267324763144233
LYPD1,Ly6/PLAUR domain-containing protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",20777,180,1.03 [0.81-1.31],0.8267026571539082
LYPD1,Ly6/PLAUR domain-containing protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,16196,1429,0.94 [0.86-1.03],0.1597246030779436
LYPD1,Ly6/PLAUR domain-containing protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",14954,187,0.99 [0.80-1.23],0.92595045831846
LYPD1,Ly6/PLAUR domain-containing protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,16088,1321,0.94 [0.86-1.03],0.1746556505167125
LYPD1,Ly6/PLAUR domain-containing protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,14823,56,1.08 [0.76-1.53],0.6842555701741446
LYPD1,Ly6/PLAUR domain-containing protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",14858,91,0.89 [0.63-1.26],0.507062438157813
LYPD1,Ly6/PLAUR domain-containing protein 1,Chapter V Mental and behavioural disorders,Any mental disorder,18516,521,0.98 [0.86-1.12],0.7363231096976142
LYPD1,Ly6/PLAUR domain-containing protein 1,Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",18150,155,1.07 [0.86-1.33],0.5536090962180256
LYPD1,Ly6/PLAUR domain-containing protein 1,Chapter V Mental and behavioural disorders,"Mental and behavioural disorders due to alcohol, excluding acute intoxication",22263,107,1.03 [0.79-1.35],0.8021148966577794
LYPD1,Ly6/PLAUR domain-containing protein 1,Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",22324,79,1.09 [0.82-1.46],0.5516631838813147
LYPD1,Ly6/PLAUR domain-containing protein 1,Chapter V Mental and behavioural disorders,Acute alcohol intoxication,21094,32,1.01 [0.60-1.71],0.9594077663249638
LYPD1,Ly6/PLAUR domain-containing protein 1,Chapter V Mental and behavioural disorders,"Acute alcohol intoxication, ICD10",22546,32,1.01 [0.60-1.68],0.9730344799727736
LYPD1,Ly6/PLAUR domain-containing protein 1,Chapter V Mental and behavioural disorders,"Alcohol abuse, main dg, excluding more controls",18027,32,1.00 [0.59-1.70],0.9986791773344948
