Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
TFF2,Trefoil factor 2,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,19024,915,1.65 [1.50-1.81],4.5117373810721175e-25
TFF2,Trefoil factor 2,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,18267,293,2.51 [2.15-2.93],3.730049615672065e-31
TFF2,Trefoil factor 2,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,21546,180,1.53 [1.25-1.86],3.198676346455835e-05
TFF2,Trefoil factor 2,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,13349,1083,2.20 [2.01-2.41],2.335129875620047e-66
TFF2,Trefoil factor 2,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,21499,133,1.48 [1.17-1.87],0.0009147177080021
TFF2,Trefoil factor 2,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,19065,95,2.49 [1.91-3.24],1.1791508069933539e-11
TFF2,Trefoil factor 2,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",22957,132,1.45 [1.15-1.82],0.0018072249097399
TFF2,Trefoil factor 2,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,22944,89,1.01 [0.75-1.37],0.9367255934253684
TFF2,Trefoil factor 2,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,18565,71,2.61 [1.93-3.53],4.322610044452303e-10
TFF2,Trefoil factor 2,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,21809,131,2.02 [1.62-2.52],5.438060418418775e-10
TFF2,Trefoil factor 2,Chapter I Certain infectious and parasitic diseases,Other septicaemia,21764,86,2.24 [1.71-2.92],3.414065858141903e-09
TFF2,Trefoil factor 2,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,23067,71,1.58 [1.15-2.17],0.0049632693771623
TFF2,Trefoil factor 2,Chapter I Certain infectious and parasitic diseases,Other viral diseases,23096,65,1.22 [0.86-1.72],0.2675784327604021
TFF2,Trefoil factor 2,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",23093,62,1.21 [0.85-1.73],0.2963322283531314
TFF2,Trefoil factor 2,Chapter I Certain infectious and parasitic diseases,Mycoses,22599,61,1.33 [0.94-1.90],0.1095557567374525
TFF2,Trefoil factor 2,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",21491,439,1.62 [1.43-1.85],1.0518354586600973e-13
TFF2,Trefoil factor 2,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,21188,136,1.78 [1.43-2.22],2.387572729852542e-07
TFF2,Trefoil factor 2,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,21373,321,1.58 [1.36-1.84],1.8066796456090181e-09
TFF2,Trefoil factor 2,Chapter II Neoplasms,"Malignant neoplasm of colon, excluding all cancers (controls excluding all cancers)",16608,103,1.08 [0.81-1.44],0.6013893086391116
TFF2,Trefoil factor 2,Chapter II Neoplasms,"Malignant melanoma of skin, excluding all cancers (controls excluding all cancers)",16568,63,0.90 [0.61-1.35],0.6239363202084303
TFF2,Trefoil factor 2,Chapter II Neoplasms,"Other malignant neoplasms of skin (=non-melanoma skin cancer), excluding all cancers (controls excluding all cancers)",16908,403,0.90 [0.77-1.05],0.1772318736370151
TFF2,Trefoil factor 2,Chapter II Neoplasms,"Squamous cell neoplasms and carcinomas of the skin, excluding all cancers (controls excluding all cancers)",16919,414,0.89 [0.76-1.04],0.1415944799185551
TFF2,Trefoil factor 2,Chapter II Neoplasms,"Malignant neoplasm of breast, excluding all cancers (controls excluding all cancers)",9497,383,1.39 [1.20-1.62],1.8876866455761984e-05
TFF2,Trefoil factor 2,Chapter II Neoplasms,"Malignant neoplasm of prostate, excluding all cancers (controls excluding all cancers)",7598,207,1.13 [0.92-1.38],0.255298926048486
TFF2,Trefoil factor 2,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",16562,57,1.50 [1.04-2.16],0.0297531780771705
TFF2,Trefoil factor 2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,19721,775,2.05 [1.85-2.26],4.562096571948632e-46
TFF2,Trefoil factor 2,Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",21560,473,1.23 [1.08-1.40],0.0015925574877148
TFF2,Trefoil factor 2,Chapter II Neoplasms,Benign neoplasm: Sigmoid colon,22559,158,1.13 [0.90-1.42],0.2817050734217248
TFF2,Trefoil factor 2,Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",23152,151,1.48 [1.19-1.83],0.0003788259644803
TFF2,Trefoil factor 2,Chapter II Neoplasms,Benign neoplasm: Rectum,22834,87,1.18 [0.87-1.59],0.2885263916092252
TFF2,Trefoil factor 2,Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,23160,97,1.22 [0.92-1.63],0.166630153719963
TFF2,Trefoil factor 2,Chapter II Neoplasms,Benign neoplasm: Stomach,23215,71,1.10 [0.78-1.56],0.5857785004424643
TFF2,Trefoil factor 2,Chapter II Neoplasms,Benign lipomatous neoplasm,22977,295,0.90 [0.76-1.08],0.2603224968004282
TFF2,Trefoil factor 2,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,23198,101,0.88 [0.65-1.18],0.3959937136373979
TFF2,Trefoil factor 2,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs,23200,84,0.91 [0.65-1.26],0.5526532163893283
TFF2,Trefoil factor 2,Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",23114,57,1.14 [0.78-1.68],0.4986671455208746
TFF2,Trefoil factor 2,Chapter II Neoplasms,"Haemangioma, any site",23116,56,1.13 [0.77-1.68],0.5288759966223547
TFF2,Trefoil factor 2,Chapter II Neoplasms,Melanocytic naevi,23054,151,1.01 [0.79-1.28],0.9631957249481934
TFF2,Trefoil factor 2,Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,23193,65,1.15 [0.80-1.64],0.4507181116994808
TFF2,Trefoil factor 2,Chapter II Neoplasms,Other benign neoplasms of skin,23077,178,1.28 [1.04-1.58],0.0214604901374751
TFF2,Trefoil factor 2,Chapter II Neoplasms,Benign neoplasm of breast,12117,45,0.81 [0.51-1.30],0.3885596967043401
TFF2,Trefoil factor 2,Chapter II Neoplasms,Leiomyoma of uterus,11972,310,1.00 [0.84-1.20],0.9989569604468348
TFF2,Trefoil factor 2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,21625,195,2.24 [1.88-2.66],2.053137343880305e-19
TFF2,Trefoil factor 2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,21097,357,2.24 [1.96-2.57],1.1663158456747087e-31
TFF2,Trefoil factor 2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,21097,357,2.24 [1.96-2.57],1.1663158456747087e-31
TFF2,Trefoil factor 2,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),18536,568,1.97 [1.75-2.21],1.461864906857654e-29
TFF2,Trefoil factor 2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,22590,59,1.51 [1.05-2.17],0.0249315567191925
TFF2,Trefoil factor 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,22866,62,1.20 [0.84-1.72],0.316018554291497
