Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,AGR2,Anterior gradient protein 2 homolog,36230,1064,1.20 [1.13-1.26],3.7326431180875394e-11
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,AREG,Amphiregulin,37167,1089,1.39 [1.26-1.54],1.8380202658688637e-10
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,ASGR1,Asialoglycoprotein receptor 1,37057,1088,1.67 [1.40-1.99],8.705665745829578e-09
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,CD302,CD302 antigen,37167,1089,1.68 [1.41-2.00],3.4508743204200493e-09
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,CHGA,Chromogranin-A,32577,954,1.39 [1.31-1.48],4.1049955647939525e-28
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,CSF1,Macrophage colony-stimulating factor 1,37487,1110,1.75 [1.44-2.11],9.895290664293689e-09
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,GAST,Gastrin,32524,955,1.25 [1.20-1.30],8.464176216448178e-27
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,GDF15,Growth/differentiation factor 15,37827,1108,1.56 [1.43-1.70],6.335477495373782e-25
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,HAVCR2,Hepatitis A virus cellular receptor 2,37360,1109,1.62 [1.40-1.88],1.9335114584491603e-10
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,IL10RB,Interleukin-10 receptor subunit beta,37487,1110,1.60 [1.35-1.90],8.321052384932804e-08
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,IL18R1,Interleukin-18 receptor 1,37768,1112,1.65 [1.41-1.92],3.360293986641533e-10
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,IL2RA,Interleukin-2 receptor subunit alpha,37111,1083,1.42 [1.25-1.61],6.542029849229606e-08
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,KRT18,"Keratin, type I cytoskeletal 18",37167,1089,1.19 [1.12-1.27],3.2100900500124554e-08
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,LGALS3,Galectin-3,37458,1095,1.72 [1.45-2.04],6.004248471646904e-10
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,LGALS9,Galectin-9,37305,1102,1.65 [1.40-1.93],1.650566531814253e-09
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,PGA4,Pepsin A-4,32607,956,1.46 [1.33-1.60],1.5922500588970969e-15
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,PIGR,Polymeric immunoglobulin receptor,36869,1097,1.55 [1.34-1.79],3.821309266743247e-09
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,PLAUR,Urokinase plasminogen activator surface receptor,37057,1092,1.88 [1.54-2.28],2.728225559481788e-10
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,RNASE6,Ribonuclease K6,32390,948,1.53 [1.31-1.79],8.66529841896262e-08
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,RNASET2,Ribonuclease T2,37648,1105,1.76 [1.47-2.12],9.75808301413493e-10
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,SCARB2,Lysosome membrane protein 2,36349,1070,1.64 [1.38-1.96],2.6523984183008534e-08
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,TFF3,Trefoil factor 3,37335,1102,1.28 [1.17-1.40],5.3879386202187624e-08
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,37360,1109,1.67 [1.40-2.00],1.5984289819580827e-08
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,37360,1109,1.37 [1.22-1.53],5.40533080096758e-08
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,VSIG2,V-set and immunoglobulin domain-containing protein 2,32421,949,1.62 [1.48-1.78],4.6074896577497504e-24
