Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter I Certain infectious and parasitic diseases,Viral warts,GCLM,Glutamate--cysteine ligase regulatory subunit,19738,46,1.90 [1.30-2.76],0.0008599628219472
Chapter I Certain infectious and parasitic diseases,Viral warts,GDF15,Growth/differentiation factor 15,23881,52,2.49 [1.76-3.52],2.1711115772977686e-07
Chapter I Certain infectious and parasitic diseases,Viral warts,KRT8,"Keratin, type II cytoskeletal 8",19782,46,1.42 [1.15-1.74],0.0009305776350032
Chapter I Certain infectious and parasitic diseases,Viral warts,LRIG1,Leucine-rich repeats and immunoglobulin-like domains protein 1,23726,52,2.91 [1.57-5.39],0.0006591231071462
Chapter I Certain infectious and parasitic diseases,Viral warts,PDRG1,p53 and DNA damage-regulated protein 1,19889,47,1.71 [1.29-2.28],0.0002214344483791
Chapter I Certain infectious and parasitic diseases,Viral warts,PGF,Placenta growth factor,23861,52,3.26 [1.72-6.19],0.0003073538966686
Chapter I Certain infectious and parasitic diseases,Viral warts,PRKCQ,Protein kinase C theta type,23176,51,1.81 [1.29-2.55],0.0006477052821915
Chapter I Certain infectious and parasitic diseases,Viral warts,REG1A,Lithostathine-1-alpha,23463,52,2.06 [1.44-2.96],7.920521344609565e-05
Chapter I Certain infectious and parasitic diseases,Viral warts,REG1B,Lithostathine-1-beta,23881,52,1.75 [1.26-2.43],0.0008138162968882
Chapter I Certain infectious and parasitic diseases,Viral warts,RETN,Resistin,23539,51,1.96 [1.32-2.91],0.0008314940998169
Chapter I Certain infectious and parasitic diseases,Viral warts,RTN4R,Reticulon-4 receptor,23789,53,2.68 [1.64-4.38],8.752663237042916e-05
Chapter I Certain infectious and parasitic diseases,Viral warts,TPBGL,Trophoblast glycoprotein-like,19889,47,1.89 [1.31-2.72],0.000638945534117
