Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Other diseases of peritoneum,ANXA10,Annexin A10,23086,324,1.21 [1.08-1.35],0.0008657890512006
Chapter XI Diseases of the digestive system,Other diseases of peritoneum,BST2,Bone marrow stromal antigen 2,23821,340,1.33 [1.12-1.57],0.0008306080455169
Chapter XI Diseases of the digestive system,Other diseases of peritoneum,C1R,Complement C1r subcomponent,20488,301,1.98 [1.36-2.89],0.0004055690418382
Chapter XI Diseases of the digestive system,Other diseases of peritoneum,CFI,Complement factor I,20488,301,2.68 [1.53-4.70],0.0005522961524501
Chapter XI Diseases of the digestive system,Other diseases of peritoneum,CNTN1,Contactin-1,23907,338,0.56 [0.40-0.78],0.0007777206864502
Chapter XI Diseases of the digestive system,Other diseases of peritoneum,CSF1,Macrophage colony-stimulating factor 1,23692,333,1.92 [1.36-2.71],0.0002221223709157
Chapter XI Diseases of the digestive system,Other diseases of peritoneum,DNER,Delta and Notch-like epidermal growth factor-related receptor,23537,332,0.49 [0.33-0.71],0.000157209770661
Chapter XI Diseases of the digestive system,Other diseases of peritoneum,GAST,Gastrin,20416,297,1.16 [1.08-1.25],4.260962576566803e-05
Chapter XI Diseases of the digestive system,Other diseases of peritoneum,IL18,Interleukin-18,23494,332,1.51 [1.23-1.85],7.307016585907782e-05
Chapter XI Diseases of the digestive system,Other diseases of peritoneum,MTUS1,Microtubule-associated tumor suppressor 1,20109,296,1.36 [1.14-1.62],0.0005012985617379
Chapter XI Diseases of the digestive system,Other diseases of peritoneum,MZB1,Marginal zone B- and B1-cell-specific protein,23645,333,1.36 [1.13-1.62],0.0009777481870325
Chapter XI Diseases of the digestive system,Other diseases of peritoneum,PLA2G15,Phospholipase A2 group XV,23671,342,1.82 [1.31-2.54],0.0004174322503676
Chapter XI Diseases of the digestive system,Other diseases of peritoneum,QSOX1,Sulfhydryl oxidase 1,20082,293,1.41 [1.19-1.68],6.486060867760234e-05
Chapter XI Diseases of the digestive system,Other diseases of peritoneum,RNASE4,Ribonuclease 4,19827,290,1.93 [1.37-2.71],0.0001653387064538
Chapter XI Diseases of the digestive system,Other diseases of peritoneum,RNASE6,Ribonuclease K6,20355,297,1.54 [1.20-1.98],0.0007198214329078
Chapter XI Diseases of the digestive system,Other diseases of peritoneum,RTN4R,Reticulon-4 receptor,23813,342,1.65 [1.27-2.13],0.0001629032131627
Chapter XI Diseases of the digestive system,Other diseases of peritoneum,SLAMF8,SLAM family member 8,23054,325,1.42 [1.17-1.72],0.0002965571551916
