Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
ADGRB3,Adhesion G protein-coupled receptor B3,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,24043,982,1.29 [1.08-1.53],0.0038890363846753
ADGRB3,Adhesion G protein-coupled receptor B3,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,23953,195,2.35 [1.63-3.37],3.8610750837686745e-06
ADGRB3,Adhesion G protein-coupled receptor B3,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,18334,760,1.54 [1.26-1.87],1.9599274425702167e-05
ADGRB3,Adhesion G protein-coupled receptor B3,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,24821,78,2.50 [1.42-4.43],0.0015772522634713
ADGRB3,Adhesion G protein-coupled receptor B3,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,26645,116,2.55 [1.61-4.04],6.15468298222656e-05
ADGRB3,Adhesion G protein-coupled receptor B3,Chapter I Certain infectious and parasitic diseases,Other septicaemia,26596,67,2.99 [1.66-5.39],0.0002570345582948
ADGRB3,Adhesion G protein-coupled receptor B3,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",26222,438,1.53 [1.19-1.96],0.0008776203761582
ADGRB3,Adhesion G protein-coupled receptor B3,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,25914,130,1.71 [1.09-2.70],0.0195267458464465
ADGRB3,Adhesion G protein-coupled receptor B3,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,26089,305,1.49 [1.10-2.00],0.0095659019171776
ADGRB3,Adhesion G protein-coupled receptor B3,Chapter II Neoplasms,"Malignant neoplasm of breast, excluding all cancers (controls excluding all cancers)",23032,662,1.24 [1.01-1.53],0.0398086005948268
ADGRB3,Adhesion G protein-coupled receptor B3,Chapter II Neoplasms,Benign neoplasm: Sigmoid colon,27058,109,0.53 [0.31-0.89],0.0158379702175576
ADGRB3,Adhesion G protein-coupled receptor B3,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),24328,405,1.59 [1.23-2.07],0.0004390036328985
ADGRB3,Adhesion G protein-coupled receptor B3,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,22841,907,1.29 [1.07-1.54],0.0067301316808007
ADGRB3,Adhesion G protein-coupled receptor B3,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,25214,895,1.20 [1.01-1.44],0.0416466802629366
ADGRB3,Adhesion G protein-coupled receptor B3,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,25690,114,4.43 [2.79-7.05],3.0129326839291446e-10
ADGRB3,Adhesion G protein-coupled receptor B3,Chapter IX Diseases of the circulatory system,Peripheral artery disease,26533,59,2.60 [1.38-4.88],0.0029897584931367
ADGRB3,Adhesion G protein-coupled receptor B3,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes without complications,25680,104,4.23 [2.60-6.89],7.069855732026545e-09
ADGRB3,Adhesion G protein-coupled receptor B3,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,25986,410,2.17 [1.67-2.83],7.727044598049354e-09
ADGRB3,Adhesion G protein-coupled receptor B3,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,25977,401,2.12 [1.62-2.76],3.436084750720121e-08
