Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
NAA10,N-alpha-acetyltransferase 10,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,22052,377,1.24 [1.02-1.50],0.0295622992126914
NAA10,N-alpha-acetyltransferase 10,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,22052,377,1.24 [1.02-1.50],0.0295622992126914
NAA10,N-alpha-acetyltransferase 10,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Visual disturbances,22939,89,0.65 [0.44-0.96],0.0325258755265519
NAA10,N-alpha-acetyltransferase 10,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,16446,32,0.51 [0.27-0.97],0.0390440198630415
NAA10,N-alpha-acetyltransferase 10,Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,22586,58,0.56 [0.35-0.90],0.0172382051984098
NAA10,N-alpha-acetyltransferase 10,Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,22647,99,1.44 [1.00-2.08],0.0487970945446571
NAA10,N-alpha-acetyltransferase 10,Chapter XI Diseases of the digestive system,Oesophagitis,17789,247,1.48 [1.17-1.87],0.0009817828173386
NAA10,N-alpha-acetyltransferase 10,Chapter XI Diseases of the digestive system,Inguinal hernia,20024,58,1.84 [1.17-2.89],0.0081867487520484
NAA10,N-alpha-acetyltransferase 10,Chapter XI Diseases of the digestive system,Diseases of liver,22769,85,0.64 [0.43-0.95],0.0278377421274914
NAA10,N-alpha-acetyltransferase 10,Chapter XI Diseases of the digestive system,Diseases of the digestive system,22270,254,1.36 [1.08-1.72],0.0092162533663904
NAA10,N-alpha-acetyltransferase 10,Chapter XI Diseases of the digestive system,"Postprocedural disorders of digestive system, not elsewhere classified",22049,33,2.14 [1.20-3.82],0.0101684503806024
NAA10,N-alpha-acetyltransferase 10,Chapter XI Diseases of the digestive system,Other diseases of the digestive system,22155,139,1.38 [1.01-1.89],0.0411135530551589
NAA10,N-alpha-acetyltransferase 10,Chapter XII Diseases of the skin and subcutaneous tissue,Atrophic disorders of skin,21648,129,0.71 [0.51-0.99],0.0433078870243494
NAA10,N-alpha-acetyltransferase 10,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,20877,882,0.87 [0.76-0.99],0.0327350601757908
NAA10,N-alpha-acetyltransferase 10,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteopathies and chondropathies,21317,406,0.79 [0.65-0.95],0.0120209564834672
NAA10,N-alpha-acetyltransferase 10,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of bone,21001,90,0.64 [0.43-0.95],0.0257685538352776
NAA10,N-alpha-acetyltransferase 10,Chapter XIV Diseases of the genitourinary system,Polyp of the female genital tract,18259,817,0.83 [0.72-0.95],0.0065903755571591
NAA10,N-alpha-acetyltransferase 10,Chapter XIV Diseases of the genitourinary system,Uterine polyps,17714,272,0.68 [0.54-0.85],0.0009577991329833
