Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
CNTN5,Contactin-5,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,24298,991,0.57 [0.49-0.67],2.725043953190575e-12
CNTN5,Contactin-5,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,24211,195,0.31 [0.22-0.44],7.485964526138805e-11
CNTN5,Contactin-5,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,26233,190,0.64 [0.45-0.91],0.0120292634438895
CNTN5,Contactin-5,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,18516,768,0.36 [0.30-0.43],8.06564439256579e-28
CNTN5,Contactin-5,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,25093,83,0.24 [0.14-0.41],1.6217267016893545e-07
CNTN5,Contactin-5,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,24459,65,0.27 [0.15-0.50],2.456729816415025e-05
CNTN5,Contactin-5,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,26937,121,0.37 [0.24-0.57],7.873076186968474e-06
CNTN5,Contactin-5,Chapter I Certain infectious and parasitic diseases,Other septicaemia,26886,70,0.30 [0.17-0.54],6.050115761395054e-05
CNTN5,Contactin-5,Chapter I Certain infectious and parasitic diseases,Mycoses,27307,63,0.22 [0.12-0.40],8.549018076364509e-07
CNTN5,Contactin-5,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",26494,437,0.60 [0.47-0.75],1.3729805238856344e-05
CNTN5,Contactin-5,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,26187,130,0.37 [0.24-0.56],4.45807897818928e-06
CNTN5,Contactin-5,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,26360,303,0.66 [0.50-0.87],0.0028949494735546
CNTN5,Contactin-5,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,24827,1029,0.79 [0.68-0.92],0.002465380005798
CNTN5,Contactin-5,Chapter II Neoplasms,Benign neoplasm: Rectum,27571,58,0.53 [0.28-0.98],0.0426370143386198
CNTN5,Contactin-5,Chapter II Neoplasms,Benign lipomatous neoplasm,27610,277,0.72 [0.54-0.96],0.0255095047242713
CNTN5,Contactin-5,Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,27793,121,0.57 [0.37-0.89],0.0127672484568573
CNTN5,Contactin-5,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,26416,269,0.69 [0.52-0.93],0.0144455499340832
CNTN5,Contactin-5,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,26148,449,0.76 [0.60-0.96],0.0189659226999993
CNTN5,Contactin-5,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,26148,449,0.76 [0.60-0.96],0.0189659226999993
CNTN5,Contactin-5,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),24593,418,0.63 [0.50-0.80],0.0001810131483021
CNTN5,Contactin-5,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,27480,106,0.62 [0.38-0.99],0.0431276841062412
CNTN5,Contactin-5,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,23072,918,0.58 [0.49-0.69],1.7124600188776636e-10
CNTN5,Contactin-5,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,25481,911,0.66 [0.57-0.78],7.072830073568302e-07
CNTN5,Contactin-5,Chapter IX Diseases of the circulatory system,Peripheral artery disease,26820,61,0.40 [0.22-0.74],0.0034916244140782
CNTN5,Contactin-5,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,26263,412,0.39 [0.31-0.50],1.6326781534148866e-13
CNTN5,Contactin-5,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,26254,403,0.39 [0.30-0.50],1.2606410232584214e-13
CNTN5,Contactin-5,"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,25733,198,0.67 [0.47-0.98],0.0369005840867481
