Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
MSLNL,Mesothelin-like protein,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,20563,837,1.19 [1.01-1.41],0.0417940066451109
MSLNL,Mesothelin-like protein,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,22161,113,1.61 [1.13-2.29],0.0083151783070412
MSLNL,Mesothelin-like protein,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",19138,47,0.37 [0.16-0.86],0.0207366907883987
MSLNL,Mesothelin-like protein,Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,23491,59,0.38 [0.18-0.82],0.0138035795922223
MSLNL,Mesothelin-like protein,Chapter II Neoplasms,Benign neoplasm: Stomach,23534,45,0.28 [0.11-0.67],0.0042218405335951
MSLNL,Mesothelin-like protein,Chapter IX Diseases of the circulatory system,Peripheral artery disease,22667,47,0.41 [0.18-0.97],0.0433236397277712
MSLNL,Mesothelin-like protein,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,18835,46,0.30 [0.13-0.72],0.0071812396683346
MSLNL,Mesothelin-like protein,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of lacrimal system,22621,88,1.63 [1.10-2.43],0.0159572759052812
MSLNL,Mesothelin-like protein,Chapter X Diseases of the respiratory system,Influenza and pneumonia,22165,174,0.63 [0.41-0.96],0.0316340165893223
MSLNL,Mesothelin-like protein,Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",22150,159,0.59 [0.38-0.93],0.0218740653877402
MSLNL,Mesothelin-like protein,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,20993,994,0.82 [0.69-0.98],0.0293522972500614
MSLNL,Mesothelin-like protein,Chapter X Diseases of the respiratory system,"Asthma, hospital admissions , main diagnosis only",21753,856,0.81 [0.67-0.98],0.0281898521589861
MSLNL,Mesothelin-like protein,Chapter X Diseases of the respiratory system,Asthma,17506,856,0.81 [0.67-0.98],0.028033707895526
MSLNL,Mesothelin-like protein,Chapter X Diseases of the respiratory system,"Asthma, excluding more controls",17346,856,0.81 [0.67-0.98],0.0277893557373491
MSLNL,Mesothelin-like protein,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",17494,844,0.77 [0.64-0.94],0.0095569184123503
MSLNL,Mesothelin-like protein,Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",23044,407,0.74 [0.56-0.97],0.0295235955688618
MSLNL,Mesothelin-like protein,Chapter XI Diseases of the digestive system,Irritable bowel syndrome,17006,210,0.63 [0.43-0.93],0.020829370832696
MSLNL,Mesothelin-like protein,Chapter XI Diseases of the digestive system,Other diseases of liver,22831,45,0.37 [0.15-0.89],0.0258731184311396
MSLNL,Mesothelin-like protein,Chapter XII Diseases of the skin and subcutaneous tissue,Scar conditions and fibrosis of skin,21693,95,1.54 [1.03-2.30],0.03606953228256
MSLNL,Mesothelin-like protein,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervical disc disorders,20111,42,1.85 [1.15-2.97],0.0114686427560778
MSLNL,Mesothelin-like protein,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Low back pain,20376,307,0.73 [0.53-1.00],0.0493397074939589
MSLNL,Mesothelin-like protein,Chapter XIV Diseases of the genitourinary system,Inflammatory diseases of female pelvic organs,23205,471,0.74 [0.58-0.96],0.0232042160039496
MSLNL,Mesothelin-like protein,Chapter XIV Diseases of the genitourinary system,Uterine polyps,17789,269,1.38 [1.06-1.80],0.017806024456957
MSLNL,Mesothelin-like protein,Chapter XIV Diseases of the genitourinary system,Female infertility,17603,83,0.48 [0.25-0.91],0.0247983709657525
MSLNL,Mesothelin-like protein,Chapter XIV Diseases of the genitourinary system,"Female infertility, cervigal, vaginal, other or unspecified origin",17596,76,0.42 [0.22-0.84],0.0132749140264664
MSLNL,Mesothelin-like protein,Chapter VI Diseases of the nervous system,Falls/tendency to fall,21076,534,1.31 [1.08-1.58],0.0070425598497982
