Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
ATRN,"Attractin, Isoform 2",Chapter II Neoplasms,"Malignant melanoma of skin, excluding all cancers (controls excluding all cancers)",19722,57,0.27 [0.08-0.95],0.0407546025727112
ATRN,"Attractin, Isoform 2",Chapter II Neoplasms,"Malignant neoplasm of breast, excluding all cancers (controls excluding all cancers)",20253,588,1.98 [1.22-3.22],0.0054901659547721
ATRN,"Attractin, Isoform 2",Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,24213,61,6.00 [1.38-26.00],0.01669549187683
ATRN,"Attractin, Isoform 2",Chapter II Neoplasms,Leiomyoma of uterus,23766,893,1.53 [1.04-2.27],0.0330269499914713
ATRN,"Attractin, Isoform 2",Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,23732,87,4.57 [1.35-15.51],0.0146659679878007
ATRN,"Attractin, Isoform 2","Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,22257,773,0.64 [0.42-0.96],0.0330476877080812
ATRN,"Attractin, Isoform 2","Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,22888,357,4.26 [2.31-7.87],3.608730293822844e-06
ATRN,"Attractin, Isoform 2","Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,22879,348,4.73 [2.55-8.79],8.845186456127447e-07
ATRN,"Attractin, Isoform 2",Chapter VI Diseases of the nervous system,Epilepsy,22850,117,5.74 [2.06-16.06],0.0008577502386281
ATRN,"Attractin, Isoform 2",Chapter VI Diseases of the nervous system,Cerebral palsy and other paralytic syndromes,24033,68,6.15 [1.59-23.74],0.0083508111354716
ATRN,"Attractin, Isoform 2",Chapter IX Diseases of the circulatory system,Death due to cardiac causes,17833,2435,0.64 [0.48-0.83],0.001049084838288
ATRN,"Attractin, Isoform 2",Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",22239,81,0.25 [0.07-0.87],0.0294440401774456
ATRN,"Attractin, Isoform 2",Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,22557,410,0.56 [0.32-1.00],0.0492748288418028
