Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
CD40LG,CD40 ligand,Chapter II Neoplasms,Benign neoplasm: Rectum,27792,60,1.42 [1.06-1.92],0.0206690981134236
CD40LG,CD40 ligand,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diseases of middle ear and mastoid,27932,132,1.23 [1.01-1.50],0.043981113753912
CD40LG,CD40 ligand,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of ear,27243,105,0.80 [0.64-1.00],0.0454325962341232
CD40LG,CD40 ligand,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",26346,739,0.91 [0.83-0.99],0.0239712999828798
CD40LG,CD40 ligand,Chapter IX Diseases of the circulatory system,Angina pectoris,26120,513,0.87 [0.79-0.97],0.0103883040837339
CD40LG,CD40 ligand,Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,24393,57,0.70 [0.52-0.95],0.0197086096891786
CD40LG,CD40 ligand,Chapter XI Diseases of the digestive system,Oesophagitis,21266,292,1.16 [1.01-1.33],0.0306281085721287
CD40LG,CD40 ligand,Chapter XI Diseases of the digestive system,Intestinal malabsorption,26431,106,1.35 [1.08-1.69],0.0088832500681154
CD40LG,CD40 ligand,Chapter XI Diseases of the digestive system,Coeliac disease,26415,90,1.37 [1.09-1.73],0.0073682446604423
CD40LG,CD40 ligand,Chapter XII Diseases of the skin and subcutaneous tissue,Diseases of the skin and subcutaneous tissue,24827,1648,0.94 [0.88-0.99],0.0256881378361251
CD40LG,CD40 ligand,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Soft tissue disorders,25177,1359,1.07 [1.00-1.14],0.0492764435026693
CD40LG,CD40 ligand,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Coxarthrosis, primary",27850,158,1.22 [1.01-1.47],0.0350398641197481
CD40LG,CD40 ligand,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other systemic involvement of connective tissue,27083,94,1.30 [1.02-1.66],0.0307758970155284
CD40LG,CD40 ligand,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Impingement syndrome of shoulder,23960,142,1.25 [1.03-1.52],0.0235254079497489
CD40LG,CD40 ligand,Chapter XIV Diseases of the genitourinary system,Noninflammatory disorders of female genital tract,25573,4660,0.96 [0.93-1.00],0.0496567790429038
CD40LG,CD40 ligand,Chapter XIV Diseases of the genitourinary system,Polyp of the female genital tract,21887,974,0.92 [0.86-0.99],0.0310691694042356
CD40LG,CD40 ligand,Chapter XIV Diseases of the genitourinary system,Uterine polyps,21234,321,0.88 [0.77-1.00],0.0461703702286698
CD40LG,CD40 ligand,"Chapter XV Pregnancy, childbirth and the puerperium",Other maternal disorders predominantly related to pregnancy,28066,423,0.89 [0.79-1.00],0.0457983859570052
CD40LG,CD40 ligand,"Chapter XV Pregnancy, childbirth and the puerperium",Haemorrhage in early pregnancy,27770,127,0.74 [0.61-0.91],0.0038846691580324
CD40LG,CD40 ligand,Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",27768,45,0.71 [0.51-0.99],0.0429757882481739
