Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
PLG,Plasminogen,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,19395,1168,1.56 [1.20-2.02],0.0008624754564952
PLG,Plasminogen,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,"Thrombocytopenia, unspecified",19485,234,0.33 [0.19-0.58],9.380488812483504e-05
PLG,Plasminogen,"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,18429,94,7.08 [4.38-11.43],1.1777029029167093e-15
PLG,Plasminogen,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,16835,3840,1.43 [1.23-1.66],1.8748971050002349e-06
PLG,Plasminogen,"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperkalaemia,13317,322,2.47 [1.51-4.03],0.0003135254735961
PLG,Plasminogen,"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",13719,724,1.84 [1.31-2.57],0.0003997996076582
PLG,Plasminogen,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,18386,5391,1.26 [1.12-1.43],0.0002103879029952
PLG,Plasminogen,"Chapter IV Endocrine, nutritional and metabolic diseases",Other mental disorders due to brain damage and dysfunction and to physical disease,18406,97,3.19 [1.64-6.22],0.0006604605992685
PLG,Plasminogen,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,19008,1795,1.45 [1.17-1.79],0.0006387170174179
PLG,Plasminogen,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,13891,896,1.72 [1.27-2.33],0.0004408154972081
PLG,Plasminogen,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,15954,7564,1.20 [1.08-1.33],0.0005651910298145
PLG,Plasminogen,Chapter IX Diseases of the circulatory system,Hypertension,16995,6692,1.31 [1.17-1.46],1.6299865235187543e-06
PLG,Plasminogen,Chapter IX Diseases of the circulatory system,"Hypertension, essential",16997,6694,1.31 [1.18-1.47],1.1774921602888182e-06
PLG,Plasminogen,Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",19627,285,3.83 [2.59-5.68],2.1752783403351035e-11
PLG,Plasminogen,Chapter V Mental and behavioural disorders,"Mental and behavioural disorders due to alcohol, excluding acute intoxication",19602,336,4.08 [2.87-5.79],3.6769796412824465e-15
PLG,Plasminogen,Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",16987,1225,1.75 [1.39-2.21],2.388839554008763e-06
PLG,Plasminogen,Chapter X Diseases of the respiratory system,Later onset COPD,19241,1263,1.56 [1.21-2.02],0.0006048591900024
PLG,Plasminogen,Chapter X Diseases of the respiratory system,Lung diseases due to external agents,19676,388,2.38 [1.57-3.59],4.118108336859191e-05
PLG,Plasminogen,Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,19578,290,2.44 [1.53-3.89],0.0001754472918475
PLG,Plasminogen,Chapter XI Diseases of the digestive system,Diverticular disease of intestine,15733,3208,1.35 [1.16-1.58],0.0001248536205265
PLG,Plasminogen,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,17354,5444,1.23 [1.09-1.39],0.0009987232143132
PLG,Plasminogen,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,12554,644,2.35 [1.71-3.22],1.0919012887804396e-07
PLG,Plasminogen,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",19608,638,2.39 [1.73-3.31],1.544806065372156e-07
PLG,Plasminogen,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,14551,2641,1.53 [1.29-1.82],1.215598606598891e-06
