Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
ADM,Pro-adrenomedullin,Chapter I Certain infectious and parasitic diseases,"Bacterial infection, other or unspecified",21984,194,3.61 [2.19-5.96],4.757591878707931e-07
ADM,Pro-adrenomedullin,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",23205,251,3.27 [2.13-5.04],7.430660471924913e-08
ADM,Pro-adrenomedullin,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",22927,1773,2.84 [2.41-3.35],2.114202420539393e-35
ADM,Pro-adrenomedullin,Chapter I Certain infectious and parasitic diseases,Candidiasis,23213,553,2.34 [1.75-3.14],1.0773546570630648e-08
ADM,Pro-adrenomedullin,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,22452,4258,2.40 [2.16-2.67],1.6600906602791833e-57
ADM,Pro-adrenomedullin,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),22386,4335,3.48 [3.12-3.87],6.687558596347794e-115
ADM,Pro-adrenomedullin,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,22921,1438,3.39 [2.82-4.07],4.98098755362783e-39
ADM,Pro-adrenomedullin,Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,23115,130,6.49 [3.57-11.80],8.572216130400573e-10
ADM,Pro-adrenomedullin,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,20367,1310,4.51 [3.70-5.50],1.5781577165500622e-50
ADM,Pro-adrenomedullin,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,19657,1599,6.78 [5.68-8.09],4.471017402166172e-100
ADM,Pro-adrenomedullin,Chapter I Certain infectious and parasitic diseases,Implicit fungal Sepsis,19144,343,6.15 [4.16-9.08],7.844838055737578e-20
ADM,Pro-adrenomedullin,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,15113,2766,3.92 [3.43-4.48],3.9183824013495963e-90
ADM,Pro-adrenomedullin,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,19089,502,7.89 [5.71-10.88],3.465502846379284e-36
ADM,Pro-adrenomedullin,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,23190,1707,3.23 [2.73-3.82],1.0913739062301928e-42
ADM,Pro-adrenomedullin,Chapter I Certain infectious and parasitic diseases,Mycoses,23307,647,2.39 [1.82-3.12],2.5169917774109283e-10
ADM,Pro-adrenomedullin,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,22412,1258,3.35 [2.76-4.07],4.68744608967965e-34
ADM,Pro-adrenomedullin,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,23234,1444,3.59 [2.99-4.30],4.706012987285506e-43
ADM,Pro-adrenomedullin,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,21734,251,3.61 [2.33-5.59],9.123998410878312e-09
ADM,Pro-adrenomedullin,Chapter I Certain infectious and parasitic diseases,Other septicaemia,23053,1263,3.60 [2.96-4.37],6.516687974899893e-38
ADM,Pro-adrenomedullin,Chapter I Certain infectious and parasitic diseases,Other viral diseases,23302,143,2.95 [1.67-5.22],0.0001945935067348
ADM,Pro-adrenomedullin,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",23278,119,3.07 [1.64-5.73],0.0004435147509088
ADM,Pro-adrenomedullin,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,21662,508,4.35 [3.19-5.92],1.2903045026476063e-20
ADM,Pro-adrenomedullin,Chapter I Certain infectious and parasitic diseases,Viral agents as the cause of diseases classified to other chapters,21465,311,2.89 [1.93-4.31],2.3083207843910043e-07
ADM,Pro-adrenomedullin,Chapter I Certain infectious and parasitic diseases,Viral and other specified intestinal infections,21622,139,5.37 [2.98-9.67],2.256660659042856e-08
ADM,Pro-adrenomedullin,Chapter II Neoplasms,Lung cancer and mesothelioma,14787,485,3.07 [2.23-4.23],6.391100078939096e-12
ADM,Pro-adrenomedullin,Chapter II Neoplasms,"Malignant neoplasm of kidney, except renal pelvis, excluding all cancers (controls excluding all cancers)",16762,146,2.86 [1.60-5.12],0.0003966360391434
ADM,Pro-adrenomedullin,Chapter II Neoplasms,"Other malignant neoplasms of skin (=non-melanoma skin cancer), excluding all cancers (controls excluding all cancers)",18115,1499,1.38 [1.15-1.65],0.0004717330954515
ADM,Pro-adrenomedullin,Chapter II Neoplasms,"Squamous cell neoplasms and carcinomas of the skin, excluding all cancers (controls excluding all cancers)",18201,1585,1.39 [1.17-1.66],0.0002121256392675
ADM,Pro-adrenomedullin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,23059,396,2.34 [1.66-3.30],1.1754738944159838e-06
ADM,Pro-adrenomedullin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,21023,168,4.74 [3.45-6.50],6.517879903038928e-22
ADM,Pro-adrenomedullin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,22591,3531,2.93 [2.60-3.30],1.101153580583274e-70
ADM,Pro-adrenomedullin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,21628,74,15.35 [7.12-33.11],3.2552465703504484e-12
ADM,Pro-adrenomedullin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,22846,1991,3.33 [2.84-3.89],2.6122055065727082e-51
ADM,Pro-adrenomedullin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,22844,1989,3.32 [2.84-3.89],3.139299595563829e-51
ADM,Pro-adrenomedullin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,20969,114,4.69 [2.43-9.06],4.341891819634209e-06
ADM,Pro-adrenomedullin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,23000,1446,3.14 [2.62-3.76],2.4366687166777144e-35
ADM,Pro-adrenomedullin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other coagulation defects,22939,115,3.30 [1.75-6.24],0.0002304328828961
ADM,Pro-adrenomedullin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other diseases of blood and blood-forming organs,22737,74,7.05 [3.21-15.50],1.1876787255288955e-06
ADM,Pro-adrenomedullin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Purpura and other haemorrhagic conditions,23182,358,5.25 [3.66-7.52],1.5786579846374897e-19
ADM,Pro-adrenomedullin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,"Thrombocytopenia, unspecified",23117,293,5.13 [3.44-7.63],8.178807467471191e-16
ADM,Pro-adrenomedullin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Vitamin B12 deficiency anaemia,21693,139,3.74 [2.09-6.70],9.522423182555804e-06
ADM,Pro-adrenomedullin,"Chapter IV Endocrine, nutritional and metabolic diseases",Acidosis,15618,419,15.59 [11.18-21.73],5.288040868752276e-59
ADM,Pro-adrenomedullin,"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,21848,103,5.15 [2.64-10.05],1.5142281483068177e-06
ADM,Pro-adrenomedullin,"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,21856,111,7.10 [3.61-13.94],1.3040114508242788e-08
