Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ACAN,Aggrecan core protein,36138,823,1.72 [1.37-2.15],2.565546273679969e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ACE2,Angiotensin-converting enzyme 2,35806,817,1.24 [1.11-1.39],0.0001438356535067
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ADA,Adenosine deaminase,36879,850,1.37 [1.16-1.60],0.0001528697168806
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,AMBP,Protein AMBP,36754,841,1.97 [1.45-2.70],1.8760224674844328e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ASGR1,Asialoglycoprotein receptor 1,36214,828,1.42 [1.16-1.75],0.0007679891997873
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,BRK1,Protein BRICK1,35688,822,1.62 [1.42-1.85],1.3640976798964265e-12
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,BTN2A1,Butyrophilin subfamily 2 member A1,36634,834,1.50 [1.18-1.89],0.0007669159239357
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,CA14,Carbonic anhydrase 14,36805,841,1.38 [1.16-1.64],0.0002740798180469
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,CCN3,CCN family member 3,36860,841,1.54 [1.29-1.84],1.3281960474653012e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,CD276,CD276 antigen,36451,832,1.43 [1.19-1.71],0.0001094134615213
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,CD59,CD59 glycoprotein,35171,807,1.62 [1.24-2.11],0.0003332251560768
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,CD93,Complement component C1q receptor,35057,798,1.42 [1.16-1.74],0.000725657260049
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,CD99,CD99 antigen,36473,836,1.71 [1.26-2.34],0.0006865928697793
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,CDNF,Cerebral dopamine neurotrophic factor,36311,832,1.37 [1.15-1.63],0.000328318545794
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,CHGA,Chromogranin-A,31761,729,1.21 [1.12-1.30],1.064466482272478e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,CLEC14A,C-type lectin domain family 14 member A,36473,836,1.46 [1.20-1.77],0.0001579372852446
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,COL6A3,Collagen alpha-3(VI) chain,36922,845,1.45 [1.22-1.72],2.463309619430624e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,COL9A1,Collagen alpha-1(IX) chain,36450,836,2.18 [1.95-2.44],1.4223580609704937e-41
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,COMP,Cartilage oligomeric matrix protein,36078,816,1.75 [1.46-2.11],3.203303097820349e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,CRLF1,Cytokine receptor-like factor 1,36634,834,0.66 [0.52-0.84],0.0007447086233218
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,CRTAC1,Cartilage acidic protein 1,36922,845,2.35 [1.89-2.91],1.275280215199132e-14
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,DCN,Decorin,35806,817,2.28 [1.74-2.98],1.9187896154754595e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,DPP10,Inactive dipeptidyl peptidase 10,36450,836,0.68 [0.57-0.82],3.470703718140663e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ELN,Elastin,31754,727,1.53 [1.25-1.88],4.3938802121237146e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,EPHA2,Ephrin type-A receptor 2,35171,805,1.42 [1.16-1.73],0.0005333827693801
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,FGFBP2,Fibroblast growth factor-binding protein 2,31761,729,1.36 [1.18-1.56],1.275529031943836e-05
