Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,50486,143,2.58 [1.71-3.89],5.6667388205862985e-06
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",AGRN,Agrin,51099,145,2.03 [1.41-2.92],0.0001249733546265
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ASGR1,Asialoglycoprotein receptor 1,50486,143,2.35 [1.52-3.65],0.00013418248498
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ASGR2,Asialoglycoprotein receptor 2,44280,124,3.03 [1.69-5.45],0.0002088690276736
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",BSG,Basigin,51351,148,4.11 [2.12-7.96],2.955257377143389e-05
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",BTN2A1,Butyrophilin subfamily 2 member A1,51099,145,2.51 [1.53-4.12],0.0002819000516088
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",CA4,Carbonic anhydrase 4,51512,148,2.67 [1.53-4.66],0.0005180232665742
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",CALB1,Calbindin,50654,141,2.27 [1.66-3.10],3.1108134799185866e-07
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",CALB2,Calretinin,49691,142,1.66 [1.28-2.17],0.0001693047952214
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",CD79B,B-cell antigen receptor complex-associated protein beta chain,51436,148,1.63 [1.23-2.16],0.0007370894286044
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",CD83,CD83 antigen,50808,145,2.17 [1.48-3.19],7.678277869361771e-05
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",CD93,Complement component C1q receptor,48962,143,2.14 [1.40-3.28],0.0004374551458475
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",CLEC7A,C-type lectin domain family 7 member A,51436,148,1.87 [1.36-2.56],0.0001196099870851
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",CLGN,Calmegin,43023,123,1.70 [1.25-2.30],0.0006308182529207
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",CLMP,CXADR-like membrane protein,51320,146,3.28 [1.76-6.13],0.0001944700280326
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",CTSV,Cathepsin L2,51152,145,0.53 [0.37-0.75],0.0004268765726376
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",DSC2,Desmocollin-2,50322,143,2.44 [1.75-3.41],1.7038398455135642e-07
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ELN,Elastin,44240,124,2.53 [1.63-3.93],3.229888383798582e-05
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",EPHA2,Ephrin type-A receptor 2,49049,138,2.17 [1.50-3.14],4.060447269939278e-05
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",EPHB6,Ephrin type-B receptor 6,50402,143,2.23 [1.43-3.50],0.00042630826462
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",EPPK1,Epiplakin,43066,124,1.41 [1.15-1.73],0.0008610336052315
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",FCAMR,High affinity immunoglobulin alpha and immunoglobulin mu Fc receptor,44240,124,1.48 [1.19-1.85],0.0005284723080396
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",FOLR1,Folate receptor alpha,50806,143,2.49 [1.60-3.89],5.425373060884333e-05
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",FOLR2,Folate receptor beta,51328,146,2.30 [1.44-3.66],0.0004585105509126
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",FSTL1,Follistatin-related protein 1,43066,124,3.74 [2.09-6.71],9.60936623696756e-06
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",GDF15,Growth/differentiation factor 15,51512,148,1.52 [1.21-1.90],0.0003039587297211
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",GPRC5C,G-protein coupled receptor family C group 5 member C,44031,122,1.48 [1.21-1.82],0.0001916506718754
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",HAVCR2,Hepatitis A virus cellular receptor 2,50894,145,2.52 [1.75-3.61],5.636050804703857e-07
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",HNMT,Histamine N-methyltransferase,50249,143,1.71 [1.28-2.30],0.0003219618992841
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",IFI30,Gamma-interferon-inducible lysosomal thiol reductase,42982,121,2.14 [1.50-3.04],2.6591939875282504e-05
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",IL10RB,Interleukin-10 receptor subunit beta,51099,145,2.06 [1.38-3.06],0.0003846740148418
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",IL18BP,Interleukin-18-binding protein,51085,147,2.45 [1.64-3.64],1.0384985842554798e-05
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",IL18R1,Interleukin-18 receptor 1,51436,148,2.20 [1.46-3.30],0.0001479132318203
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",IL2RA,Interleukin-2 receptor subunit alpha,50531,146,1.85 [1.34-2.55],0.0001607229828948
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",KRT18,"Keratin, type I cytoskeletal 18",50654,141,1.32 [1.12-1.55],0.0007696352644057
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",KRT19,"Keratin, type I cytoskeletal 19",50724,145,1.40 [1.16-1.69],0.0004872914453361
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",LAMP3,Lysosome-associated membrane glycoprotein 3,51351,148,1.71 [1.32-2.22],4.2493124338588126e-05
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",LGALS4,Galectin-4,50849,145,1.55 [1.21-1.99],0.0005103587219124
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",LGALS9,Galectin-9,50850,145,2.42 [1.63-3.61],1.2939925218595176e-05
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",LILRB4,Leukocyte immunoglobulin-like receptor subfamily B member 4,49929,145,1.80 [1.32-2.46],0.0002036173269132
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",LRRC25,Leucine-rich repeat-containing protein 25,50654,141,1.70 [1.26-2.30],0.0005303816392865
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",MANSC1,MANSC domain-containing protein 1,51041,144,2.81 [1.72-4.61],4.050737749973641e-05
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",MILR1,Allergin-1,49929,145,1.75 [1.34-2.28],3.778302430597184e-05
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",MRC1,Macrophage mannose receptor 1,44280,124,3.52 [2.10-5.91],1.8880783231232177e-06
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,44048,124,2.33 [1.51-3.60],0.0001401455277731
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",NECTIN2,Nectin-2,50807,146,2.19 [1.39-3.43],0.0006499586166134
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",NPC2,NPC intracellular cholesterol transporter 2,43496,127,1.96 [1.33-2.89],0.0006843993134222
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",NXPH1,Neurexophilin-1,49691,142,1.80 [1.42-2.27],8.832398747519233e-07
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",OCLN,Occludin,44157,126,1.78 [1.29-2.45],0.0004603791096142
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",OSCAR,Osteoclast-associated immunoglobulin-like receptor,50933,145,2.52 [1.63-3.89],3.026592721773805e-05
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",PALM,Paralemmin-1,43808,124,2.55 [1.64-3.98],3.70985834212761e-05
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",PIGR,Polymeric immunoglobulin receptor,50231,141,2.31 [1.62-3.31],4.168331448114068e-06
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",PIK3IP1,Phosphoinositide-3-kinase-interacting protein 1,50894,145,2.51 [1.60-3.94],5.7590205816286034e-05
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",PODXL2,Podocalyxin-like protein 2,51041,144,2.62 [1.62-4.25],9.458783149310058e-05
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",PRND,Prion-like protein doppel,44130,126,1.84 [1.41-2.41],9.061165314869577e-06
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",PRRT3,Proline-rich transmembrane protein 3,43066,124,2.80 [1.94-4.06],4.742281107138193e-08
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",PTGDS,Prostaglandin-H2 D-isomerase,50505,145,2.12 [1.42-3.17],0.0002264291917503
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",PTPRN2,Receptor-type tyrosine-protein phosphatase N2,50319,143,2.21 [1.52-3.23],3.944983163270508e-05
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",PTPRR,Receptor-type tyrosine-protein phosphatase R,44130,126,2.15 [1.46-3.17],0.0001056559958216
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",PTPRZ1,Receptor-type tyrosine-protein phosphatase zeta,44240,124,2.35 [1.46-3.81],0.0004828694448298
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",RBFOX3,RNA binding protein fox-1 homolog 3,44157,126,1.70 [1.25-2.32],0.0007944451596863
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",RNF149,E3 ubiquitin-protein ligase RNF149,43066,124,2.84 [1.88-4.29],7.569527737715281e-07
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ROBO4,Roundabout homolog 4,43066,124,5.47 [2.19-13.67],0.0002709783653491
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",SCG3,Secretogranin-3,50933,145,2.11 [1.37-3.26],0.0007323265186823
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",SCN4B,Sodium channel subunit beta-4,43066,124,2.14 [1.48-3.08],4.690809148315725e-05
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",SELENOP,Selenoprotein P,44310,126,0.25 [0.12-0.52],0.0002223824723909
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",SHISA5,Protein shisa-5,44243,127,2.28 [1.46-3.55],0.0002683624641491
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",SLITRK6,SLIT and NTRK-like protein 6,49959,143,1.88 [1.31-2.70],0.0005830623594922
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",SORCS2,VPS10 domain-containing receptor SorCS2,49683,144,1.96 [1.34-2.85],0.0005030968252732
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",TGFBR2,TGF-beta receptor type-2,51041,144,2.11 [1.46-3.05],7.33535996914196e-05
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",TGOLN2,Trans-Golgi network integral membrane protein 2,44280,124,4.09 [2.30-7.26],1.5297666180499684e-06
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",THBD,Thrombomodulin,50881,146,2.23 [1.39-3.58],0.0008362561719574
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",TNF,Tumor necrosis factor,49881,143,1.53 [1.22-1.93],0.0002731288754912
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",TNFRSF14,Tumor necrosis factor receptor superfamily member 14,50933,145,2.12 [1.37-3.27],0.000712795179808
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,50894,145,2.25 [1.46-3.45],0.0002191348998077
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,50894,145,1.76 [1.43-2.16],8.448934298689167e-08
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",TNFRSF4,Tumor necrosis factor receptor superfamily member 4,51351,148,1.86 [1.35-2.58],0.0001582301122434
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,51427,148,2.21 [1.48-3.29],0.0001008739816991
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",TREM2,Triggering receptor expressed on myeloid cells 2,50849,145,1.57 [1.21-2.05],0.0007656219668509
