Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
KRT19,"Keratin, type I cytoskeletal 19",Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,25522,906,1.35 [1.24-1.47],2.13867585515202e-12
KRT19,"Keratin, type I cytoskeletal 19",Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,25548,146,1.95 [1.64-2.32],4.878724733479748e-14
KRT19,"Keratin, type I cytoskeletal 19",Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,20288,502,1.85 [1.67-2.05],1.9465771734364583e-32
KRT19,"Keratin, type I cytoskeletal 19",Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,27572,108,1.91 [1.57-2.32],1.2609671538706294e-10
KRT19,"Keratin, type I cytoskeletal 19",Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,26024,823,1.36 [1.25-1.49],4.520767281892667e-12
KRT19,"Keratin, type I cytoskeletal 19",Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),25913,358,1.52 [1.34-1.72],2.8952936632035577e-11
KRT19,"Keratin, type I cytoskeletal 19","Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,24791,709,1.60 [1.46-1.75],1.7574566892572132e-24
KRT19,"Keratin, type I cytoskeletal 19","Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,26440,113,2.02 [1.67-2.45],3.059816102121682e-13
KRT19,"Keratin, type I cytoskeletal 19","Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes without complications,26426,99,2.04 [1.67-2.49],3.915020010482998e-12
KRT19,"Keratin, type I cytoskeletal 19","Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,26661,334,1.82 [1.61-2.06],6.2197327641499365e-21
KRT19,"Keratin, type I cytoskeletal 19","Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,26652,325,1.83 [1.61-2.08],5.156673165589831e-21
KRT19,"Keratin, type I cytoskeletal 19","Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,24626,544,1.60 [1.44-1.77],5.692479057380177e-19
KRT19,"Keratin, type I cytoskeletal 19","Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,24584,502,1.57 [1.41-1.75],2.129674460299389e-16
KRT19,"Keratin, type I cytoskeletal 19",Chapter V Mental and behavioural disorders,Any mental disorder,24533,771,1.46 [1.34-1.60],4.83396569234733e-17
KRT19,"Keratin, type I cytoskeletal 19",Chapter V Mental and behavioural disorders,"Mood disorders, excluding more controls",24157,395,1.47 [1.31-1.66],2.8844088498711537e-10
KRT19,"Keratin, type I cytoskeletal 19",Chapter IX Diseases of the circulatory system,Death due to cardiac causes,22122,1982,1.50 [1.41-1.60],4.1913403944316676e-38
KRT19,"Keratin, type I cytoskeletal 19",Chapter IX Diseases of the circulatory system,"Hypertension, essential",23200,1316,1.54 [1.43-1.66],1.7444514195373411e-31
KRT19,"Keratin, type I cytoskeletal 19",Chapter IX Diseases of the circulatory system,Hypertension,23224,1340,1.57 [1.46-1.69],2.9509747966501795e-35
KRT19,"Keratin, type I cytoskeletal 19",Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,21935,51,3.53 [2.81-4.45],6.491545086336845e-27
KRT19,"Keratin, type I cytoskeletal 19",Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",26741,568,1.48 [1.34-1.63],2.1392977691552462e-14
KRT19,"Keratin, type I cytoskeletal 19",Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",26336,163,1.70 [1.44-2.02],7.601534642661285e-10
KRT19,"Keratin, type I cytoskeletal 19",Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,26586,424,1.54 [1.38-1.72],5.300021318848391e-14
KRT19,"Keratin, type I cytoskeletal 19",Chapter X Diseases of the respiratory system,Diseases of the respiratory system,23928,1967,1.26 [1.19-1.34],5.390995155597151e-14
