Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Health and medical history,X2734.Number of live births,PSPN,Persephin,52105,-0.400841126343605,0.0101964428964387,-0.420826154420625,-0.380856098266585,0
Health and medical history,X2734.Number of live births,PZP,Pregnancy zone protein,48640,0.476616076892928,0.0179140894667267,0.441504461538144,0.511727692247713,9.53935420252801e-154
Health and medical history,X2734.Number of live births,PRL,Prolactin,52390,-0.259919985798342,0.0130380514941699,-0.285474566726915,-0.234365404869769,8.18498967940818e-88
Health and medical history,X2734.Number of live births,CALCA,Calcitonin,51906,-0.364947828330839,0.0184727965121962,-0.401154509494744,-0.328741147166934,2.83814110128717e-86
Health and medical history,X2734.Number of live births,MZB1,Marginal zone B- and B1-cell-specific protein,52252,0.320734615108838,0.0194224153948573,0.282666680934918,0.358802549282759,5.71753324186594e-61
Health and medical history,X2734.Number of live births,CD8A,T-cell surface glycoprotein CD8 alpha chain,52390,0.315344701401348,0.0202721843064552,0.275611220160696,0.355078182642,2.46780801293234e-54
Health and medical history,X2734.Number of live births,FCRL6,Fc receptor-like protein 6,52105,0.212105167006876,0.0145843572461764,0.18351982680437,0.240690507209381,9.66512219975379e-48
Health and medical history,X2734.Number of live births,GZMA,Granzyme A,52439,0.387434747988855,0.0279312345359465,0.3326895282984,0.44217996767931,1.32380483100312e-43
Health and medical history,X2734.Number of live births,CRTAM,Cytotoxic and regulatory T-cell molecule,51958,0.26685674848647,0.0198268499367404,0.227996122610459,0.305717374362481,3.66267295865251e-41
Health and medical history,X2734.Number of live births,CD300LG,CMRF35-like molecule 9,52156,-0.308129704021551,0.026407514053927,-0.359888431567248,-0.256370976475855,2.19316677056692e-31
Health and medical history,X2734.Number of live births,CXCL16,C-X-C motif chemokine 16,52441,-0.480981753521778,0.0416951865434971,-0.562704319147032,-0.399259187896523,1.02349271005154e-30
Health and medical history,X2734.Number of live births,ENPP2,Ectonucleotide pyrophosphatase/phosphodiesterase family member 2,52488,0.384688279495086,0.0335954600335018,0.318841177829422,0.450535381160749,2.72717758170632e-30
Health and medical history,X2734.Number of live births,TIMP4,Metalloproteinase inhibitor 4,52156,-0.279025896031218,0.0244399444691084,-0.326928187190671,-0.231123604871766,4.02582057449162e-30
Health and medical history,X2734.Number of live births,MATN2,Matrilin-2,52205,-0.375068857729447,0.0331591232181537,-0.440060739237029,-0.310076976221866,1.34130338185261e-29
Health and medical history,X2734.Number of live births,AFP,Alpha-fetoprotein,51876,-0.160617641819339,0.014488631869432,-0.189015360283426,-0.132219923355253,1.69103396663745e-28
Health and medical history,X2734.Number of live births,GZMH,Granzyme H,51645,0.147672006136986,0.0134434917781113,0.121322762251888,0.174021250022084,5.18849065575656e-28
Health and medical history,X2734.Number of live births,KLRD1,Natural killer cells antigen CD94,52439,0.225353695015801,0.0214374291923638,0.183336333798768,0.267371056232834,8.48301188829716e-26
Health and medical history,X2734.Number of live births,FUT3_FUT5,3-galactosyl-N-acetylglucosaminide 4-alpha-L-fucosyltransferase FUT3_4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase FUT5,52390,-0.218229633269989,0.0214662131830179,-0.260303411108704,-0.176155855431274,3.09324172204972e-24
Health and medical history,X2734.Number of live births,MCAM,Cell surface glycoprotein MUC18,52246,-0.290468751401259,0.0292000755972156,-0.347700899571801,-0.233236603230716,2.82757843608918e-23
Health and medical history,X2734.Number of live births,FLT3LG,Fms-related tyrosine kinase 3 ligand,52439,-0.280690965938778,0.029654424464157,-0.338813637888526,-0.222568293989031,3.14639389567651e-21
Health and medical history,X2734.Number of live births,KLRB1,Killer cell lectin-like receptor subfamily B member 1,52439,0.249648660745085,0.0264721849068585,0.197763178327642,0.301534143162528,4.38224484847418e-21
Health and medical history,X2734.Number of live births,MERTK,Tyrosine-protein kinase Mer,52439,-0.351970681270262,0.0376395680416321,-0.425744234631862,-0.278197127908663,9.30212384550871e-21
Health and medical history,X2734.Number of live births,NPPC,C-type natriuretic peptide,52105,-0.213703711441829,0.0231996560999947,-0.259175037397818,-0.168232385485839,3.43701704527391e-20
Health and medical history,X2734.Number of live births,LY9,T-lymphocyte surface antigen Ly-9,51856,0.318196730220592,0.0348178099976756,0.249953822625148,0.386439637816036,6.73261240313533e-20
Health and medical history,X2734.Number of live births,TNFSF13,Tumor necrosis factor ligand superfamily member 13,52290,-0.337689805840224,0.0372389727824389,-0.410678192493804,-0.264701419186644,1.28771111655436e-19
Health and medical history,X2734.Number of live births,CDH15,Cadherin-15,52338,-0.198919477338891,0.0223463086827144,-0.242718242357011,-0.155120712320771,5.82748001045923e-19
Health and medical history,X2734.Number of live births,CX3CL1,Fractalkine,51958,-0.262536887774524,0.0295199479783357,-0.320395985812062,-0.204677789736986,6.27383707082664e-19
Health and medical history,X2734.Number of live births,CST5,Cystatin-D,51680,-0.159461732645928,0.0180343484355268,-0.19480905557956,-0.124114409712295,9.94807548061193e-19
Health and medical history,X2734.Number of live births,CD27,CD27 antigen,52251,0.21602724762166,0.024677706818305,0.167658942257782,0.264395552985538,2.17477061446229e-18
Health and medical history,X2734.Number of live births,CA4,Carbonic anhydrase 4,52488,-0.364910449755145,0.042030222434821,-0.447289685727394,-0.282531213782895,4.09247331143105e-18
Health and medical history,X2734.Number of live births,MET,Hepatocyte growth factor receptor,52225,-0.42269371623111,0.0491506859409353,-0.519029060675343,-0.326358371786876,8.38765104889591e-18
Health and medical history,X2734.Number of live births,CTHRC1,Collagen triple helix repeat-containing protein 1,48592,-0.35457183234724,0.0412729093781476,-0.43546673472841,-0.273676929966071,9.14205643545369e-18
Health and medical history,X2734.Number of live births,CD160,CD160 antigen,52439,0.18276607009223,0.0214709510000971,0.14068300613204,0.22484913405242,1.79001496290522e-17
Health and medical history,X2734.Number of live births,TSPAN8,Tetraspanin-8,48468,-0.0929068111739072,0.0109680576151194,-0.114404204099541,-0.0714094182482732,2.57774438171284e-17
Health and medical history,X2734.Number of live births,PTGR1,Prostaglandin reductase 1,48595,-0.120756317607306,0.0143071887062494,-0.148798407471555,-0.0927142277430574,3.3419181196997e-17
Health and medical history,X2734.Number of live births,ADIPOQ,Adiponectin,48640,-0.144339525578183,0.0171080495705861,-0.177871302736532,-0.110807748419834,3.43750831263581e-17
Health and medical history,X2734.Number of live births,DNER,Delta and Notch-like epidermal growth factor-related receptor,52112,-0.334956905751546,0.0399816992796941,-0.413321036339746,-0.256592775163345,5.64702821716422e-17
Health and medical history,X2734.Number of live births,SERPING1,Plasma protease C1 inhibitor,48588,-0.512317049676844,0.0611476629083254,-0.632166468977162,-0.392467630376526,5.65583126445114e-17
Health and medical history,X2734.Number of live births,BPIFA2,BPI fold-containing family A member 2,47109,-0.0925001471820964,0.0110495444289281,-0.114157254262796,-0.0708430401013972,6.0195522410106e-17
Health and medical history,X2734.Number of live births,CLEC4G,C-type lectin domain family 4 member G,52105,-0.247812813319839,0.0300406231579403,-0.306692434709402,-0.188933191930276,1.66390655495023e-16
Health and medical history,X2734.Number of live births,SFRP1,Secreted frizzled-related protein 1,51875,-0.187530100783332,0.0227985232354842,-0.232215206324881,-0.142844995241783,2.02835835271869e-16
Health and medical history,X2734.Number of live births,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,52488,0.350505328911436,0.0428392241618102,0.266540449554288,0.434470208268584,2.91175611550863e-16
Health and medical history,X2734.Number of live births,APOM,Apolipoprotein M,52198,-0.303495560821423,0.0371759529585296,-0.376360428620141,-0.230630693022705,3.38399912681592e-16
Health and medical history,X2734.Number of live births,ADM,Pro-adrenomedullin,52384,-0.298805717340585,0.0367091480814258,-0.37075564758018,-0.22685578710099,4.12206647015055e-16
Health and medical history,X2734.Number of live births,GUCA2A,Guanylin,52028,-0.243705099946882,0.0301111735973232,-0.302723000197636,-0.184687199696129,6.03368096962523e-16
Health and medical history,X2734.Number of live births,GFRAL,GDNF family receptor alpha-like,47803,-0.152895257225054,0.0191162050229523,-0.19036301907004,-0.115427495380067,1.32074925929732e-15
Health and medical history,X2734.Number of live births,KLRK1,NKG2-D type II integral membrane protein,48538,0.198643132940387,0.0252201702641974,0.14921159922256,0.248074666658214,3.51222717853829e-15
Health and medical history,X2734.Number of live births,SCG2,Secretogranin-2,52248,-0.245009003813349,0.0311469872836981,-0.306057098889397,-0.183960908737301,3.78731272669963e-15
Health and medical history,X2734.Number of live births,TNFRSF17,Tumor necrosis factor receptor superfamily member 17,48083,0.228533853560181,0.0290625029417426,0.171571347794366,0.285496359325997,3.89357173464979e-15
Health and medical history,X2734.Number of live births,CNTN3,Contactin-3,52156,-0.219220385435026,0.028317414315384,-0.274722517493178,-0.163718253376873,1.01560844069856e-14
Health and medical history,X2734.Number of live births,DSG2,Desmoglein-2,52156,-0.28375999070903,0.0367644398388068,-0.355818292793092,-0.211701688624969,1.21827090471701e-14
Health and medical history,X2734.Number of live births,ADGRD1,Adhesion G-protein coupled receptor D1,48083,-0.244234398209956,0.0318785713801605,-0.30671639811507,-0.181752398304841,1.90974408677522e-14
Health and medical history,X2734.Number of live births,CHRDL2,Chordin-like protein 2,52151,-0.131880251267053,0.0172592560689369,-0.165708393162169,-0.0980521093719363,2.22273072073369e-14
Health and medical history,X2734.Number of live births,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,52251,-0.165686226634455,0.0218361652488239,-0.20848511052215,-0.12288734274676,3.35825803956441e-14
Health and medical history,X2734.Number of live births,CCN4,CCN family member 4,52384,-0.178351918844805,0.0238901129539343,-0.225176540234516,-0.131527297455093,8.53977261971715e-14
Health and medical history,X2734.Number of live births,NTRK3,NT-3 growth factor receptor,52390,-0.336174653229454,0.045150016059254,-0.424668684705592,-0.247680621753317,9.91957472332941e-14
Health and medical history,X2734.Number of live births,DKK3,Dickkopf-related protein 3,52488,-0.246983219345215,0.0332990387485788,-0.31224933529243,-0.181717103398001,1.23077975241779e-13
