Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Cognitive function,X20192.Number of fluid intelligence questions attempted within time limit,NTproBNP,N-terminal prohormone of brain natriuretic peptide,31503,-0.0754929542170273,0.0207517543773498,-0.116166392796633,-0.0348195156374216,0.000276829406532136
Cognitive function,X20192.Number of fluid intelligence questions attempted within time limit,DCC,Netrin receptor DCC,30315,0.356925705982924,0.102812677131839,0.155412858804518,0.558438553161329,0.000521082942851002
Cognitive function,X20192.Number of fluid intelligence questions attempted within time limit,GHRL,Appetite-regulating hormone,31503,0.0875515714596803,0.0255856508237341,0.0374036958451614,0.137699447074199,0.000625387721158544
Cognitive function,X20192.Number of fluid intelligence questions attempted within time limit,GPC5,Glypican-5,31462,0.118632576920958,0.0350067697008043,0.0500193083073817,0.187245845534534,0.000705747370409572
Cognitive function,X20192.Number of fluid intelligence questions attempted within time limit,CDNF,Cerebral dopamine neurotrophic factor,31470,0.21185534959244,0.063751263088133,0.0869028739396991,0.336807825245181,0.000894617367500735
Cognitive function,X20192.Number of fluid intelligence questions attempted within time limit,SCT,Secretin,30315,0.172449851102437,0.0523417225133321,0.0698600749763065,0.275039627228568,0.000991157751872583
Cognitive function,X20192.Number of fluid intelligence questions attempted within time limit,STX1B,Syntaxin-1B,30315,0.164607156267968,0.0519336850779996,0.0628171335150887,0.266397179020847,0.00153454712843079
Cognitive function,X20192.Number of fluid intelligence questions attempted within time limit,KHDC3L,KH domain-containing protein 3,30256,0.100612819190782,0.0332255046006373,0.0354908301735324,0.165734808208031,0.0024711478407429
Cognitive function,X20192.Number of fluid intelligence questions attempted within time limit,GNAS,Neuroendocrine secretory protein 55,30468,-0.0756199370847557,0.0252236353832016,-0.125058262435831,-0.0261816117336805,0.00272889183695161
Cognitive function,X20192.Number of fluid intelligence questions attempted within time limit,FGF23,Fibroblast growth factor 23,31544,0.0981084996651478,0.0330588554138512,0.0333131430539995,0.162903856276296,0.00301048852089368
Cognitive function,X20192.Number of fluid intelligence questions attempted within time limit,DNAJC21,DnaJ homolog subfamily C member 21,30483,0.169481106716074,0.058462280276654,0.0548950373738323,0.284067176058316,0.00375729494559618
Cognitive function,X20192.Number of fluid intelligence questions attempted within time limit,GFAP,Glial fibrillary acidic protein,31326,-0.126806403189565,0.0441419838639461,-0.2133246915629,-0.040288114816231,0.0040823668960476
Cognitive function,X20192.Number of fluid intelligence questions attempted within time limit,CGREF1,Cell growth regulator with EF hand domain protein 1,31503,0.132378427283186,0.0467256705113899,0.0407961130808623,0.223960741485511,0.0046230255152375
Cognitive function,X20192.Number of fluid intelligence questions attempted within time limit,GP1BB,Platelet glycoprotein Ib beta chain,30287,0.0978117888850686,0.0346257752622889,0.0299452693709824,0.165678308399155,0.00474672142967556
Cognitive function,X20192.Number of fluid intelligence questions attempted within time limit,ACP5,Tartrate-resistant acid phosphatase type 5,31531,-0.17852238014692,0.0634306275167813,-0.302846410079811,-0.0541983502140285,0.00489957694401597
Cognitive function,X20192.Number of fluid intelligence questions attempted within time limit,EDAR,Tumor necrosis factor receptor superfamily member EDAR,31497,0.0579691117771238,0.0208185215825681,0.0171648094752903,0.0987734140789574,0.00537541292173118
Cognitive function,X20192.Number of fluid intelligence questions attempted within time limit,PRSS2,Trypsin-2,31519,0.110946751739377,0.0398963166026897,0.0327499711981054,0.189143532280649,0.00543560609415086
Cognitive function,X20192.Number of fluid intelligence questions attempted within time limit,RCC1,Regulator of chromosome condensation,30441,0.12127513337866,0.0436986257788654,0.0356258268520839,0.206924439905236,0.00553287195025717
Cognitive function,X20192.Number of fluid intelligence questions attempted within time limit,STC2,Stanniocalcin-2,31509,0.202966931411669,0.0732958457540167,0.0593070737337958,0.346626789089541,0.00563503986084996
Cognitive function,X20192.Number of fluid intelligence questions attempted within time limit,TPSAB1,Tryptase alpha/beta-1,31562,0.10246469419141,0.0371389950981709,0.0296722637989946,0.175257124583825,0.00581356813749771
Cognitive function,X20192.Number of fluid intelligence questions attempted within time limit,DTX2,Probable E3 ubiquitin-protein ligase DTX2,30315,0.0960086425467875,0.034912921354108,0.0275793166927357,0.164437968400839,0.00597882462128214
Cognitive function,X20192.Number of fluid intelligence questions attempted within time limit,SPOCK1,Testican-1,31462,-0.213451892244215,0.0776466983317721,-0.365639420974488,-0.0612643635139415,0.00599281034345116
Cognitive function,X20192.Number of fluid intelligence questions attempted within time limit,FGA,Fibrinogen alpha chain,30338,-0.206685036182377,0.0757561690936613,-0.355167127605953,-0.0582029447588004,0.00638523737490164
