Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Mental health,X20548#8.Manifestations of mania or irritability_I was more confident than usual,NUDT15,Nucleotide triphosphate diphosphatase NUDT15,31808,0.321055565612537,0.074178211091534,0.17566627187313,0.466444859351943,1.523474634389e-05
Mental health,X20548#8.Manifestations of mania or irritability_I was more confident than usual,ATF2,Cyclic AMP-dependent transcription factor ATF-2,32957,0.397494049906847,0.101449340749508,0.198653342037811,0.596334757775883,8.99289241842588e-05
Mental health,X20548#8.Manifestations of mania or irritability_I was more confident than usual,PDCD6,Programmed cell death protein 6,33182,-0.396397644117103,0.101485194086545,-0.595308624526732,-0.197486663707474,9.45576776694358e-05
Mental health,X20548#8.Manifestations of mania or irritability_I was more confident than usual,IGBP1,Immunoglobulin-binding protein 1,32042,0.303135226384088,0.0867431352709874,0.133118681252952,0.473151771515223,0.000477427684063875
Mental health,X20548#8.Manifestations of mania or irritability_I was more confident than usual,TSPYL1,Testis-specific Y-encoded-like protein 1,31838,0.195246851030766,0.0574299351300935,0.0826841781757829,0.307809523885749,0.000678069814615915
Mental health,X20548#8.Manifestations of mania or irritability_I was more confident than usual,DAND5,DAN domain family member 5,31838,0.259792800193375,0.0765148762251633,0.109823642792055,0.409761957594695,0.000689085114168592
Mental health,X20548#8.Manifestations of mania or irritability_I was more confident than usual,PPM1B,Protein phosphatase 1B,31838,0.300135297620583,0.0894151805618735,0.124881543719311,0.475389051521855,0.00079291711772188
Mental health,X20548#8.Manifestations of mania or irritability_I was more confident than usual,PSPN,Persephin,33162,0.462902137466443,0.144167016374647,0.180334785372135,0.745469489560751,0.00132812374814114
Mental health,X20548#8.Manifestations of mania or irritability_I was more confident than usual,PSMD1,26S proteasome non-ATPase regulatory subunit 1,32042,0.22391782858761,0.0703752316815965,0.0859823744916811,0.361853282683539,0.00146967649604156
Mental health,X20548#8.Manifestations of mania or irritability_I was more confident than usual,VGF,Neurosecretory protein VGF,32042,0.12547324244429,0.0421882612078373,0.0427842504769287,0.208162234411651,0.00294747872542045
Mental health,X20548#8.Manifestations of mania or irritability_I was more confident than usual,AKR7L,Aflatoxin B1 aldehyde reductase member 4,31838,0.294457287059566,0.0993241592101723,0.0997819350076286,0.489132639111504,0.00304036333461183
Mental health,X20548#8.Manifestations of mania or irritability_I was more confident than usual,GRIN2B,"Glutamate receptor ionotropic, NMDA 2B",31780,0.231692218659464,0.0792291817562937,0.0764030224171279,0.386981414901799,0.00346257040738048
Mental health,X20548#8.Manifestations of mania or irritability_I was more confident than usual,ACYP1,Acylphosphatase-1,31880,0.273060694829994,0.0933920195010265,0.0900123366079823,0.456109053052006,0.00346818176229784
Mental health,X20548#8.Manifestations of mania or irritability_I was more confident than usual,PSCA,Prostate stem cell antigen,32013,-1.06536319169161,0.36913086812024,-1.78885969320728,-0.341866690175939,0.00391103303077109
Mental health,X20548#8.Manifestations of mania or irritability_I was more confident than usual,ASPSCR1,Tether containing UBX domain for GLUT4,32042,0.271531671498587,0.0957809041233548,0.0838010994168115,0.459262243580362,0.00459576022688446
Mental health,X20548#8.Manifestations of mania or irritability_I was more confident than usual,DOCK9,Dedicator of cytokinesis protein 9,31780,0.463749779781377,0.16391861990729,0.142469284763089,0.785030274799666,0.00467991655263424
Mental health,X20548#8.Manifestations of mania or irritability_I was more confident than usual,RPA2,Replication protein A 32 kDa subunit,31838,0.12058954637095,0.0435240914807164,0.0352823270687456,0.205896765673154,0.00560862827583047
Mental health,X20548#8.Manifestations of mania or irritability_I was more confident than usual,HDDC2,5'-deoxynucleotidase HDDC2,32013,0.166983894167422,0.0620637541365485,0.0453389360597873,0.288628852275057,0.00714971242328331
