Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
NMR metabolomics,X23558.Concentration of Large HDL Particles,ADIPOQ,Adiponectin,38013,0.340696185068897,0.00683172651011766,0.327306001109066,0.354086369028727,0
NMR metabolomics,X23558.Concentration of Large HDL Particles,APOA1,Apolipoprotein A-I,38013,0.156578326102924,0.00277960464852992,0.151130300991805,0.162026351214043,0
NMR metabolomics,X23558.Concentration of Large HDL Particles,APOC1,Apolipoprotein C-I,37981,0.157125291167,0.00382163593937828,0.149634884725818,0.164615697608181,0
NMR metabolomics,X23558.Concentration of Large HDL Particles,APOM,Apolipoprotein M,40372,0.118187577800416,0.00282454396493819,0.112651471629137,0.123723683971695,0
NMR metabolomics,X23558.Concentration of Large HDL Particles,CD300LG,CMRF35-like molecule 9,40332,0.207990098651673,0.00384844585377064,0.200447144778282,0.215533052525063,0
NMR metabolomics,X23558.Concentration of Large HDL Particles,CLEC4A,C-type lectin domain family 4 member A,40341,0.148640846979556,0.0036315298891338,0.141523048396854,0.155758645562258,0
NMR metabolomics,X23558.Concentration of Large HDL Particles,CLUL1,Clusterin-like protein 1,40338,0.191363356841404,0.00483128711300546,0.181894034099913,0.200832679582895,0
NMR metabolomics,X23558.Concentration of Large HDL Particles,LDLR,Low-density lipoprotein receptor,40356,-0.270119312424568,0.00541637938734827,-0.280735416023771,-0.259503208825366,0
NMR metabolomics,X23558.Concentration of Large HDL Particles,MXRA8,Matrix remodeling-associated protein 8,37671,0.17741833211899,0.00305738963580877,0.171425848432805,0.183410815805175,0
NMR metabolomics,X23558.Concentration of Large HDL Particles,PAG1,Phosphoprotein associated with glycosphingolipid-enriched microdomains 1,40042,-0.237947046210682,0.00575242944572519,-0.249221807924303,-0.22667228449706,0
NMR metabolomics,X23558.Concentration of Large HDL Particles,PLTP,Phospholipid transfer protein,40461,0.258921194095874,0.00320741750537167,0.252634655785345,0.265207732406402,0
NMR metabolomics,X23558.Concentration of Large HDL Particles,PON3,Serum paraoxonase/lactonase 3,40422,0.123908138057931,0.00288263720573922,0.118258169134683,0.12955810698118,0
NMR metabolomics,X23558.Concentration of Large HDL Particles,SIT1,Signaling threshold-regulating transmembrane adapter 1,40044,-0.25967928399185,0.00582162524569856,-0.271089669473419,-0.248268898510281,0
NMR metabolomics,X23558.Concentration of Large HDL Particles,SSC4D,Scavenger receptor cysteine-rich domain-containing group B protein,40330,-0.441194109707773,0.0109117096235282,-0.462581060569888,-0.419807158845658,0
NMR metabolomics,X23558.Concentration of Large HDL Particles,APOD,Apolipoprotein D,37345,0.180982145912409,0.00472160689780247,0.171727796392716,0.190236495432102,1.60807281299333e-304
NMR metabolomics,X23558.Concentration of Large HDL Particles,BPIFB1,BPI fold-containing family B member 1,40261,0.237600537962439,0.00658549249734794,0.224692972667637,0.250508103257241,5.3919575041544e-274
NMR metabolomics,X23558.Concentration of Large HDL Particles,LPL,Lipoprotein lipase,40359,0.175721431727984,0.00490591705454734,0.166105834301071,0.185337029154897,2.75730903400444e-270
NMR metabolomics,X23558.Concentration of Large HDL Particles,TACSTD2,Tumor-associated calcium signal transducer 2,38484,0.114238361496227,0.00335462895379471,0.107663288746789,0.120813434245665,2.71009200382382e-244
NMR metabolomics,X23558.Concentration of Large HDL Particles,RTN4R,Reticulon-4 receptor,40489,-0.120799013080564,0.00363765936651706,-0.127928825438937,-0.11366920072219,6.4075276369592e-234
NMR metabolomics,X23558.Concentration of Large HDL Particles,SHBG,Sex hormone-binding globulin,37987,0.192180252160258,0.00580431099796316,0.18080380260425,0.203556701716266,3.13944849628125e-231
NMR metabolomics,X23558.Concentration of Large HDL Particles,MENT,Protein MENT,37671,0.0765749083253147,0.00234333717735241,0.071981967457704,0.0811678491929255,2.61210922294002e-225
NMR metabolomics,X23558.Concentration of Large HDL Particles,IL1RN,Interleukin-1 receptor antagonist protein,40313,-0.191854958940085,0.00593012343858664,-0.203478000879715,-0.180231917000456,2.01569794807969e-222
NMR metabolomics,X23558.Concentration of Large HDL Particles,RAB6A,Ras-related protein Rab-6A,40341,0.164622012912333,0.00513881098154083,0.154549943388513,0.174694082436153,2.91404660497053e-218
NMR metabolomics,X23558.Concentration of Large HDL Particles,FGFBP2,Fibroblast growth factor-binding protein 2,37998,0.172164594772788,0.00536737545192174,0.161644538887022,0.182684650658555,1.17896700704515e-217
NMR metabolomics,X23558.Concentration of Large HDL Particles,NTRK3,NT-3 growth factor receptor,40471,0.0750299507003123,0.00234937115200784,0.0704251832423769,0.0796347181582477,5.04300632727384e-217
